week,state,update_dts,percent_positive,total_pcr_tests,antigen_detections,pcr_detections,epi_week,epi_year
2022-04-02,OH,2022-10-25,0.789,3541.333,0.6,33,13,2022
2022-04-02,OK,2022-10-25,0.798,784.667,0,7,13,2022
2022-04-02,OR,2022-10-25,1.03,2293.333,3,22.6,13,2022
2022-04-02,PA,2022-10-25,0.825,1003.667,0.2,9.8,13,2022
2022-04-02,RI,2022-10-25,0,0,0,0,13,2022
2022-04-02,SC,2022-10-25,0.276,601.333,0,1.6,13,2022
2022-04-02,SD,2022-10-25,0,81,0,0.6,13,2022
2022-04-02,TN,2022-10-25,0,6.667,0.8,0.4,13,2022
2022-04-02,TX,2022-10-25,1.945,3338.333,5,66,13,2022
2022-04-02,UT,2022-10-25,5.556,0,0,0,13,2022
2022-04-02,VA,2022-10-25,0.378,451.667,0,2.2,13,2022
2022-04-02,VT,2022-10-25,3.349,278,0,9.4,13,2022
2022-04-02,WA,2022-10-25,1.545,1140,0.8,16.4,13,2022
2022-04-02,WI,2022-10-25,1.163,4107,0.2,47.8,13,2022
2022-04-02,WV,2022-10-25,0.513,58.667,0.2,0.6,13,2022
2022-04-02,WY,2022-10-25,0,7,0,0,13,2022
2022-04-09,AL,2022-10-25,0,54,0,0.2,14,2022
2022-04-09,AR,2022-10-25,0.702,381.333,0,3.4,14,2022
2022-04-09,AZ,2022-10-25,3.05,305.333,0,7.4,14,2022
2022-04-09,CA,2022-10-25,1.342,3485.333,10,50.8,14,2022
2022-04-09,CO,2022-10-25,0.971,1360.667,0,12.6,14,2022
2022-04-09,CT,2022-10-25,0.327,1019.333,0,4.8,14,2022
2022-04-09,DE,2022-10-25,0,0,0,0,14,2022
2022-04-09,GA,2022-10-25,1.527,837,5,12.4,14,2022
2022-04-09,HI,2022-10-25,0.977,637.333,0,6.6,14,2022
2022-04-09,IA,2022-10-25,0.718,882,0.4,5.2,14,2022
2022-04-09,ID,2022-10-25,0,103,0,0,14,2022
2022-04-09,IL,2022-10-25,1.603,506.333,0.2,6.4,14,2022
2022-04-09,IN,2022-10-25,0.627,376.667,0,2,14,2022
2022-04-09,KS,2022-10-25,0.47,142.667,0,0.4,14,2022
2022-04-09,KY,2022-10-25,0.948,984.667,0,9.2,14,2022
2022-04-09,LA,2022-10-25,2.51,162,1,4.8,14,2022
2022-04-09,MA,2022-10-25,0.603,999.667,0,6.4,14,2022
2022-04-09,MD,2022-10-25,0.195,513,0,1.4,14,2022
2022-04-09,ME,2022-10-25,2.13,0,0,0,14,2022
2022-04-09,MI,2022-10-25,0.512,1363.333,0.2,7.2,14,2022
2022-04-09,MN,2022-10-25,3.259,796.333,0.6,26,14,2022
2022-04-09,MO,2022-10-25,0.563,835,0,4.4,14,2022
2022-04-09,MS,2022-10-25,0,0,0,0,14,2022
2022-04-09,MT,2022-10-25,0.333,187,0,1.4,14,2022
2022-04-09,NC,2022-10-25,0.842,993.333,0,8,14,2022
2022-04-09,ND,2022-10-25,0,4,0,0,14,2022
2022-04-09,NE,2022-10-25,0.692,1566.333,0.4,12.2,14,2022
2022-04-09,NH,2022-10-25,0,0,0,0,14,2022
2022-04-09,NJ,2022-10-25,0.633,1686.667,0,9.8,14,2022
2022-04-09,NM,2022-10-25,1.83,1018.333,0,17.6,14,2022
2022-04-09,NV,2022-10-25,0.244,446.667,0,1,14,2022
2022-04-09,NY,2022-10-25,0.556,3357.333,0,19.8,14,2022
2022-04-09,OH,2022-10-25,0.878,3648.667,1.2,31.4,14,2022
2022-04-09,OK,2022-10-25,1.29,718,0,6.6,14,2022
2022-04-09,OR,2022-10-25,0.841,2349.333,3.2,21,14,2022
2022-04-09,PA,2022-10-25,0.847,1064.333,0.2,11,14,2022
2022-04-09,RI,2022-10-25,0,0,0,0,14,2022
2022-04-09,SC,2022-10-25,0.16,631.333,0,1.4,14,2022
2022-04-09,SD,2022-10-25,0.383,83.333,0,0.2,14,2022
2022-04-09,TN,2022-10-25,5.556,9.333,0.8,0.4,14,2022
2022-04-09,TX,2022-10-25,2.024,3339.667,5.8,71.4,14,2022
2022-04-09,UT,2022-10-25,5.556,0,0,0,14,2022
2022-04-09,VA,2022-10-25,0.581,463.667,0,2.8,14,2022
2022-04-09,VT,2022-10-25,3.287,344.333,0,11.6,14,2022
2022-04-09,WA,2022-10-25,1.114,1197.667,0.6,15.6,14,2022
2022-04-09,WI,2022-10-25,1.218,4143.333,0.2,48.6,14,2022
2022-04-09,WV,2022-10-25,0.641,71.667,0.4,0.8,14,2022
2022-04-09,WY,2022-10-25,0,5.333,0,0,14,2022
2022-04-16,AL,2022-10-25,0,48.667,0,0.2,15,2022
2022-04-16,AR,2022-10-25,0.864,413.333,0,3.4,15,2022
2022-04-16,AZ,2022-10-25,1.865,310.667,0,7.4,15,2022
2022-04-16,CA,2022-10-25,1.29,3654,9.2,48.6,15,2022
2022-04-16,CO,2022-10-25,0.862,1389.333,0,13.8,15,2022
2022-04-16,CT,2022-10-25,0.501,1091,0,6.2,15,2022
2022-04-16,DE,2022-10-25,0,0,0,0,15,2022
2022-04-16,GA,2022-10-25,1.774,831.333,8.2,17.8,15,2022
2022-04-16,HI,2022-10-25,1.271,691.333,0,6.8,15,2022
2022-04-16,IA,2022-10-25,0.583,913,0.2,5.4,15,2022
2022-04-16,ID,2022-10-25,0,96,0,0,15,2022
2022-04-16,IL,2022-10-25,0.901,550,0.2,7.6,15,2022
2022-04-16,IN,2022-10-25,0.358,369,0,2.2,15,2022
2022-04-16,KS,2022-10-25,0.243,147.333,0,0.8,15,2022
2022-04-16,KY,2022-10-25,1.121,1028,0,15.4,15,2022
2022-04-16,LA,2022-10-25,3.725,172.333,1,6.6,15,2022
2022-04-16,MA,2022-10-25,0.722,1162,0,8,15,2022
2022-04-16,MD,2022-10-25,0.273,501,0,1,15,2022
2022-04-16,ME,2022-10-25,2.009,0,0,0,15,2022
2022-04-16,MI,2022-10-25,0.495,1432.333,0.2,7.8,15,2022
2022-04-16,MN,2022-10-25,3.685,787.333,1,27.4,15,2022
2022-04-16,MO,2022-10-25,0.458,872.333,0,4,15,2022
2022-04-16,MS,2022-10-25,0,0,0,0,15,2022
2022-04-16,MT,2022-10-25,0.342,185.333,0,1.4,15,2022
2022-04-16,NC,2022-10-25,0.86,1073.333,0,8.6,15,2022
2022-04-16,ND,2022-10-25,0,2,0,0,15,2022
2022-04-16,NE,2022-10-25,0.9,1630.333,1.2,13.4,15,2022
2022-04-16,NH,2022-10-25,0,0,0,0,15,2022
2022-04-16,NJ,2022-10-25,0.561,1657,0,9.6,15,2022
2022-04-16,NM,2022-10-25,1.797,1036.667,0,19,15,2022
2022-04-16,NV,2022-10-25,0.24,453.667,0,1.2,15,2022
2022-04-16,NY,2022-10-25,0.574,3474.333,0,20.6,15,2022
2022-04-16,OH,2022-10-25,0.855,3880,1.2,33.6,15,2022
2022-04-16,OK,2022-10-25,1.343,572.667,0,10.4,15,2022
2022-04-16,OR,2022-10-25,0.8,2176.333,2,21.4,15,2022
2022-04-16,PA,2022-10-25,1.228,1087.667,0,12.2,15,2022
2022-04-16,RI,2022-10-25,0,0,0,0,15,2022
2022-04-16,SC,2022-10-25,0.205,655,0,1.4,15,2022
2022-04-16,SD,2022-10-25,0.383,80.667,0,0.4,15,2022
2022-04-16,TN,2022-10-25,5.556,8.667,1.6,0.4,15,2022
2022-04-16,TX,2022-10-25,2.401,3274,5,80,15,2022
2022-04-16,UT,2022-10-25,5.556,0,0,0,15,2022
2022-04-16,VA,2022-10-25,0.711,504.667,0,3.8,15,2022
2022-04-16,VT,2022-10-25,3.893,387,0,11.4,15,2022
2022-04-16,WA,2022-10-25,1.032,1267.667,0.6,13.8,15,2022
2022-04-16,WI,2022-10-25,1.13,4509,0.2,54.8,15,2022
2022-04-16,WV,2022-10-25,0.871,100,0.4,1,15,2022
2022-04-16,WY,2022-10-25,0,3,0,0,15,2022
2022-04-23,AL,2022-10-25,0.617,48.333,0.2,0.2,16,2022
2022-04-23,AR,2022-10-25,0.944,416.667,0,5.2,16,2022
2022-04-23,AZ,2022-10-25,1.566,306.333,0,5.4,16,2022
2022-04-23,CA,2022-10-25,1.192,3916.667,7.8,49,16,2022
2022-04-23,CO,2022-10-25,0.798,1566.667,0,14,16,2022
2022-04-23,CT,2022-10-25,0.711,1160,0,7.2,16,2022
2022-04-23,DE,2022-10-25,0,0,0,0,16,2022
2022-04-23,GA,2022-10-25,2.687,831.333,11,25.4,16,2022
2022-04-23,HI,2022-10-25,0.885,759,0,7.6,16,2022
2022-04-23,IA,2022-10-25,0.524,952.667,0,4.8,16,2022
2022-04-23,ID,2022-10-25,0,93.333,0,0.2,16,2022
2022-04-23,IL,2022-10-25,1.149,603.333,0.2,5.6,16,2022
2022-04-23,IN,2022-10-25,0.417,384,0,2,16,2022
2022-04-23,KS,2022-10-25,0.96,130.333,0,0.8,16,2022
2022-04-23,KY,2022-10-25,1.659,1141.333,0,18.6,16,2022
2022-04-23,LA,2022-10-25,4.667,181,0.8,7.2,16,2022
2022-04-23,MA,2022-10-25,0.751,1200.667,0,8,16,2022
2022-04-23,MD,2022-10-25,0.145,485,0,1.2,16,2022
2022-04-23,ME,2022-10-25,1.715,0,0,0,16,2022
2022-04-23,MI,2022-10-25,0.552,1550.333,0.2,7.6,16,2022
2022-04-23,MN,2022-10-25,3.903,830.667,1.2,29.2,16,2022
2022-04-23,MO,2022-10-25,0.409,914.333,0,3,16,2022
2022-04-23,MS,2022-10-25,0,0,0,0,16,2022
2022-04-23,MT,2022-10-25,0.888,179,0,1.4,16,2022
2022-04-23,NC,2022-10-25,0.777,1119,0,9,16,2022
2022-04-23,ND,2022-10-25,0,0.333,0,0,16,2022
2022-04-23,NE,2022-10-25,0.998,1609.333,1.4,14.4,16,2022
2022-04-23,NH,2022-10-25,0,0,0,0,16,2022
2022-04-23,NJ,2022-10-25,0.496,1675.333,0,10.4,16,2022
2022-04-23,NM,2022-10-25,1.644,1090,0,16.8,16,2022
2022-04-23,NV,2022-10-25,0.391,428.333,0,1,16,2022
2022-04-23,NY,2022-10-25,0.604,3466.333,0,20.4,16,2022
2022-04-23,OH,2022-10-25,0.962,4034.333,1.6,35.6,16,2022
2022-04-23,OK,2022-10-25,2.796,427.667,0,10.8,16,2022
2022-04-23,OR,2022-10-25,1.064,2071,2.2,21.2,16,2022
2022-04-23,PA,2022-10-25,1.386,1156,0.4,15.8,16,2022
2022-04-23,RI,2022-10-25,0,0,0,0,16,2022
2022-04-23,SC,2022-10-25,0.187,700.667,0,2,16,2022
2022-04-23,SD,2022-10-25,0.64,100.667,0,0.4,16,2022
2022-04-23,TN,2022-10-25,5.556,7.667,1.8,0.4,16,2022
2022-04-23,TX,2022-10-25,2.753,3254.667,4.4,100.4,16,2022
2022-04-23,UT,2022-10-25,0,0,0,0,16,2022
2022-04-23,VA,2022-10-25,1.241,428.333,0,6.2,16,2022
2022-04-23,VT,2022-10-25,2.97,392.333,0,11.8,16,2022
2022-04-23,WA,2022-10-25,1.015,1379.667,0.4,15.6,16,2022
2022-04-23,WI,2022-10-25,1.202,4832.667,0.8,57,16,2022
2022-04-23,WV,2022-10-25,1.318,132.667,0.2,1,16,2022
2022-04-23,WY,2022-10-25,0,1,0,0,16,2022
2022-04-30,AL,2022-10-25,0.617,55.333,0.6,0.4,17,2022
2022-04-30,AR,2022-10-25,1.853,397.333,0,7.4,17,2022
2022-04-30,AZ,2022-10-25,1.283,331,0,5.4,17,2022
2022-04-30,CA,2022-10-25,1.225,4334,5.4,52.2,17,2022
2022-04-30,CO,2022-10-25,0.832,1681.667,0,12.6,17,2022
2022-04-30,CT,2022-10-25,0.815,1237.667,0,8,17,2022
2022-04-30,DE,2022-10-25,0,0,0,0,17,2022
2022-04-30,GA,2022-10-25,3.637,868,15.4,34.2,17,2022
2022-04-30,HI,2022-10-25,0.871,823.333,0,7.2,17,2022
2022-04-30,IA,2022-10-25,0.366,1002,0,5.2,17,2022
2022-04-30,ID,2022-10-25,0.273,103,0,0.2,17,2022
2022-04-30,IL,2022-10-25,0.986,642.667,0.2,8.4,17,2022
2022-04-30,IN,2022-10-25,0.596,382.667,0,2.8,17,2022
2022-04-30,KS,2022-10-25,0.936,135.333,0,0.8,17,2022
2022-04-30,KY,2022-10-25,1.949,1251.333,0,19.6,17,2022
2022-04-30,LA,2022-10-25,5.099,186.667,1,10,17,2022
2022-04-30,MA,2022-10-25,0.715,1233.667,0,8.6,17,2022
2022-04-30,MD,2022-10-25,0.291,463,0,1.6,17,2022
2022-04-30,ME,2022-10-25,1.672,0,0,0,17,2022
2022-04-30,MI,2022-10-25,0.439,1656.333,0.2,8.2,17,2022
2022-04-30,MN,2022-10-25,3.766,817.333,1.6,35,17,2022
2022-04-30,MO,2022-10-25,0.254,915.333,0,4,17,2022
2022-04-30,MS,2022-10-25,0,0,0,0,17,2022
2022-04-30,MT,2022-10-25,1.288,181.667,0,1.4,17,2022
2022-04-30,NC,2022-10-25,0.743,1130,0,9,17,2022
2022-04-30,ND,2022-10-25,0,2.333,0,0,17,2022
2022-04-30,NE,2022-10-25,0.976,1569,1.2,15.6,17,2022
2022-04-30,NH,2022-10-25,0,0,0,0,17,2022
2022-04-30,NJ,2022-10-25,0.599,1701.667,0,10.4,17,2022
2022-04-30,NM,2022-10-25,1.491,1110.333,0,16.6,17,2022
2022-04-30,NV,2022-10-25,0.227,455.333,0,1,17,2022
2022-04-30,NY,2022-10-25,0.624,3464.333,0,20.2,17,2022
2022-04-30,OH,2022-10-25,0.83,4377,1.4,41.2,17,2022
2022-04-30,OK,2022-10-25,3.406,357.333,0,12.2,17,2022
2022-04-30,OR,2022-10-25,1.249,1939.667,4,30.8,17,2022
2022-04-30,PA,2022-10-25,1.463,1229,0.4,17,17,2022
2022-04-30,RI,2022-10-25,0,0,0,0,17,2022
2022-04-30,SC,2022-10-25,0.346,759.667,0.2,2.2,17,2022
2022-04-30,SD,2022-10-25,0.256,114.667,0,0.4,17,2022
2022-04-30,TN,2022-10-25,0,6.333,1.6,0.4,17,2022
2022-04-30,TX,2022-10-25,3.79,3167,6.2,128.4,17,2022
2022-04-30,UT,2022-10-25,0,0,0,0,17,2022
2022-04-30,VA,2022-10-25,3.139,343,0,9,17,2022
2022-04-30,VT,2022-10-25,2.624,380,0,9.4,17,2022
2022-04-30,WA,2022-10-25,1.093,1564.333,0.4,18.2,17,2022
2022-04-30,WI,2022-10-25,1.128,5324.667,1.2,59,17,2022
2022-04-30,WV,2022-10-25,0.677,138.333,0.2,1.2,17,2022
2022-04-30,WY,2022-10-25,0,0.333,0,0,17,2022
2022-05-07,AL,2022-10-25,1.258,56.667,0.8,1.2,18,2022
2022-05-07,AR,2022-10-25,2.565,372,0,9.4,18,2022
2022-05-07,AZ,2022-10-25,2.105,330,0,5.2,18,2022
2022-05-07,CA,2022-10-25,1.128,4990,4.6,60.8,18,2022
2022-05-07,CO,2022-10-25,0.873,1742.333,0,15.8,18,2022
2022-05-07,CT,2022-10-25,0.636,1341,0,8.4,18,2022
2022-05-07,DE,2022-10-25,0,0,0,0,18,2022
2022-05-07,GA,2022-10-25,5.032,927.667,19.4,45.2,18,2022
2022-05-07,HI,2022-10-25,0.787,919.667,0,8.4,18,2022
2022-05-07,IA,2022-10-25,0.499,1065.667,0.2,6.6,18,2022
2022-05-07,ID,2022-10-25,0.273,114,0,0.2,18,2022
2022-05-07,IL,2022-10-25,1.471,677.667,0.2,8.4,18,2022
2022-05-07,IN,2022-10-25,0.975,408.667,0,2.8,18,2022
2022-05-07,KS,2022-10-25,0.936,127.667,0,0.8,18,2022
2022-05-07,KY,2022-10-25,1.812,1337,0,23,18,2022
2022-05-07,LA,2022-10-25,5.802,200,1.4,12.6,18,2022
2022-05-07,MA,2022-10-25,0.679,1328,0,8.4,18,2022
2022-05-07,MD,2022-10-25,0.359,518.667,0,2.2,18,2022
2022-05-07,ME,2022-10-25,1.671,0,0,0,18,2022
2022-05-07,MI,2022-10-25,0.527,1765.333,0.4,9.6,18,2022
2022-05-07,MN,2022-10-25,3.988,885.333,1.8,32.2,18,2022
2022-05-07,MO,2022-10-25,0.363,959.667,0,3.2,18,2022
2022-05-07,MS,2022-10-25,0,0,0,0,18,2022
2022-05-07,MT,2022-10-25,0.946,181.333,0,1.4,18,2022
2022-05-07,NC,2022-10-25,0.829,1209.333,0,9.2,18,2022
2022-05-07,ND,2022-10-25,0,5,0,0,18,2022
2022-05-07,NE,2022-10-25,0.949,1612,1.2,18.6,18,2022
2022-05-07,NH,2022-10-25,0,0,0,0,18,2022
2022-05-07,NJ,2022-10-25,0.649,1851,0,11.2,18,2022
2022-05-07,NM,2022-10-25,1.416,1082,0,18.4,18,2022
2022-05-07,NV,2022-10-25,0.151,458.333,0,0.8,18,2022
2022-05-07,NY,2022-10-25,0.598,3454,0,21.6,18,2022
2022-05-07,OH,2022-10-25,0.918,4782,2,46.4,18,2022
2022-05-07,OK,2022-10-25,4.378,356,0,16.2,18,2022
2022-05-07,OR,2022-10-25,1.797,2160,4,33.6,18,2022
2022-05-07,PA,2022-10-25,1.394,1312.333,0.4,18.8,18,2022
2022-05-07,RI,2022-10-25,0,0,0,0,18,2022
2022-05-07,SC,2022-10-25,0.357,836.667,0.2,2.8,18,2022
2022-05-07,SD,2022-10-25,0.256,132.333,0,0.2,18,2022
2022-05-07,TN,2022-10-25,0,8.333,2,0,18,2022
2022-05-07,TX,2022-10-25,5.017,3209.333,9,171.6,18,2022
2022-05-07,UT,2022-10-25,0,0,0,0,18,2022
2022-05-07,VA,2022-10-25,4.731,253,0,12.4,18,2022
2022-05-07,VT,2022-10-25,1.638,363.667,0,8.2,18,2022
2022-05-07,WA,2022-10-25,1.253,1713,0.4,19.4,18,2022
2022-05-07,WI,2022-10-25,1.162,5602.333,1.2,61.8,18,2022
2022-05-07,WV,2022-10-25,0.646,146,0.2,1.2,18,2022
2022-05-07,WY,2022-10-25,0,1.667,0,0,18,2022
2022-05-14,AL,2022-10-25,3.362,55,1,1.8,19,2022
2022-05-14,AR,2022-10-25,3.395,373.667,0,12.4,19,2022
2022-05-14,AZ,2022-10-25,1.646,359.333,0,6,19,2022
2022-05-14,CA,2022-10-25,1.162,5758,4.2,61.4,19,2022
2022-05-14,CO,2022-10-25,0.809,1953.333,0,16.4,19,2022
2022-05-14,CT,2022-10-25,0.501,1408.667,0,9,19,2022
2022-05-14,DE,2022-10-25,0,0,0,0,19,2022
2022-05-14,GA,2022-10-25,5.727,1009.333,25.2,63.6,19,2022
2022-05-14,HI,2022-10-25,0.909,979,0,8.8,19,2022
2022-05-14,IA,2022-10-25,0.731,1118.333,0.2,6.6,19,2022
2022-05-14,ID,2022-10-25,0.273,116.667,0,0.4,19,2022
2022-05-14,IL,2022-10-25,1.348,660.333,0.4,8.2,19,2022
2022-05-14,IN,2022-10-25,0.846,373.333,0,3,19,2022
2022-05-14,KS,2022-10-25,0.454,144,0,0.8,19,2022
2022-05-14,KY,2022-10-25,1.575,1393.667,0,25,19,2022
2022-05-14,LA,2022-10-25,6.635,209.667,1.8,14.2,19,2022
2022-05-14,MA,2022-10-25,0.477,1351.333,0,7.4,19,2022
2022-05-14,MD,2022-10-25,0.545,540.333,0,3.2,19,2022
2022-05-14,ME,2022-10-25,1.03,0,0,0,19,2022
2022-05-14,MI,2022-10-25,0.555,1787.667,0.4,11.8,19,2022
2022-05-14,MN,2022-10-25,3.926,857.667,1.6,30.2,19,2022
2022-05-14,MO,2022-10-25,0.33,952,0.2,3,19,2022
2022-05-14,MS,2022-10-25,0,0,0,0,19,2022
2022-05-14,MT,2022-10-25,0.399,182,0,1,19,2022
2022-05-14,NC,2022-10-25,0.702,1325,0,11.4,19,2022
2022-05-14,ND,2022-10-25,0,6.667,0,0,19,2022
2022-05-14,NE,2022-10-25,1.138,1701,1.2,19,19,2022
2022-05-14,NH,2022-10-25,0,0,0,0,19,2022
2022-05-14,NJ,2022-10-25,0.707,1897.333,0,14.8,19,2022
2022-05-14,NM,2022-10-25,1.621,1083.667,0,17.4,19,2022
2022-05-14,NV,2022-10-25,0.063,486,0,0.6,19,2022
2022-05-14,NY,2022-10-25,0.587,3458.333,0,22.2,19,2022
2022-05-14,OH,2022-10-25,1.034,5108,2,57.8,19,2022
2022-05-14,OK,2022-10-25,5.296,350.667,0,20.2,19,2022
2022-05-14,OR,2022-10-25,1.729,2258.333,4.8,34.4,19,2022
2022-05-14,PA,2022-10-25,1.49,1357.667,0.4,22.2,19,2022
2022-05-14,RI,2022-10-25,0,0,0,0,19,2022
2022-05-14,SC,2022-10-25,0.382,878,0.2,4.8,19,2022
2022-05-14,SD,2022-10-25,0,126,0,0.8,19,2022
2022-05-14,TN,2022-10-25,0,6.667,2.6,0,19,2022
2022-05-14,TX,2022-10-25,6.687,3265,13.6,222.2,19,2022
2022-05-14,UT,2022-10-25,0,0,0,0,19,2022
2022-05-14,VA,2022-10-25,6.401,265,0,14.2,19,2022
2022-05-14,VT,2022-10-25,1.888,336.333,0,7,19,2022
2022-05-14,WA,2022-10-25,1.226,1855,0.6,22,19,2022
2022-05-14,WI,2022-10-25,1.121,5543,1.2,66.4,19,2022
2022-05-14,WV,2022-10-25,0.634,147.333,0,2,19,2022
2022-05-14,WY,2022-10-25,0,3.333,0,0,19,2022
2022-05-21,AL,2022-10-25,5.445,49.667,2,1.6,20,2022
2022-05-21,AR,2022-10-25,3.874,401,0,16.6,20,2022
2022-05-21,AZ,2022-10-25,1.967,347,0,7.2,20,2022
2022-05-21,CA,2022-10-25,1.031,6699.333,4,60.6,20,2022
2022-05-21,CO,2022-10-25,0.696,2294.667,0,15.4,20,2022
2022-05-21,CT,2022-10-25,0.597,1448.667,0,10,20,2022
2022-05-21,DE,2022-10-25,0,0,0,0,20,2022
2022-05-21,GA,2022-10-25,6.904,1119.667,32.4,80.4,20,2022
2022-05-21,HI,2022-10-25,1.064,1004,0,10.6,20,2022
2022-05-21,IA,2022-10-25,0.726,1140,0.2,7.8,20,2022
2022-05-21,ID,2022-10-25,0.265,118,0,0.4,20,2022
2022-05-21,IL,2022-10-25,1.413,648,0.4,7.4,20,2022
2022-05-21,IN,2022-10-25,0.787,355.333,0,2.8,20,2022
2022-05-21,KS,2022-10-25,0.235,137.667,0,0.6,20,2022
2022-05-21,KY,2022-10-25,1.558,1425,0,25.6,20,2022
2022-05-21,LA,2022-10-25,8.873,204.333,2.8,17,20,2022
2022-05-21,MA,2022-10-25,0.532,1340.667,0,7,20,2022
2022-05-21,MD,2022-10-25,0.88,549.667,0,4.8,20,2022
2022-05-21,ME,2022-10-25,0.873,0,0,0,20,2022
2022-05-21,MI,2022-10-25,0.821,1733.667,0.4,12.6,20,2022
2022-05-21,MN,2022-10-25,3.387,888,1,33,20,2022
2022-05-21,MO,2022-10-25,0.389,1006,0.2,5.4,20,2022
2022-05-21,MS,2022-10-25,0,0,0,0,20,2022
2022-05-21,MT,2022-10-25,0,196.667,0,0.4,20,2022
2022-05-21,NC,2022-10-25,0.963,1366,0,12.2,20,2022
2022-05-21,ND,2022-10-25,0,6.667,0,0,20,2022
2022-05-21,NE,2022-10-25,1.27,1752.667,0.6,21.2,20,2022
2022-05-21,NH,2022-10-25,0,0,0,0,20,2022
2022-05-21,NJ,2022-10-25,0.869,1929.333,0,17.2,20,2022
2022-05-21,NM,2022-10-25,1.787,1098.333,0,16.6,20,2022
2022-05-21,NV,2022-10-25,0.063,488.667,0,0.6,20,2022
2022-05-21,NY,2022-10-25,0.66,3491.667,0,22.6,20,2022
2022-05-21,OH,2022-10-25,1.387,5093.667,2.2,69,20,2022
2022-05-21,OK,2022-10-25,6.652,345.333,0,24.2,20,2022
2022-05-21,OR,2022-10-25,1.635,2361.333,6.4,31.6,20,2022
2022-05-21,PA,2022-10-25,1.827,1320,0.4,25,20,2022
2022-05-21,RI,2022-10-25,0,0,0,0,20,2022
2022-05-21,SC,2022-10-25,0.658,904.333,0.6,7.8,20,2022
2022-05-21,SD,2022-10-25,1,116.333,0,0.6,20,2022
2022-05-21,TN,2022-10-25,0,6.333,3,0,20,2022
2022-05-21,TX,2022-10-25,7.991,3486.333,16.8,296.4,20,2022
2022-05-21,UT,2022-10-25,6.667,0,0,0,20,2022
2022-05-21,VA,2022-10-25,5.775,298.667,0.2,16.6,20,2022
2022-05-21,VT,2022-10-25,2.354,307,0,6.6,20,2022
2022-05-21,WA,2022-10-25,1.257,1886.333,0.6,24.8,20,2022
2022-05-21,WI,2022-10-25,1.256,5314.667,1.2,63,20,2022
2022-05-21,WV,2022-10-25,1.53,169,0,1.6,20,2022
2022-05-21,WY,2022-10-25,0,3.333,0,0,20,2022
2022-05-28,AL,2022-10-25,4.804,45.333,2.4,1.8,21,2022
2022-05-28,AR,2022-10-25,4.68,412,0,19.4,21,2022
2022-05-28,AZ,2022-10-25,2.125,360.667,0,7.4,21,2022
2022-05-28,CA,2022-10-25,0.854,7199.667,4.8,64,21,2022
2022-05-28,CO,2022-10-25,0.783,2358,0,15.8,21,2022
2022-05-28,CT,2022-10-25,0.831,1407,0,10.8,21,2022
2022-05-28,DE,2022-10-25,0,0,0,0,21,2022
2022-05-28,GA,2022-10-25,8.204,1205,38.4,95.8,21,2022
2022-05-28,HI,2022-10-25,1.235,998.667,0,11,21,2022
2022-05-28,IA,2022-10-25,0.836,1120.667,0.2,9.8,21,2022
2022-05-28,ID,2022-10-25,0.265,124,0,0.2,21,2022
2022-05-28,IL,2022-10-25,0.96,567.333,0.6,7.2,21,2022
2022-05-28,IN,2022-10-25,0.504,330.333,0,3.6,21,2022
2022-05-28,KS,2022-10-25,0.454,142.333,0,0.4,21,2022
2022-05-28,KY,2022-10-25,2.098,1421.333,0,29.8,21,2022
2022-05-28,LA,2022-10-25,10.119,199.667,3.4,19.8,21,2022
2022-05-28,MA,2022-10-25,0.525,1226.667,0,8.8,21,2022
2022-05-28,MD,2022-10-25,1.154,523.333,0,6.4,21,2022
2022-05-28,ME,2022-10-25,1.129,0,0,0,21,2022
2022-05-28,MI,2022-10-25,1.038,1568,0.2,15,21,2022
2022-05-28,MN,2022-10-25,3.281,866.667,1,31.2,21,2022
2022-05-28,MO,2022-10-25,0.566,1018,0.2,6.2,21,2022
2022-05-28,MS,2022-10-25,0,0,0,0,21,2022
2022-05-28,MT,2022-10-25,0,196,0,0.2,21,2022
2022-05-28,NC,2022-10-25,1.065,1334.333,0,13.6,21,2022
2022-05-28,ND,2022-10-25,0,6.333,0,0,21,2022
2022-05-28,NE,2022-10-25,1.443,1752,0.4,23.6,21,2022
2022-05-28,NH,2022-10-25,0,0,0,0,21,2022
2022-05-28,NJ,2022-10-25,1.046,1877.667,0,18.2,21,2022
2022-05-28,NM,2022-10-25,1.693,1051,0,17.4,21,2022
2022-05-28,NV,2022-10-25,0.189,518,0,0.8,21,2022
2022-05-28,NY,2022-10-25,0.749,3349.667,0,26.2,21,2022
2022-05-28,OH,2022-10-25,1.891,4660,2,83.4,21,2022
2022-05-28,OK,2022-10-25,9.305,338.667,0,28,21,2022
2022-05-28,OR,2022-10-25,1.002,2259,6.8,29.6,21,2022
2022-05-28,PA,2022-10-25,2.284,1300.667,0,28.6,21,2022
2022-05-28,RI,2022-10-25,0,0,0,0,21,2022
2022-05-28,SC,2022-10-25,1.157,918.667,1.2,11.2,21,2022
2022-05-28,SD,2022-10-25,1,103.333,0,0.8,21,2022
2022-05-28,TN,2022-10-25,0,5,3.4,0.4,21,2022
2022-05-28,TX,2022-10-25,9.794,3742.333,19,361.4,21,2022
2022-05-28,UT,2022-10-25,6.667,0,0,0,21,2022
2022-05-28,VA,2022-10-25,5.709,307.667,1.2,19,21,2022
2022-05-28,VT,2022-10-25,2.423,290.333,0,5.8,21,2022
