week,state,percent_positive,total_pcr_tests,update_dts
2023-04-08,TX,1.21,3873.5,2023-04-15
2023-04-15,TX,1.042,3492.5,2023-04-22
2023-04-22,TX,0.988,3779,2023-04-29
2023-04-29,TX,1.156,4019,2023-05-20
2023-05-06,TX,1.086,3404,2023-05-20
2023-05-13,TX,1.09,3065,2023-05-20
2023-05-20,TX,0.923,2865.5,2023-05-27
2023-05-27,TX,0.944,2108,2023-06-03
2023-06-03,TX,1.099,2452.5,2023-06-10
2023-06-10,TX,0.927,2572.5,2023-06-17
2023-06-17,TX,1.449,2436,2023-06-24
2023-06-24,TX,1.439,2363,2023-07-01
2023-07-01,TX,1.414,2103.5,2023-07-08
2023-07-08,TX,1.927,1726.333,2023-07-20
2023-07-15,TX,2.014,1563,2023-07-20
2023-07-22,TX,2.754,1702,2023-07-29
2023-07-29,TX,2.296,2578,2023-08-18
2023-08-05,TX,2.083,2494.667,2023-08-18
2023-08-12,TX,1.615,2434,2023-08-18
2023-08-19,TX,2.262,3212.5,2023-08-26
2023-08-26,TX,2.378,4546,2023-09-02
2023-09-02,TX,1.885,3976.5,2023-09-09
2023-09-09,TX,2.236,4646,2023-09-16
2023-09-16,TX,3.07,3707.5,2023-09-23
2023-09-23,TX,5.298,4315,2023-09-30
2023-09-30,TX,6.332,3386,2023-10-07
2023-10-07,TX,9.49,3884.333,2023-10-24
2023-10-14,TX,11.076,3745,2023-10-24
2023-10-21,TX,13.458,4348.5,2023-10-28
2023-10-28,TX,20.181,5732.333,2023-11-11
2023-11-04,TX,22.125,5904,2023-11-11
2023-11-11,TX,24.563,6405.5,2023-11-18
2023-11-18,TX,26.677,6597,2023-11-25
2023-11-25,TX,25.514,7230.667,2023-12-11
2023-12-02,TX,25.191,6958.5,2023-12-11
2023-12-09,TX,19.894,7806,2023-12-16
2023-12-16,TX,16.683,6874.5,2023-12-23
2023-12-23,TX,11.954,7477.333,2024-01-06
2023-12-30,TX,10.57,7663.5,2024-01-06
2024-01-06,TX,9.459,7232,2024-01-13
2024-01-13,TX,7.424,5854.5,2024-01-20
2024-01-20,TX,5.465,6329,2024-01-27
2024-01-27,TX,3.977,7790,2024-02-03
2024-02-03,TX,3.099,8484.5,2024-02-10
2024-02-10,TX,2.846,8858.5,2024-02-17
2024-02-17,TX,2.803,6771,2024-02-24
2024-02-24,TX,2.335,6411,2024-03-02
2024-03-02,TX,2.326,5170.5,2024-03-09
2024-03-09,TX,1.934,6217,2024-03-23
2024-03-16,TX,1.93,5876,2024-03-23
2024-03-23,TX,1.75,5263.5,2024-03-30
2020-10-24,UT,0.388,0,2022-10-25
2020-10-31,UT,0.206,0,2022-10-25
2020-11-07,UT,0.405,0,2022-10-25
2020-11-14,UT,0.2,0,2022-10-25
2020-11-21,UT,0.2,0,2022-10-25
2020-11-28,UT,0,0,2022-10-25
2020-12-05,UT,0,0,2022-10-25
2020-12-12,UT,0,0,2022-10-25
2020-12-19,UT,0,0,2022-10-25
2020-12-26,UT,0,0,2022-10-25
2021-01-02,UT,0,0,2022-10-25
2021-01-09,UT,0,0,2022-10-25
2021-01-16,UT,0,0,2022-10-25
2021-01-23,UT,0,0,2022-10-25
2021-01-30,UT,0,0,2022-10-25
2021-02-06,UT,0,0,2022-10-25
2021-02-13,UT,0,0,2022-10-25
2021-02-20,UT,0,0,2022-10-25
2021-02-27,UT,0,0,2022-10-25
2021-03-06,UT,0,0,2022-10-25
2021-03-13,UT,0,0,2022-10-25
2021-03-20,UT,0,0,2022-10-25
2021-03-27,UT,0,0,2022-10-25
2021-04-03,UT,0,0,2022-10-25
2021-04-10,UT,0,0,2022-10-25
2021-04-17,UT,0,0,2022-10-25
2021-04-24,UT,0,0,2022-10-25
2021-05-01,UT,0,0,2022-10-25
2021-05-08,UT,0,0,2022-10-25
2021-05-15,UT,0,0,2022-10-25
2021-05-22,UT,0,0,2022-10-25
2021-05-29,UT,0,0,2022-10-25
2021-06-05,UT,0,0,2022-10-25
2021-06-12,UT,0,0,2022-10-25
2021-06-19,UT,0,0,2022-10-25
2021-06-26,UT,0,0,2022-10-25
2021-07-03,UT,0,0,2022-10-25
2021-07-10,UT,0,0,2022-10-25
2021-07-17,UT,0,0,2022-10-25
2021-07-24,UT,0,0,2022-10-25
2021-07-31,UT,0,0,2022-10-25
2021-08-07,UT,0,0,2022-10-25
2021-08-14,UT,0,0,2022-10-25
2021-08-21,UT,0,0,2022-10-25
2021-08-28,UT,0,0,2022-10-25
2021-09-04,UT,0,0,2022-10-25
2021-09-11,UT,0,0,2022-10-25
2021-09-18,UT,0,0,2022-10-25
2021-09-25,UT,0,0,2022-10-25
2021-10-02,UT,4.167,0,2022-10-25
2021-10-09,UT,4.167,0,2022-10-25
2021-10-16,UT,4.167,0,2022-10-25
2021-10-23,UT,0,0,2022-10-25
2021-10-30,UT,5.556,0,2022-10-25
2021-11-06,UT,5.556,0,2022-10-25
2021-11-13,UT,10.317,0,2022-10-25
2021-11-20,UT,8.929,0,2022-10-25
2021-11-27,UT,8.929,0,2022-10-25
2021-12-04,UT,7.5,0,2022-10-25
2021-12-11,UT,3.333,0,2022-10-25
2021-12-18,UT,3.333,0,2022-10-25
2021-12-25,UT,13.333,0,2022-10-25
2022-01-01,UT,20.741,0,2022-10-25
2022-01-08,UT,24.907,0,2022-10-25
2022-01-15,UT,11.574,0,2022-10-25
2022-01-22,UT,8.929,0,2022-10-25
2022-01-29,UT,9.524,0,2022-10-25
2022-02-05,UT,9.524,0,2022-10-25
2022-02-12,UT,11.429,0,2022-10-25
2022-02-19,UT,15,0,2022-10-25
2022-02-26,UT,15,0,2022-10-25
2022-03-05,UT,8.333,0,2022-10-25
2022-03-12,UT,0,0,2022-10-25
2022-03-19,UT,0,0,2022-10-25
2022-03-26,UT,0,0,2022-10-25
2022-04-02,UT,5.556,0,2022-10-25
2022-04-09,UT,5.556,0,2022-10-25
2022-04-16,UT,5.556,0,2022-10-25
2022-04-23,UT,0,0,2022-10-25
2022-04-30,UT,0,0,2022-10-25
2022-05-07,UT,0,0,2022-10-25
2022-05-14,UT,0,0,2022-10-25
2022-05-21,UT,6.667,0,2022-10-25
2022-05-28,UT,6.667,0,2022-10-25
2022-06-04,UT,6.667,0,2022-10-25
2022-06-11,UT,0,0,2022-10-25
2022-06-18,UT,0,0,2022-10-25
2022-06-25,UT,0,0,2022-10-25
2022-07-02,UT,0,0,2022-10-25
2022-07-09,UT,0,0,2022-10-25
2022-07-16,UT,0,0,2022-10-25
2022-07-23,UT,0,0,2022-10-25
2022-07-30,UT,0,0,2022-10-25
2022-08-06,UT,0,0,2022-10-25
2022-08-13,UT,0,0,2022-10-25
2022-08-20,UT,0,0,2022-10-25
2022-08-27,UT,0,0,2022-10-25
2022-09-03,UT,0,0,2022-10-25
2022-09-10,UT,0,0,2022-10-25
2022-09-17,UT,0,0,2022-10-25
2022-09-24,UT,0,0,2022-10-25
2022-10-01,UT,0,0,2022-10-25
2022-10-08,UT,0,0,2022-10-25
2022-10-15,UT,0,0,2022-10-25
2022-10-22,UT,0,0,2022-11-14
2022-10-29,UT,0,0,2022-11-14
2022-11-05,UT,0,0,2022-11-14
2022-11-12,UT,0,0,2022-11-19
2022-11-19,UT,11.765,0,2022-11-26
2022-11-26,UT,11.765,0,2022-12-03
2022-12-03,UT,7.5,0,2022-12-10
2022-12-10,UT,17.929,0,2022-12-17
2022-12-17,UT,15.657,0,2022-12-24
2022-12-24,UT,3.846,0,2023-01-07
2022-12-31,UT,0,0,2023-01-07
2023-01-07,UT,9.375,0,2023-01-14
2023-01-14,UT,0,0,2023-01-21
2023-01-21,UT,10.795,0,2023-01-28
2023-01-28,UT,7.143,0,2023-02-04
2023-02-04,UT,0,0,2023-02-11
2023-02-11,UT,0,0,2023-02-18
2023-02-18,UT,0,0,2023-02-25
2023-02-25,UT,0,0,2023-03-04
2023-03-04,UT,0,0,2023-03-11
2023-03-11,UT,0,0,2023-03-18
2023-03-18,UT,0,0,2023-03-25
2023-03-25,UT,0,0,2023-04-01
2023-04-01,UT,0,0,2023-04-08
2023-04-08,UT,0,0,2023-04-15
2023-04-15,UT,10,0,2023-04-22
2023-04-22,UT,5.882,0,2023-04-29
2023-04-29,UT,0,0,2023-05-20
2023-05-06,UT,0,0,2023-05-20
2023-05-13,UT,0,0,2023-05-20
2023-05-20,UT,0,0,2023-05-27
2023-05-27,UT,0,0,2023-06-10
2023-06-03,UT,0,0,2023-06-10
2023-06-10,UT,0,0,2023-06-17
2023-06-17,UT,0,0,2023-06-24
2023-06-24,UT,8.333,0,2023-07-01
2023-07-01,UT,6.25,0,2023-07-08
2023-07-08,UT,0,0,2023-07-20
2023-07-15,UT,0,0,2023-07-20
2023-07-22,UT,0,0,2023-07-29
2023-07-29,UT,0,0,2023-08-18
2023-08-05,UT,0,0,2023-08-18
2023-08-12,UT,0,0,2023-08-18
2023-08-19,UT,0,0,2023-08-26
2023-08-26,UT,0,0,2023-09-02
2023-09-02,UT,0,0,2023-09-09
2023-09-09,UT,0,0,2023-09-16
2023-09-16,UT,0,0,2023-09-23
2023-09-23,UT,0,0,2023-09-30
2023-09-30,UT,0,0,2023-10-07
2023-10-07,UT,0,0,2023-10-24
2023-10-14,UT,0,0,2023-10-24
2023-10-21,UT,0,0,2023-10-28
2023-10-28,UT,0,0,2023-11-11
2023-11-04,UT,0,0,2023-11-11
2023-11-11,UT,0,0,2023-11-18
2023-11-18,UT,0,0,2023-11-25
2023-11-25,UT,0,0,2023-12-11
2023-12-02,UT,0,0,2023-12-11
2023-12-09,UT,0,0,2023-12-16
2023-12-16,UT,0,0,2023-12-23
2023-12-23,UT,0,0,2024-01-06
2023-12-30,UT,0,0,2024-01-06
2024-01-06,UT,0,0,2024-01-13
2024-01-13,UT,0,0,2024-01-20
2024-01-20,UT,0,0,2024-01-27
2024-01-27,UT,0,0,2024-02-03
2024-02-03,UT,5,0,2024-02-10
2024-02-10,UT,11.25,0,2024-02-17
2024-02-17,UT,0,0,2024-02-24
2024-02-24,UT,7.143,0,2024-03-02
2024-03-02,UT,5.556,0,2024-03-09
2024-03-09,UT,0,0,2024-03-23
2024-03-16,UT,0,0,2024-03-23
2024-03-23,UT,0,0,2024-03-30
2020-10-24,VA,0,133.667,2022-10-25
2020-10-31,VA,0,124.333,2022-10-25
2020-11-07,VA,0,121,2022-10-25
2020-11-14,VA,0,136.667,2022-10-25
2020-11-21,VA,0,152.333,2022-10-25
2020-11-28,VA,0,162.667,2022-10-25
2020-12-05,VA,0,176.667,2022-10-25
2020-12-12,VA,0,187.667,2022-10-25
2020-12-19,VA,0,201.333,2022-10-25
2020-12-26,VA,0,214.333,2022-10-25
2021-01-02,VA,0,234,2022-10-25
2021-01-09,VA,0,255,2022-10-25
2021-01-16,VA,0,260.333,2022-10-25
2021-01-23,VA,0,260.333,2022-10-25
2021-01-30,VA,0,252,2022-10-25
2021-02-06,VA,0.137,244,2022-10-25
2021-02-13,VA,0.137,225.333,2022-10-25
2021-02-20,VA,0.137,219.333,2022-10-25
2021-02-27,VA,0,203,2022-10-25
2021-03-06,VA,0.179,201,2022-10-25
2021-03-13,VA,0.179,193.667,2022-10-25
2021-03-20,VA,0.382,183.667,2022-10-25
2021-03-27,VA,0.386,182.333,2022-10-25
2021-04-03,VA,0.557,180.333,2022-10-25
2021-04-10,VA,0.669,196.333,2022-10-25
2021-04-17,VA,0.668,196.667,2022-10-25
2021-04-24,VA,0.497,192,2022-10-25
2021-05-01,VA,0.182,180.333,2022-10-25
2021-05-08,VA,0.473,166.333,2022-10-25
2021-05-15,VA,0.473,158.333,2022-10-25
2021-05-22,VA,0.473,162.667,2022-10-25
2021-05-29,VA,0,172.333,2022-10-25
2021-06-05,VA,0,179.333,2022-10-25
2021-06-12,VA,0.933,247,2022-10-25
2021-06-19,VA,2.202,286.667,2022-10-25
2021-06-26,VA,2.519,297.333,2022-10-25
2021-07-03,VA,3.528,235,2022-10-25
2021-07-10,VA,3.943,204.667,2022-10-25
2021-07-17,VA,7.032,226,2022-10-25
2021-07-24,VA,8.16,233.333,2022-10-25
2021-07-31,VA,10.764,247.667,2022-10-25
2021-08-07,VA,11.727,245.333,2022-10-25
2021-08-14,VA,15.685,286.333,2022-10-25
2021-08-21,VA,17.828,328.667,2022-10-25
2021-08-28,VA,18.999,360,2022-10-25
2021-09-04,VA,18.964,359,2022-10-25
2021-09-11,VA,18.439,373.667,2022-10-25
2021-09-18,VA,17.935,374.667,2022-10-25
2021-09-25,VA,15.738,400,2022-10-25
2021-10-02,VA,13.897,399.333,2022-10-25
2021-10-09,VA,12.312,410,2022-10-25
2021-10-16,VA,11.017,414.667,2022-10-25
2021-10-23,VA,10.357,418.333,2022-10-25
2021-10-30,VA,10.183,445.667,2022-10-25
2021-11-06,VA,9.59,456.333,2022-10-25
2021-11-13,VA,8.506,474,2022-10-25
2021-11-20,VA,8.324,469,2022-10-25
2021-11-27,VA,8.351,365.333,2022-10-25
2021-12-04,VA,8.131,329,2022-10-25
2021-12-11,VA,6.857,296.667,2022-10-25
2021-12-18,VA,4.863,385.333,2022-10-25
2021-12-25,VA,4.879,431.667,2022-10-25
2022-01-01,VA,3.524,428.667,2022-10-25
2022-01-08,VA,3.046,407,2022-10-25
2022-01-15,VA,1.273,368.667,2022-10-25
2022-01-22,VA,0.883,394.333,2022-10-25
2022-01-29,VA,0.521,384,2022-10-25
2022-02-05,VA,0.276,368,2022-10-25
2022-02-12,VA,0.285,352.333,2022-10-25
2022-02-19,VA,0.422,382.667,2022-10-25
2022-02-26,VA,0.56,410.333,2022-10-25
2022-03-05,VA,1.043,437.667,2022-10-25
2022-03-12,VA,1.012,458,2022-10-25
2022-03-19,VA,0.776,469.333,2022-10-25
2022-03-26,VA,0.447,452.667,2022-10-25
2022-04-02,VA,0.378,451.667,2022-10-25
2022-04-09,VA,0.581,463.667,2022-10-25
2022-04-16,VA,0.711,504.667,2022-10-25
2022-04-23,VA,1.241,428.333,2022-10-25
2022-04-30,VA,3.139,343,2022-10-25
2022-05-07,VA,4.731,253,2022-10-25
2022-05-14,VA,6.401,265,2022-10-25
2022-05-21,VA,5.775,298.667,2022-10-25
2022-05-28,VA,5.709,307.667,2022-10-25
2022-06-04,VA,6.073,323.667,2022-10-25
2022-06-11,VA,7.294,301.333,2022-10-25
2022-06-18,VA,9.187,304.333,2022-10-25
2022-06-25,VA,9.999,291.333,2022-10-25
2022-07-02,VA,11.452,281,2022-10-25
2022-07-09,VA,10.138,272.667,2022-10-25
2022-07-16,VA,8.643,284.667,2022-10-25
2022-07-23,VA,7.406,273,2022-10-25
2022-07-30,VA,8.605,257.333,2022-10-25
2022-08-06,VA,10.547,228.667,2022-10-25
2022-08-13,VA,10.035,238.667,2022-10-25
2022-08-20,VA,9.772,248,2022-10-25
2022-08-27,VA,9.158,243,2022-10-25
2022-09-03,VA,9.172,256.333,2022-10-25
2022-09-10,VA,10.656,241,2022-10-25
2022-09-17,VA,10.521,247.667,2022-10-25
2022-09-24,VA,12.868,249,2022-10-25
2022-10-01,VA,0,176.333,2022-10-25
2022-10-08,VA,0,93.333,2022-10-25
2022-10-15,VA,0,0,2022-10-25
2022-10-22,VA,26.843,301.667,2022-11-14
2022-10-29,VA,0,194.333,2022-11-14
2022-11-05,VA,0,148.5,2022-11-14
2022-11-12,VA,0,0,2022-11-19
2022-11-19,VA,0,0,2022-11-26
2022-11-26,VA,0,0,2022-12-03
2022-12-03,VA,4.869,1068.5,2022-12-10
2022-12-10,VA,0,560,2022-12-17
2022-12-17,VA,2.626,835.5,2022-12-24
2022-12-24,VA,2.93,750,2023-01-07
2022-12-31,VA,0,0,2023-01-07
2023-01-07,VA,2.87,822,2023-01-14
2023-01-14,VA,0,0,2023-01-21
2023-01-21,VA,0,1.5,2023-01-28
2023-01-28,VA,2.515,619,2023-02-04
2023-02-04,VA,0,293,2023-02-11
2023-02-11,VA,0,0.5,2023-02-18
2023-02-18,VA,0,0,2023-02-25
2023-02-25,VA,0.969,451,2023-03-04
2023-03-04,VA,0.593,444.5,2023-03-11
2023-03-11,VA,0.702,502.5,2023-03-18
2023-03-18,VA,0,248.5,2023-03-25
2023-03-25,VA,0,0,2023-04-01
2023-04-01,VA,0,0,2023-04-08
2023-04-08,VA,0,228.5,2023-04-15
2023-04-15,VA,0,0,2023-04-22
2023-04-22,VA,0,0,2023-04-29
2023-04-29,VA,0.097,370.667,2023-05-20
2023-05-06,VA,0,255.667,2023-05-20
2023-05-13,VA,0,195.5,2023-05-20
2023-05-20,VA,0.133,388.5,2023-05-27
2023-05-27,VA,0.144,374.5,2023-06-10
2023-06-03,VA,0,0,2023-06-10
2023-06-10,VA,0.286,350,2023-06-17
2023-06-17,VA,0.151,322.5,2023-06-24
2023-06-24,VA,0,156.5,2023-07-01
2023-07-01,VA,0.488,306,2023-07-08
2023-07-08,VA,0,193.667,2023-07-20
2023-07-15,VA,0,140,2023-07-20
2023-07-22,VA,0.334,292.5,2023-07-29
2023-07-29,VA,0.727,314.667,2023-08-18
2023-08-05,VA,0.727,334.667,2023-08-18
2023-08-12,VA,0.414,354,2023-08-18
2023-08-19,VA,0,173,2023-08-26
2023-08-26,VA,0.585,407.5,2023-09-02
2023-09-02,VA,0,213.5,2023-09-09
2023-09-09,VA,1.5,597,2023-09-16
2023-09-16,VA,2.078,601.5,2023-09-23
2023-09-23,VA,3.002,612,2023-09-30
2023-09-30,VA,4.136,628.5,2023-10-07
2023-10-07,VA,7.212,614.667,2023-10-24
2023-10-14,VA,8.682,606,2023-10-24
2023-10-21,VA,10.893,643,2023-10-28
2023-10-28,VA,12.312,655.667,2023-11-11
2023-11-04,VA,13.121,651.5,2023-11-11
2023-11-11,VA,13.846,704.5,2023-11-18
2023-11-18,VA,12.769,759.5,2023-11-25
2023-11-25,VA,10.833,768.333,2023-12-11
2023-12-02,VA,9.95,775.5,2023-12-11
2023-12-09,VA,0,430.5,2023-12-16
2023-12-16,VA,0,406,2023-12-23
2023-12-23,VA,5.012,972,2024-01-06
2023-12-30,VA,4.522,1024,2024-01-06
2024-01-06,VA,0,543,2024-01-13
2024-01-13,VA,3.266,976,2024-01-20
2024-01-20,VA,3.548,817,2024-01-27
2024-01-27,VA,0,359,2024-02-03
2024-02-03,VA,2.654,865,2024-02-10
2024-02-10,VA,1.93,861.5,2024-02-17
2024-02-17,VA,1.668,897,2024-02-24
2024-02-24,VA,1.467,925.5,2024-03-02
2024-03-02,VA,1.085,923.5,2024-03-09
2024-03-09,VA,1.123,841,2024-03-23
2024-03-16,VA,1.078,808.5,2024-03-23
2024-03-23,VA,0.813,748,2024-03-30
2020-10-24,VT,0.68,31.667,2022-10-25
2020-10-31,VT,0,19.667,2022-10-25
2020-11-07,VT,0,11,2022-10-25
2020-11-14,VT,0,16,2022-10-25
2020-11-21,VT,0,21.667,2022-10-25
2020-11-28,VT,0,28.667,2022-10-25
2020-12-05,VT,0,47.667,2022-10-25
2020-12-12,VT,0,97,2022-10-25
2020-12-19,VT,0,146.333,2022-10-25
2020-12-26,VT,0,171,2022-10-25
2021-01-02,VT,0,167.333,2022-10-25
2021-01-09,VT,0,185.333,2022-10-25
2021-01-16,VT,0,195.333,2022-10-25
2021-01-23,VT,0,201.333,2022-10-25
2021-01-30,VT,0,184,2022-10-25
2021-02-06,VT,0,182.333,2022-10-25
2021-02-13,VT,0,172.333,2022-10-25
2021-02-20,VT,0,166,2022-10-25
2021-02-27,VT,0,157.667,2022-10-25
2021-03-06,VT,0,174,2022-10-25
2021-03-13,VT,0,167.667,2022-10-25
2021-03-20,VT,0,162,2022-10-25
2021-03-27,VT,0,146.667,2022-10-25
2021-04-03,VT,0,159.333,2022-10-25
2021-04-10,VT,0,174.667,2022-10-25
2021-04-17,VT,0,183,2022-10-25
2021-04-24,VT,0,175,2022-10-25
2021-05-01,VT,0,151.333,2022-10-25
2021-05-08,VT,0,115.667,2022-10-25
2021-05-15,VT,0,73.667,2022-10-25
2021-05-22,VT,0,49.667,2022-10-25
2021-05-29,VT,0,28,2022-10-25
2021-06-05,VT,0,24.667,2022-10-25
2021-06-12,VT,0,19,2022-10-25
2021-06-19,VT,2.667,23.667,2022-10-25
2021-06-26,VT,10.51,27,2022-10-25
2021-07-03,VT,15.272,31.333,2022-10-25
2021-07-10,VT,16.053,32.667,2022-10-25
2021-07-17,VT,8.21,34,2022-10-25
2021-07-24,VT,3.448,36.667,2022-10-25
2021-07-31,VT,6.79,45,2022-10-25
2021-08-07,VT,12.801,52.667,2022-10-25
2021-08-14,VT,15.946,56,2022-10-25
2021-08-21,VT,12.281,59.333,2022-10-25
2021-08-28,VT,8.62,91,2022-10-25
2021-09-04,VT,9.34,96.333,2022-10-25
2021-09-11,VT,11.695,99.333,2022-10-25
2021-09-18,VT,11.238,76.667,2022-10-25
2021-09-25,VT,10.81,86,2022-10-25
2021-10-02,VT,10.305,84,2022-10-25
2021-10-09,VT,10.912,94.667,2022-10-25
2021-10-16,VT,9.307,123,2022-10-25
2021-10-23,VT,7.413,140.333,2022-10-25
2021-10-30,VT,7.655,153,2022-10-25
2021-11-06,VT,8.901,135.667,2022-10-25
2021-11-13,VT,8.179,171.333,2022-10-25
2021-11-20,VT,7.71,206.667,2022-10-25
2021-11-27,VT,6.484,277.333,2022-10-25
2021-12-04,VT,6.551,307.333,2022-10-25
2021-12-11,VT,6.637,327.667,2022-10-25
2021-12-18,VT,5.838,340.333,2022-10-25
2021-12-25,VT,4.614,373.667,2022-10-25
2022-01-01,VT,3.237,457.667,2022-10-25
2022-01-08,VT,3.348,483.667,2022-10-25
2022-01-15,VT,2.995,476,2022-10-25
2022-01-22,VT,3.124,403.667,2022-10-25
2022-01-29,VT,2.943,352.667,2022-10-25
2022-02-05,VT,3.014,318.333,2022-10-25
2022-02-12,VT,2.374,292.667,2022-10-25
2022-02-19,VT,2.148,264.333,2022-10-25
2022-02-26,VT,1.581,230.667,2022-10-25
2022-03-05,VT,1.847,196.667,2022-10-25
2022-03-12,VT,1.906,191.333,2022-10-25
2022-03-19,VT,2.686,197,2022-10-25
2022-03-26,VT,2.725,222.667,2022-10-25
2022-04-02,VT,3.349,278,2022-10-25
2022-04-09,VT,3.287,344.333,2022-10-25
2022-04-16,VT,3.893,387,2022-10-25
2022-04-23,VT,2.97,392.333,2022-10-25
2022-04-30,VT,2.624,380,2022-10-25
2022-05-07,VT,1.638,363.667,2022-10-25
2022-05-14,VT,1.888,336.333,2022-10-25
2022-05-21,VT,2.354,307,2022-10-25
2022-05-28,VT,2.423,290.333,2022-10-25
2022-06-04,VT,2.16,277,2022-10-25
2022-06-11,VT,1.727,271.667,2022-10-25
2022-06-18,VT,2.393,254.667,2022-10-25
2022-06-25,VT,2.475,242.333,2022-10-25
2022-07-02,VT,1.717,225,2022-10-25
2022-07-09,VT,1.052,218,2022-10-25
2022-07-16,VT,0.981,207,2022-10-25
2022-07-23,VT,1.326,200.667,2022-10-25
2022-07-30,VT,1.244,187,2022-10-25
2022-08-06,VT,1.453,183.667,2022-10-25
2022-08-13,VT,1.273,186.667,2022-10-25
2022-08-20,VT,1.498,201.667,2022-10-25
2022-08-27,VT,1.943,216.333,2022-10-25
2022-09-03,VT,2.343,227.667,2022-10-25
2022-09-10,VT,3.229,251.333,2022-10-25
2022-09-17,VT,4.013,266.333,2022-10-25
2022-09-24,VT,5.493,296.333,2022-10-25
2022-10-01,VT,7.931,318.333,2022-10-25
2022-10-08,VT,9.966,344.333,2022-10-25
2022-10-15,VT,11.882,353.5,2022-10-25
2022-10-22,VT,13.486,362.333,2022-11-14
2022-10-29,VT,15.756,403.333,2022-11-14
2022-11-05,VT,17.289,439.5,2022-11-14
2022-11-12,VT,17.804,489.5,2022-11-19
2022-11-19,VT,17.597,503,2022-11-26
2022-11-26,VT,18.161,534.5,2022-12-03
2022-12-03,VT,14.208,633,2022-12-10
2022-12-10,VT,9.344,713.5,2022-12-17
2022-12-17,VT,7.355,773.5,2022-12-24
2022-12-24,VT,5.788,772,2022-12-31
2022-12-31,VT,5.673,739,2023-01-07
2023-01-07,VT,5.527,709,2023-01-14
2023-01-14,VT,3.704,563.5,2023-01-21
2023-01-21,VT,2.478,443,2023-01-28
2023-01-28,VT,2.582,461.5,2023-02-04
2023-02-04,VT,2.809,445,2023-02-11
2023-02-11,VT,2.054,388,2023-02-18
2023-02-18,VT,1.644,393.5,2023-02-25
2023-02-25,VT,2.302,411.5,2023-03-04
2023-03-04,VT,1.797,415,2023-03-11
2023-03-11,VT,1.19,383,2023-03-18
2023-03-18,VT,1.279,351.5,2023-03-25
2023-03-25,VT,1.035,337,2023-04-01
2023-04-01,VT,0.817,303,2023-04-08
2023-04-08,VT,0.358,268,2023-04-15
2023-04-15,VT,0,260.5,2023-04-22
2023-04-22,VT,0.505,231,2023-04-29
2023-04-29,VT,0.527,186,2023-05-20
2023-05-06,VT,0.371,181.667,2023-05-20
2023-05-13,VT,0.27,185,2023-05-20
2023-05-20,VT,0.27,172.5,2023-05-27
2023-05-27,VT,0.307,161.5,2023-06-03
2023-06-03,VT,0.307,168.5,2023-06-10
2023-06-10,VT,0.592,171.5,2023-06-17
2023-06-17,VT,0.592,161,2023-06-24
2023-06-24,VT,0,146,2023-07-01
2023-07-01,VT,0,138.5,2023-07-08
2023-07-08,VT,0,136.333,2023-07-20
2023-07-15,VT,0,135.5,2023-07-20
2023-07-22,VT,0,138,2023-07-29
2023-07-29,VT,0,151.667,2023-08-18
2023-08-05,VT,0,157.667,2023-08-18
2023-08-12,VT,0,165,2023-08-18
2023-08-19,VT,0.316,162,2023-08-26
2023-08-26,VT,0.316,181.5,2023-09-02
2023-09-02,VT,0,183.5,2023-09-09
2023-09-09,VT,0,198.5,2023-09-16
2023-09-16,VT,0,225,2023-09-23
2023-09-23,VT,0.188,240.5,2023-09-30
2023-09-30,VT,0.681,285,2023-10-07
2023-10-07,VT,0.719,329.333,2023-10-24
2023-10-14,VT,0.585,342,2023-10-24
2023-10-21,VT,0.292,339,2023-10-28
2023-10-28,VT,0.603,333,2023-11-11
2023-11-04,VT,0.904,332,2023-11-11
2023-11-11,VT,1.325,368.5,2023-11-18
2023-11-18,VT,1.574,415.5,2023-11-25
2023-11-25,VT,3.993,434,2023-12-11
2023-12-02,VT,5.302,433,2023-12-11
2023-12-09,VT,7.37,446.5,2023-12-16
2023-12-16,VT,10.006,463.5,2023-12-23
2023-12-23,VT,13.097,533.667,2024-01-06
2023-12-30,VT,14.054,563.5,2024-01-06
2024-01-06,VT,14.283,676.5,2024-01-13
2024-01-13,VT,12.853,652.5,2024-01-20
2024-01-20,VT,12.163,595.5,2024-01-27
2024-01-27,VT,11.511,546.5,2024-02-03
2024-02-03,VT,10.249,554.5,2024-02-10
2024-02-10,VT,9.895,605.5,2024-02-17
2024-02-17,VT,10.062,616,2024-02-24
2024-02-24,VT,8.394,614,2024-03-02
2024-03-02,VT,5.969,568.5,2024-03-09
2024-03-09,VT,3.602,512,2024-03-23
2024-03-16,VT,3,508,2024-03-23
2024-03-23,VT,1.918,417,2024-03-30
2020-10-24,WA,0,446.667,2022-10-25
2020-10-31,WA,0.067,474.667,2022-10-25
2020-11-07,WA,0.067,515.333,2022-10-25
2020-11-14,WA,0.067,627.667,2022-10-25
2020-11-21,WA,0,674,2022-10-25
2020-11-28,WA,0,664,2022-10-25
2020-12-05,WA,0,558.333,2022-10-25
2020-12-12,WA,0,522,2022-10-25
2020-12-19,WA,0,463,2022-10-25
2020-12-26,WA,0,474.667,2022-10-25
2021-01-02,WA,0,456.333,2022-10-25
2021-01-09,WA,0,471.333,2022-10-25
2021-01-16,WA,0,450.333,2022-10-25
2021-01-23,WA,0,449.333,2022-10-25
2021-01-30,WA,0,431.667,2022-10-25
