week,state,percent_positive,total_pcr_tests,update_dts
2022-07-16,NE,1.867,1609.333,2023-03-04-193853
2022-07-23,NE,1.961,1818.333,2023-03-04-193853
2022-07-30,NE,2.24,1729,2023-03-04-193853
2022-08-06,NE,2.65,1667.667,2023-03-04-193853
2022-08-13,NE,3.219,1738.667,2023-03-04-193853
2022-08-20,NE,3.24,1784.667,2023-03-04-193853
2022-08-27,NE,3.334,1909.667,2023-03-04-193853
2022-09-03,NE,3.528,1895.333,2023-03-04-193853
2022-09-10,NE,4.686,1900.333,2023-03-04-193853
2022-09-17,NE,7,1759,2023-03-04-193853
2022-09-24,NE,9.475,1792,2023-03-04-193853
2022-10-01,NE,11.874,1852.333,2023-03-04-193853
2022-10-08,NE,13.254,1935.333,2023-03-04-193853
2022-10-15,NE,14.854,1985.333,2023-03-04-193853
2022-10-22,NE,16.555,1974.333,2023-03-04-193853
2022-10-29,NE,17.713,2144.333,2023-03-04-193853
2022-11-05,NE,18.086,2237,2023-03-04-193853
2022-11-12,NE,16.807,2602.333,2023-03-04-193853
2022-11-19,NE,15.134,2612.333,2023-03-04-193853
2022-11-26,NE,12.684,2788,2023-03-04-193853
2022-12-03,NE,10.448,2941.333,2023-03-04-193853
2022-12-10,NE,8.075,3314.667,2023-03-04-193853
2022-12-17,NE,6.601,3333.333,2023-03-04-193853
2022-12-24,NE,6.173,2988.667,2023-03-04-193853
2022-12-31,NE,6.306,2429.333,2023-03-04-193853
2023-01-07,NE,5.998,2081,2023-03-04-193853
2023-01-14,NE,5.055,1833.667,2023-03-04-193853
2023-01-21,NE,4.035,1724,2023-03-04-193853
2023-01-28,NE,3.406,1608.333,2023-03-04-193853
2023-02-04,NE,2.822,1612.333,2023-03-04-193853
2023-02-11,NE,2.462,1634.667,2023-03-04-193853
2023-02-18,NE,1.988,1696.333,2023-03-04-193853
2023-02-25,NE,1.854,1703,2023-03-04-193853
2021-03-06,NV,0,9,2023-03-04-193853
2021-03-13,NV,0,9.333,2023-03-04-193853
2021-03-20,NV,0,10,2023-03-04-193853
2021-03-27,NV,0,12.333,2023-03-04-193853
2021-04-03,NV,0,10.333,2023-03-04-193853
2021-04-10,NV,0,11,2023-03-04-193853
2021-04-17,NV,0,6.333,2023-03-04-193853
2021-04-24,NV,0,7.667,2023-03-04-193853
2021-05-01,NV,0,7.333,2023-03-04-193853
2021-05-08,NV,0,6,2023-03-04-193853
2021-05-15,NV,0,5,2023-03-04-193853
2021-05-22,NV,0,2.667,2023-03-04-193853
2021-05-29,NV,0,1.667,2023-03-04-193853
2021-06-05,NV,0,2.667,2023-03-04-193853
2021-06-12,NV,0.087,129.667,2023-03-04-193853
2021-06-19,NV,0.087,134,2023-03-04-193853
2021-06-26,NV,0.087,133.667,2023-03-04-193853
2021-07-03,NV,0.268,213.667,2023-03-04-193853
2021-07-10,NV,0.415,435.667,2023-03-04-193853
2021-07-17,NV,0,433.667,2023-03-04-193853
2021-07-24,NV,0,226.667,2023-03-04-193853
2021-07-31,NV,0,328.333,2023-03-04-193853
2021-08-07,NV,0,576.667,2023-03-04-193853
2021-08-14,NV,0.867,829.333,2023-03-04-193853
2021-08-21,NV,0.915,810.667,2023-03-04-193853
2021-08-28,NV,1.419,792.667,2023-03-04-193853
2021-09-04,NV,1.914,752,2023-03-04-193853
2021-09-11,NV,2.577,673.333,2023-03-04-193853
2021-09-18,NV,2.407,664.333,2023-03-04-193853
2021-09-25,NV,3.633,599.333,2023-03-04-193853
2021-10-02,NV,4.571,518.333,2023-03-04-193853
2021-10-09,NV,5.398,444.667,2023-03-04-193853
2021-10-16,NV,4.064,496.333,2023-03-04-193853
2021-10-23,NV,3.179,507.333,2023-03-04-193853
2021-10-30,NV,2.736,517.333,2023-03-04-193853
2021-11-06,NV,3.428,446.667,2023-03-04-193853
2021-11-13,NV,3.304,444,2023-03-04-193853
2021-11-20,NV,3.905,419.333,2023-03-04-193853
2021-11-27,NV,3.642,502,2023-03-04-193853
2021-12-04,NV,4.467,537,2023-03-04-193853
2021-12-11,NV,4.383,611,2023-03-04-193853
2021-12-18,NV,4.33,611,2023-03-04-193853
2021-12-25,NV,3.138,909.333,2023-03-04-193853
2022-01-01,NV,1.843,1504.333,2023-03-04-193853
2022-01-08,NV,0.898,1859.333,2023-03-04-193853
2022-01-15,NV,0.551,1717,2023-03-04-193853
2022-01-22,NV,0.419,1206.667,2023-03-04-193853
2022-01-29,NV,0.445,871,2023-03-04-193853
2022-02-05,NV,0.454,684.333,2023-03-04-193853
2022-02-12,NV,0.378,523.667,2023-03-04-193853
2022-02-19,NV,0.137,423,2023-03-04-193853
2022-02-26,NV,0,390.667,2023-03-04-193853
2022-03-05,NV,0.307,368.333,2023-03-04-193853
2022-03-12,NV,0.581,360.667,2023-03-04-193853
2022-03-19,NV,0.664,364.333,2023-03-04-193853
2022-03-26,NV,0.44,389.333,2023-03-04-193853
2022-04-02,NV,0.166,440.333,2023-03-04-193853
2022-04-09,NV,0.247,442,2023-03-04-193853
2022-04-16,NV,0.24,453.333,2023-03-04-193853
2022-04-23,NV,0.391,428,2023-03-04-193853
2022-04-30,NV,0.227,453,2023-03-04-193853
2022-05-07,NV,0.151,454.333,2023-03-04-193853
2022-05-14,NV,0.064,479.333,2023-03-04-193853
2022-05-21,NV,0.064,482.667,2023-03-04-193853
2022-05-28,NV,0.192,511,2023-03-04-193853
2022-06-04,NV,0.196,499.667,2023-03-04-193853
2022-06-11,NV,0.258,516.667,2023-03-04-193853
2022-06-18,NV,0.13,498,2023-03-04-193853
2022-06-25,NV,0.133,491.667,2023-03-04-193853
2022-07-02,NV,0.072,460.667,2023-03-04-193853
2022-07-09,NV,0.148,450.667,2023-03-04-193853
2022-07-16,NV,0.239,432.333,2023-03-04-193853
2022-07-23,NV,0.324,413.667,2023-03-04-193853
2022-07-30,NV,0.43,389.667,2023-03-04-193853
2022-08-06,NV,0.364,368,2023-03-04-193853
2022-08-13,NV,0.279,362,2023-03-04-193853
2022-08-20,NV,0.173,386,2023-03-04-193853
2022-08-27,NV,0.176,382.333,2023-03-04-193853
2022-09-03,NV,0.555,374.333,2023-03-04-193853
2022-09-10,NV,0.479,335,2023-03-04-193853
2022-09-17,NV,0.565,343.333,2023-03-04-193853
2022-09-24,NV,0.604,332.333,2023-03-04-193853
2022-10-01,NV,1.646,332.333,2023-03-04-193853
2022-10-08,NV,3.396,322,2023-03-04-193853
2022-10-15,NV,5.302,354.333,2023-03-04-193853
2022-10-22,NV,7.98,400,2023-03-04-193853
2022-10-29,NV,8.849,457.333,2023-03-04-193853
2022-11-05,NV,8.955,465,2023-03-04-193853
2022-11-12,NV,6.193,498.333,2023-03-04-193853
2022-11-19,NV,4.031,470,2023-03-04-193853
2022-11-26,NV,2.028,558.333,2023-03-04-193853
2022-12-03,NV,1.655,600.667,2023-03-04-193853
2022-12-10,NV,1.169,673.667,2023-03-04-193853
2022-12-17,NV,0.743,565.667,2023-03-04-193853
2022-12-24,NV,0.158,436.667,2023-03-04-193853
2022-12-31,NV,0.073,378.667,2023-03-04-193853
2023-01-07,NV,0.16,379.333,2023-03-04-193853
2023-01-14,NV,0.328,412.667,2023-03-04-193853
2023-01-21,NV,0.343,386,2023-03-04-193853
2023-01-28,NV,0.35,376.333,2023-03-04-193853
2023-02-04,NV,0.273,366.333,2023-03-04-193853
2023-02-11,NV,0.185,321.333,2023-03-04-193853
2023-02-18,NV,0.091,206.667,2023-03-04-193853
2023-02-25,NV,0,126.5,2023-03-04-193853
2021-03-06,NH,0,0,2023-03-04-193853
2021-03-13,NH,0,0,2023-03-04-193853
2021-03-20,NH,0,0,2023-03-04-193853
2021-03-27,NH,0,0,2023-03-04-193853
2021-04-03,NH,0,0,2023-03-04-193853
2021-04-10,NH,0,0,2023-03-04-193853
2021-04-17,NH,0,0,2023-03-04-193853
2021-04-24,NH,0,0,2023-03-04-193853
2021-05-01,NH,0,0,2023-03-04-193853
2021-05-08,NH,0,0,2023-03-04-193853
2021-05-15,NH,0,0,2023-03-04-193853
2021-05-22,NH,0,0,2023-03-04-193853
2021-05-29,NH,0,0,2023-03-04-193853
2021-06-05,NH,0,0,2023-03-04-193853
2021-06-12,NH,0,0,2023-03-04-193853
2021-06-19,NH,0,0,2023-03-04-193853
2021-06-26,NH,0,0,2023-03-04-193853
2021-07-03,NH,0,0,2023-03-04-193853
2021-07-10,NH,0,0,2023-03-04-193853
2021-07-17,NH,0,0,2023-03-04-193853
2021-07-24,NH,0,0,2023-03-04-193853
2021-07-31,NH,0,0,2023-03-04-193853
2021-08-07,NH,0,0,2023-03-04-193853
2021-08-14,NH,0,0,2023-03-04-193853
2021-08-21,NH,0,0,2023-03-04-193853
2021-08-28,NH,0,0,2023-03-04-193853
2021-09-04,NH,0,0,2023-03-04-193853
2021-09-11,NH,0,0,2023-03-04-193853
2021-09-18,NH,0,0,2023-03-04-193853
2021-09-25,NH,0,0,2023-03-04-193853
2021-10-02,NH,0,0,2023-03-04-193853
2021-10-09,NH,0,0,2023-03-04-193853
2021-10-16,NH,0,0,2023-03-04-193853
2021-10-23,NH,0,0,2023-03-04-193853
2021-10-30,NH,0,0,2023-03-04-193853
2021-11-06,NH,0,0,2023-03-04-193853
2021-11-13,NH,0,0,2023-03-04-193853
2021-11-20,NH,0,0,2023-03-04-193853
2021-11-27,NH,0,0,2023-03-04-193853
2021-12-04,NH,0,0,2023-03-04-193853
2021-12-11,NH,0,0,2023-03-04-193853
2021-12-18,NH,0,0,2023-03-04-193853
2021-12-25,NH,0,0,2023-03-04-193853
2022-01-01,NH,0,0,2023-03-04-193853
2022-01-08,NH,0,0,2023-03-04-193853
2022-01-15,NH,0,0,2023-03-04-193853
2022-01-22,NH,0,0,2023-03-04-193853
2022-01-29,NH,0,0,2023-03-04-193853
2022-02-05,NH,0,0,2023-03-04-193853
2022-02-12,NH,0,0,2023-03-04-193853
2022-02-19,NH,0,0,2023-03-04-193853
2022-02-26,NH,0,0,2023-03-04-193853
2022-03-05,NH,0,0,2023-03-04-193853
2022-03-12,NH,0,0,2023-03-04-193853
2022-03-19,NH,0,0,2023-03-04-193853
2022-03-26,NH,0,0,2023-03-04-193853
2022-04-02,NH,0,0,2023-03-04-193853
2022-04-09,NH,0,0,2023-03-04-193853
2022-04-16,NH,0,0,2023-03-04-193853
2022-04-23,NH,0,0,2023-03-04-193853
2022-04-30,NH,0,0,2023-03-04-193853
2022-05-07,NH,0,0,2023-03-04-193853
2022-05-14,NH,0,0,2023-03-04-193853
2022-05-21,NH,0,0,2023-03-04-193853
2022-05-28,NH,0,0,2023-03-04-193853
2022-06-04,NH,0,0,2023-03-04-193853
2022-06-11,NH,0,0,2023-03-04-193853
2022-06-18,NH,0,0,2023-03-04-193853
2022-06-25,NH,0,0,2023-03-04-193853
2022-07-02,NH,0,0,2023-03-04-193853
2022-07-09,NH,0,0,2023-03-04-193853
2022-07-16,NH,0,0,2023-03-04-193853
2022-07-23,NH,0,0,2023-03-04-193853
2022-07-30,NH,0,0,2023-03-04-193853
2022-08-06,NH,0,0,2023-03-04-193853
2022-08-13,NH,0,0,2023-03-04-193853
2022-08-20,NH,0,0,2023-03-04-193853
2022-08-27,NH,0,0,2023-03-04-193853
2022-09-03,NH,0,0,2023-03-04-193853
2022-09-10,NH,0,0,2023-03-04-193853
2022-09-17,NH,0,0,2023-03-04-193853
2022-09-24,NH,0,0,2023-03-04-193853
2022-10-01,NH,0,0,2023-03-04-193853
2022-10-08,NH,0,0,2023-03-04-193853
2022-10-15,NH,0,0,2023-03-04-193853
2022-10-22,NH,0,0,2023-03-04-193853
2022-10-29,NH,17.908,0,2023-03-04-193853
2022-11-05,NH,23.281,0,2023-03-04-193853
2022-11-12,NH,21.837,0,2023-03-04-193853
2022-11-19,NH,19.496,0,2023-03-04-193853
2022-11-26,NH,14.271,0,2023-03-04-193853
2022-12-03,NH,11.055,0,2023-03-04-193853
2022-12-10,NH,8.376,0,2023-03-04-193853
2022-12-17,NH,6.39,0,2023-03-04-193853
2022-12-24,NH,5.794,0,2023-03-04-193853
2022-12-31,NH,4.876,0,2023-03-04-193853
2023-01-07,NH,4.112,0,2023-03-04-193853
2023-01-14,NH,3.304,0,2023-03-04-193853
2023-01-21,NH,3.569,0,2023-03-04-193853
2023-01-28,NH,3.338,0,2023-03-04-193853
2023-02-04,NH,2.883,0,2023-03-04-193853
2023-02-11,NH,1.626,0,2023-03-04-193853
2023-02-18,NH,1.462,0,2023-03-04-193853
2023-02-25,NH,0,0,2023-03-04-193853
2021-03-06,NJ,0.13,754,2023-03-04-193853
2021-03-13,NJ,0.17,783,2023-03-04-193853
2021-03-20,NJ,0.161,848,2023-03-04-193853
2021-03-27,NJ,0.183,898,2023-03-04-193853
2021-04-03,NJ,0.33,923,2023-03-04-193853
2021-04-10,NJ,0.329,932,2023-03-04-193853
2021-04-17,NJ,0.547,928.333,2023-03-04-193853
2021-04-24,NJ,0.58,934.667,2023-03-04-193853
2021-05-01,NJ,0.699,900,2023-03-04-193853
2021-05-08,NJ,0.687,876.667,2023-03-04-193853
2021-05-15,NJ,0.835,844.667,2023-03-04-193853
2021-05-22,NJ,1.145,747,2023-03-04-193853
2021-05-29,NJ,1.535,637,2023-03-04-193853
2021-06-05,NJ,1.393,562,2023-03-04-193853
2021-06-12,NJ,1.282,559.333,2023-03-04-193853
2021-06-19,NJ,1.084,583.667,2023-03-04-193853
2021-06-26,NJ,1.257,581.667,2023-03-04-193853
2021-07-03,NJ,1.659,598.667,2023-03-04-193853
2021-07-10,NJ,2.563,582,2023-03-04-193853
2021-07-17,NJ,4.164,565.333,2023-03-04-193853
2021-07-24,NJ,6.221,529,2023-03-04-193853
2021-07-31,NJ,6.347,572,2023-03-04-193853
2021-08-07,NJ,6.711,601,2023-03-04-193853
2021-08-14,NJ,7.078,637.333,2023-03-04-193853
2021-08-21,NJ,8.247,602,2023-03-04-193853
2021-08-28,NJ,9.187,597,2023-03-04-193853
2021-09-04,NJ,8.326,587.333,2023-03-04-193853
2021-09-11,NJ,8.73,620,2023-03-04-193853
2021-09-18,NJ,8.726,664,2023-03-04-193853
2021-09-25,NJ,8.021,853.333,2023-03-04-193853
2021-10-02,NJ,6.515,1006.333,2023-03-04-193853
2021-10-09,NJ,4.741,1211.667,2023-03-04-193853
2021-10-16,NJ,4.856,1256.667,2023-03-04-193853
2021-10-23,NJ,5.046,1117.667,2023-03-04-193853
2021-10-30,NJ,6.486,1000,2023-03-04-193853
2021-11-06,NJ,6.208,952.333,2023-03-04-193853
2021-11-13,NJ,5.398,1112.667,2023-03-04-193853
2021-11-20,NJ,3.679,1198,2023-03-04-193853
2021-11-27,NJ,2.93,1353.667,2023-03-04-193853
2021-12-04,NJ,2.436,1573,2023-03-04-193853
2021-12-11,NJ,1.81,1779.667,2023-03-04-193853
2021-12-18,NJ,1.621,1979.333,2023-03-04-193853
2021-12-25,NJ,1.613,2081.667,2023-03-04-193853
2022-01-01,NJ,1.479,2003.667,2023-03-04-193853
2022-01-08,NJ,1.341,1711,2023-03-04-193853
2022-01-15,NJ,1.085,1390.667,2023-03-04-193853
2022-01-22,NJ,0.655,1226,2023-03-04-193853
2022-01-29,NJ,0.443,1192.333,2023-03-04-193853
2022-02-05,NJ,0.342,1159.333,2023-03-04-193853
2022-02-12,NJ,0.569,1205.333,2023-03-04-193853
2022-02-19,NJ,0.685,1273.667,2023-03-04-193853
2022-02-26,NJ,0.765,1348,2023-03-04-193853
2022-03-05,NJ,0.502,1421.333,2023-03-04-193853
2022-03-12,NJ,0.424,1443.667,2023-03-04-193853
2022-03-19,NJ,0.43,1536.667,2023-03-04-193853
2022-03-26,NJ,0.628,1590,2023-03-04-193853
2022-04-02,NJ,0.668,1646,2023-03-04-193853
2022-04-09,NJ,0.633,1688,2023-03-04-193853
2022-04-16,NJ,0.56,1659.667,2023-03-04-193853
2022-04-23,NJ,0.495,1678,2023-03-04-193853
2022-04-30,NJ,0.599,1704.333,2023-03-04-193853
2022-05-07,NJ,0.648,1853,2023-03-04-193853
2022-05-14,NJ,0.707,1898.333,2023-03-04-193853
2022-05-21,NJ,0.869,1930,2023-03-04-193853
2022-05-28,NJ,1.046,1878.333,2023-03-04-193853
2022-06-04,NJ,1.154,1908,2023-03-04-193853
2022-06-11,NJ,1.073,1865.667,2023-03-04-193853
2022-06-18,NJ,1.211,1848.667,2023-03-04-193853
2022-06-25,NJ,1.149,1794.667,2023-03-04-193853
2022-07-02,NJ,1.285,1813,2023-03-04-193853
2022-07-09,NJ,1.139,1871.667,2023-03-04-193853
2022-07-16,NJ,1.044,1940,2023-03-04-193853
2022-07-23,NJ,0.979,1799.667,2023-03-04-193853
2022-07-30,NJ,1.206,1825.667,2023-03-04-193853
2022-08-06,NJ,1.687,1610.667,2023-03-04-193853
2022-08-13,NJ,2.031,1546,2023-03-04-193853
2022-08-20,NJ,2.148,1244.667,2023-03-04-193853
2022-08-27,NJ,2.429,1157.667,2023-03-04-193853
2022-09-03,NJ,2.482,1105,2023-03-04-193853
2022-09-10,NJ,2.991,1133.333,2023-03-04-193853
2022-09-17,NJ,3.217,1129.333,2023-03-04-193853
2022-09-24,NJ,3.829,1181.333,2023-03-04-193853
2022-10-01,NJ,4.2,1195.333,2023-03-04-193853
2022-10-08,NJ,5.083,1343.333,2023-03-04-193853
2022-10-15,NJ,6.022,1516.333,2023-03-04-193853
2022-10-22,NJ,7.567,1689.333,2023-03-04-193853
2022-10-29,NJ,9.09,1870.333,2023-03-04-193853
2022-11-05,NJ,10.716,1767.333,2023-03-04-193853
2022-11-12,NJ,10.413,1883,2023-03-04-193853
2022-11-19,NJ,8.883,2007.667,2023-03-04-193853
2022-11-26,NJ,6.494,2507,2023-03-04-193853
2022-12-03,NJ,4.738,2723.667,2023-03-04-193853
2022-12-10,NJ,3.809,2823.333,2023-03-04-193853
2022-12-17,NJ,3.074,2700.667,2023-03-04-193853
2022-12-24,NJ,2.841,2682.667,2023-03-04-193853
2022-12-31,NJ,2.388,2620.333,2023-03-04-193853
2023-01-07,NJ,1.984,2569.333,2023-03-04-193853
2023-01-14,NJ,1.635,2411.667,2023-03-04-193853
2023-01-21,NJ,1.511,2278.333,2023-03-04-193853
2023-01-28,NJ,1.315,2280.333,2023-03-04-193853
2023-02-04,NJ,1.04,2324.333,2023-03-04-193853
2023-02-11,NJ,0.785,2418.667,2023-03-04-193853
2023-02-18,NJ,0.699,2430.333,2023-03-04-193853
2023-02-25,NJ,0.718,2436,2023-03-04-193853
2021-03-06,NM,0.065,486.667,2023-03-04-193853
2021-03-13,NM,0.065,523.333,2023-03-04-193853
2021-03-20,NM,0.065,552.333,2023-03-04-193853
2021-03-27,NM,0,557,2023-03-04-193853
2021-04-03,NM,0,568.333,2023-03-04-193853
2021-04-10,NM,0,585,2023-03-04-193853
2021-04-17,NM,0.18,471.667,2023-03-04-193853
2021-04-24,NM,0.18,495.333,2023-03-04-193853
2021-05-01,NM,0.245,460.333,2023-03-04-193853
2021-05-08,NM,0.065,561,2023-03-04-193853
2021-05-15,NM,0.134,493.333,2023-03-04-193853
2021-05-22,NM,0,322.333,2023-03-04-193853
2021-05-29,NM,0,160,2023-03-04-193853
2021-06-05,NM,0,137.667,2023-03-04-193853
2021-06-12,NM,0,264.333,2023-03-04-193853
2021-06-19,NM,0,264.333,2023-03-04-193853
2021-06-26,NM,0,245.333,2023-03-04-193853
2021-07-03,NM,0,261.333,2023-03-04-193853
2021-07-10,NM,3.173,426,2023-03-04-193853
2021-07-17,NM,3.698,505,2023-03-04-193853
2021-07-24,NM,4.047,589.333,2023-03-04-193853
2021-07-31,NM,0,424.667,2023-03-04-193853
2021-08-07,NM,0,568.667,2023-03-04-193853
2021-08-14,NM,0,343.667,2023-03-04-193853
2021-08-21,NM,10.089,730.667,2023-03-04-193853
2021-08-28,NM,9.92,809,2023-03-04-193853
2021-09-04,NM,0,807,2023-03-04-193853
2021-09-11,NM,0,784,2023-03-04-193853
2021-09-18,NM,0,693.667,2023-03-04-193853
2021-09-25,NM,5.157,1032.333,2023-03-04-193853
2021-10-02,NM,5.29,996.333,2023-03-04-193853
2021-10-09,NM,5.532,1070.333,2023-03-04-193853
2021-10-16,NM,7.724,1297,2023-03-04-193853
2021-10-23,NM,7.63,1438.333,2023-03-04-193853
2021-10-30,NM,9.242,1584,2023-03-04-193853
2021-11-06,NM,8.886,1565.333,2023-03-04-193853
2021-11-13,NM,10.859,1659.667,2023-03-04-193853
2021-11-20,NM,11.895,1545,2023-03-04-193853
2021-11-27,NM,12.27,1621.667,2023-03-04-193853
2021-12-04,NM,13.098,1586,2023-03-04-193853
2021-12-11,NM,12.772,1700.333,2023-03-04-193853
2021-12-18,NM,12.905,1509.333,2023-03-04-193853
2021-12-25,NM,12.204,1504.667,2023-03-04-193853
2022-01-01,NM,10.419,1658.667,2023-03-04-193853
2022-01-08,NM,8.1,1867.333,2023-03-04-193853
2022-01-15,NM,5.246,1971.333,2023-03-04-193853
2022-01-22,NM,3.676,1751.667,2023-03-04-193853
2022-01-29,NM,2.782,1529.333,2023-03-04-193853
2022-02-05,NM,2.378,1308,2023-03-04-193853
2022-02-12,NM,2.345,1185,2023-03-04-193853
2022-02-19,NM,2.423,1133,2023-03-04-193853
2022-02-26,NM,2.276,1081.667,2023-03-04-193853
2022-03-05,NM,2.204,1072.333,2023-03-04-193853
2022-03-12,NM,2.064,1050.667,2023-03-04-193853
2022-03-19,NM,1.9,973.667,2023-03-04-193853
2022-03-26,NM,1.783,985,2023-03-04-193853
2022-04-02,NM,1.732,961,2023-03-04-193853
2022-04-09,NM,1.83,1018.333,2023-03-04-193853
2022-04-16,NM,1.797,1036.667,2023-03-04-193853
2022-04-23,NM,1.644,1090,2023-03-04-193853
2022-04-30,NM,1.491,1110.333,2023-03-04-193853
2022-05-07,NM,1.416,1082,2023-03-04-193853
2022-05-14,NM,1.621,1083.667,2023-03-04-193853
2022-05-21,NM,1.787,1098.333,2023-03-04-193853
2022-05-28,NM,1.693,1051,2023-03-04-193853
2022-06-04,NM,1.548,970.667,2023-03-04-193853
2022-06-11,NM,1.487,848,2023-03-04-193853
2022-06-18,NM,1.342,813.333,2023-03-04-193853
2022-06-25,NM,1.187,762.333,2023-03-04-193853
2022-07-02,NM,1.052,762.333,2023-03-04-193853
2022-07-09,NM,1.066,783.333,2023-03-04-193853
2022-07-16,NM,1.131,796.667,2023-03-04-193853
2022-07-23,NM,1.159,776.667,2023-03-04-193853
2022-07-30,NM,1.31,732.667,2023-03-04-193853
2022-08-06,NM,1.256,765.667,2023-03-04-193853
2022-08-13,NM,1.253,932,2023-03-04-193853
2022-08-20,NM,1.017,1071.667,2023-03-04-193853
2022-08-27,NM,0.937,1205,2023-03-04-193853
2022-09-03,NM,1.349,1092.667,2023-03-04-193853
2022-09-10,NM,1.856,967,2023-03-04-193853
2022-09-17,NM,2.199,851.667,2023-03-04-193853
2022-09-24,NM,3.059,887.667,2023-03-04-193853
2022-10-01,NM,4.99,898.333,2023-03-04-193853
2022-10-08,NM,7.438,930,2023-03-04-193853
2022-10-15,NM,10.543,888.333,2023-03-04-193853
2022-10-22,NM,14.708,1154,2023-03-04-193853
2022-10-29,NM,20.744,1529.667,2023-03-04-193853
2022-11-05,NM,26.293,2068,2023-03-04-193853
2022-11-12,NM,30.548,2318,2023-03-04-193853
2022-11-19,NM,31.283,2322,2023-03-04-193853
2022-11-26,NM,29.454,2353.667,2023-03-04-193853
2022-12-03,NM,23.029,2354.667,2023-03-04-193853
2022-12-10,NM,16.805,2356.333,2023-03-04-193853
2022-12-17,NM,11.23,2093.333,2023-03-04-193853
2022-12-24,NM,9.287,1838.333,2023-03-04-193853
2022-12-31,NM,9.088,1550.667,2023-03-04-193853
2023-01-07,NM,8.188,1370.333,2023-03-04-193853
2023-01-14,NM,7.202,1196,2023-03-04-193853
2023-01-21,NM,4.652,1192.333,2023-03-04-193853
2023-01-28,NM,3.384,1255,2023-03-04-193853
2023-02-04,NM,2.481,1387,2023-03-04-193853
2023-02-11,NM,2.084,1374,2023-03-04-193853
2023-02-18,NM,1.857,1314.333,2023-03-04-193853
2023-02-25,NM,1.497,1234.5,2023-03-04-193853
2021-03-06,NY,0.212,2399.667,2023-03-04-193853
2021-03-13,NY,0.342,2367.333,2023-03-04-193853
2021-03-20,NY,0.482,2323.667,2023-03-04-193853
2021-03-27,NY,0.736,2463.333,2023-03-04-193853
2021-04-03,NY,0.898,2532,2023-03-04-193853
2021-04-10,NY,1.039,2598,2023-03-04-193853
2021-04-17,NY,1.072,2582,2023-03-04-193853
2021-04-24,NY,1.019,2619,2023-03-04-193853
2021-05-01,NY,0.952,2583,2023-03-04-193853
2021-05-08,NY,0.682,2547.333,2023-03-04-193853
2021-05-15,NY,0.545,2385.333,2023-03-04-193853
2021-05-22,NY,0.434,2409.667,2023-03-04-193853
2021-05-29,NY,0.617,2318.333,2023-03-04-193853
2021-06-05,NY,0.683,2261,2023-03-04-193853
2021-06-12,NY,0.861,2089.333,2023-03-04-193853
2021-06-19,NY,0.785,2085.333,2023-03-04-193853
2021-06-26,NY,0.707,2074,2023-03-04-193853
2021-07-03,NY,0.764,2058.333,2023-03-04-193853
2021-07-10,NY,1.166,2023,2023-03-04-193853
2021-07-17,NY,1.607,2118.667,2023-03-04-193853
2021-07-24,NY,1.956,2211.333,2023-03-04-193853
2021-07-31,NY,2.525,2361.333,2023-03-04-193853
2021-08-07,NY,3.193,2524,2023-03-04-193853
2021-08-14,NY,3.818,2691,2023-03-04-193853
2021-08-21,NY,4.193,2918.333,2023-03-04-193853
2021-08-28,NY,4.472,2965.333,2023-03-04-193853
2021-09-04,NY,4.934,2992.333,2023-03-04-193853
2021-09-11,NY,5.7,2939.333,2023-03-04-193853
2021-09-18,NY,6.729,3010.333,2023-03-04-193853
2021-09-25,NY,7.878,3108.667,2023-03-04-193853
2021-10-02,NY,8.009,3104.667,2023-03-04-193853
2021-10-09,NY,7.536,2961.667,2023-03-04-193853
2021-10-16,NY,6.596,2780,2023-03-04-193853
2021-10-23,NY,6.239,2734,2023-03-04-193853
2021-10-30,NY,5.888,2818.667,2023-03-04-193853
2021-11-06,NY,5.348,3093.667,2023-03-04-193853
2021-11-13,NY,5.173,3123,2023-03-04-193853
2021-11-20,NY,4.964,3006.667,2023-03-04-193853
2021-11-27,NY,4.897,2942.333,2023-03-04-193853
2021-12-04,NY,4.211,3022.667,2023-03-04-193853
2021-12-11,NY,3.965,3361.667,2023-03-04-193853
2021-12-18,NY,3.528,3610.333,2023-03-04-193853
2021-12-25,NY,3.064,4034,2023-03-04-193853
2022-01-01,NY,2.37,4294.333,2023-03-04-193853
2022-01-08,NY,1.854,4043.333,2023-03-04-193853
2022-01-15,NY,1.464,3533.667,2023-03-04-193853
2022-01-22,NY,1.245,2906.333,2023-03-04-193853
2022-01-29,NY,1.195,2683,2023-03-04-193853
2022-02-05,NY,1.105,2604.667,2023-03-04-193853
2022-02-12,NY,1.065,2666.333,2023-03-04-193853
2022-02-19,NY,0.877,2691.667,2023-03-04-193853
2022-02-26,NY,0.79,2751.667,2023-03-04-193853
2022-03-05,NY,0.649,2823.667,2023-03-04-193853
2022-03-12,NY,0.619,2907.667,2023-03-04-193853
2022-03-19,NY,0.63,2959.667,2023-03-04-193853
2022-03-26,NY,0.599,3059.667,2023-03-04-193853
2022-04-02,NY,0.615,3256.333,2023-03-04-193853
2022-04-09,NY,0.556,3357.333,2023-03-04-193853
2022-04-16,NY,0.574,3474.333,2023-03-04-193853
2022-04-23,NY,0.604,3466.333,2023-03-04-193853
2022-04-30,NY,0.624,3464.333,2023-03-04-193853
2022-05-07,NY,0.598,3454,2023-03-04-193853
2022-05-14,NY,0.587,3458.333,2023-03-04-193853
