week,state,percent_positive,total_antigen_detection_tests,update_dts
2022-03-05,SC,0,0,2023-12-23-193441886768
2022-03-12,SC,0,0,2023-12-23-193441886768
2022-03-19,SC,0,0,2023-12-23-193441886768
2022-03-26,SC,0,0,2023-12-23-193441886768
2022-04-02,SC,0,0,2023-12-23-193441886768
2022-04-09,SC,0,0,2023-12-23-193441886768
2022-04-16,SC,0,0,2023-12-23-193441886768
2022-04-23,SC,0,0,2023-12-23-193441886768
2022-04-30,SC,0,0,2023-12-23-193441886768
2022-05-07,SC,0.529,0,2023-12-23-193441886768
2022-05-14,SC,0.529,0,2023-12-23-193441886768
2022-05-21,SC,0.529,0,2023-12-23-193441886768
2022-05-28,SC,0.749,0,2023-12-23-193441886768
2022-06-04,SC,2.1,0,2023-12-23-193441886768
2022-06-11,SC,2.774,0,2023-12-23-193441886768
2022-06-18,SC,3.395,0,2023-12-23-193441886768
2022-06-25,SC,3.167,0,2023-12-23-193441886768
2022-07-02,SC,3.167,0,2023-12-23-193441886768
2022-07-09,SC,3.521,0,2023-12-23-193441886768
2022-07-16,SC,4.024,0,2023-12-23-193441886768
2022-07-23,SC,5.159,0,2023-12-23-193441886768
2022-07-30,SC,6.894,0,2023-12-23-193441886768
2022-08-06,SC,6.992,0,2023-12-23-193441886768
2022-08-13,SC,6.915,0,2023-12-23-193441886768
2022-08-20,SC,4.051,0,2023-12-23-193441886768
2022-08-27,SC,4.549,0,2023-12-23-193441886768
2022-09-03,SC,6.151,0,2023-12-23-193441886768
2022-09-10,SC,8.067,0,2023-12-23-193441886768
2022-09-17,SC,10.38,0,2023-12-23-193441886768
2022-09-24,SC,11.985,0,2023-12-23-193441886768
2022-10-01,SC,13.794,0,2023-12-23-193441886768
2022-10-08,SC,13.386,0,2023-12-23-193441886768
2022-10-15,SC,12.071,0,2023-12-23-193441886768
2022-10-22,SC,16.446,0,2023-12-23-193441886768
2022-10-29,SC,14.28,0,2023-12-23-193441886768
2022-11-05,SC,17.674,0,2023-12-23-193441886768
2022-11-12,SC,8.978,0,2023-12-23-193441886768
2022-11-19,SC,7.018,0,2023-12-23-193441886768
2022-11-26,SC,2.778,0,2023-12-23-193441886768
2022-12-03,SC,2.778,0,2023-12-23-193441886768
2022-12-10,SC,2.778,0,2023-12-23-193441886768
2022-12-17,SC,0,0,2023-12-23-193441886768
2022-12-24,SC,2.222,0,2023-12-23-193441886768
2022-12-31,SC,13.333,0,2023-12-23-193441886768
2023-01-07,SC,13.333,0,2023-12-23-193441886768
2023-01-14,SC,11.111,0,2023-12-23-193441886768
2023-01-21,SC,0,0,2023-12-23-193441886768
2023-01-28,SC,0,0,2023-12-23-193441886768
2023-02-04,SC,0,0,2023-12-23-193441886768
2023-02-11,SC,0,0,2023-12-23-193441886768
2023-02-18,SC,0,0,2023-12-23-193441886768
2023-02-25,SC,0,0,2023-12-23-193441886768
2023-03-04,SC,0,0,2023-12-23-193441886768
2023-03-11,SC,0,0,2023-12-23-193441886768
2023-03-18,SC,0,0,2023-12-23-193441886768
2023-03-25,SC,0,0,2023-12-23-193441886768
2023-04-01,SC,0,0,2023-12-23-193441886768
2023-04-08,SC,0,0,2023-12-23-193441886768
2023-04-15,SC,0,0,2023-12-23-193441886768
2023-04-22,SC,0,0,2023-12-23-193441886768
2023-04-29,SC,0,0,2023-12-23-193441886768
2023-05-06,SC,0,0,2023-12-23-193441886768
2023-05-13,SC,0,0,2023-12-23-193441886768
2023-05-20,SC,0,0,2023-12-23-193441886768
2023-05-27,SC,0,0,2023-12-23-193441886768
2023-06-03,SC,0,0,2023-12-23-193441886768
2023-06-10,SC,0,0,2023-12-23-193441886768
2023-06-17,SC,0,0,2023-12-23-193441886768
2023-06-24,SC,0,0,2023-12-23-193441886768
2023-07-01,SC,0,0,2023-12-23-193441886768
2023-07-08,SC,0,0,2023-12-23-193441886768
2023-07-15,SC,0,0,2023-12-23-193441886768
2023-07-22,SC,0,0,2023-12-23-193441886768
2023-07-29,SC,0,0,2023-12-23-193441886768
2023-08-05,SC,0,0,2023-12-23-193441886768
2023-08-12,SC,0,0,2023-12-23-193441886768
2023-08-19,SC,0,0,2023-12-23-193441886768
2023-08-26,SC,0,0,2023-12-23-193441886768
2023-09-02,SC,33.333,0,2023-12-23-193441886768
2023-09-09,SC,50,0,2023-12-23-193441886768
2023-09-16,SC,22.222,0,2023-12-23-193441886768
2023-09-23,SC,29.63,0,2023-12-23-193441886768
2023-09-30,SC,23.489,0,2023-12-23-193441886768
2023-10-07,SC,27.193,0,2023-12-23-193441886768
2023-10-14,SC,24.786,0,2023-12-23-193441886768
2023-10-21,SC,22.861,0,2023-12-23-193441886768
2023-10-28,SC,26.423,0,2023-12-23-193441886768
2023-11-04,SC,32.061,0,2023-12-23-193441886768
2023-11-11,SC,34.173,0,2023-12-23-193441886768
2023-11-18,SC,26.561,0,2023-12-23-193441886768
2023-11-25,SC,24.433,0,2023-12-23-193441886768
2023-12-02,SC,18.163,0,2023-12-23-193441886768
2023-12-09,SC,17.955,0,2023-12-23-193441886768
2023-12-16,SC,14.167,0,2023-12-23-193441886768
2021-12-25,SD,0,0,2023-12-23-193441886768
2022-01-01,SD,0,0,2023-12-23-193441886768
2022-01-08,SD,0,0,2023-12-23-193441886768
2022-01-15,SD,0,0,2023-12-23-193441886768
2022-01-22,SD,0,0,2023-12-23-193441886768
2022-01-29,SD,0,0,2023-12-23-193441886768
2022-02-05,SD,0,0,2023-12-23-193441886768
2022-02-12,SD,0,0,2023-12-23-193441886768
2022-02-19,SD,0,0,2023-12-23-193441886768
2022-02-26,SD,0,0,2023-12-23-193441886768
2022-03-05,SD,0,0,2023-12-23-193441886768
2022-03-12,SD,0,0,2023-12-23-193441886768
2022-03-19,SD,0,0,2023-12-23-193441886768
2022-03-26,SD,0,0,2023-12-23-193441886768
2022-04-02,SD,0,0,2023-12-23-193441886768
2022-04-09,SD,0,0,2023-12-23-193441886768
2022-04-16,SD,0,0,2023-12-23-193441886768
2022-04-23,SD,0,0,2023-12-23-193441886768
2022-04-30,SD,0,0,2023-12-23-193441886768
2022-05-07,SD,0,0,2023-12-23-193441886768
2022-05-14,SD,0,0,2023-12-23-193441886768
2022-05-21,SD,0,0,2023-12-23-193441886768
2022-05-28,SD,0,0,2023-12-23-193441886768
2022-06-04,SD,0,0,2023-12-23-193441886768
2022-06-11,SD,0,0,2023-12-23-193441886768
2022-06-18,SD,0,0,2023-12-23-193441886768
2022-06-25,SD,0,0,2023-12-23-193441886768
2022-07-02,SD,0,0,2023-12-23-193441886768
2022-07-09,SD,0,0,2023-12-23-193441886768
2022-07-16,SD,0,0,2023-12-23-193441886768
2022-07-23,SD,0,0,2023-12-23-193441886768
2022-07-30,SD,0,0,2023-12-23-193441886768
2022-08-06,SD,0,0,2023-12-23-193441886768
2022-08-13,SD,0,0,2023-12-23-193441886768
2022-08-20,SD,0,0,2023-12-23-193441886768
2022-08-27,SD,0,0,2023-12-23-193441886768
2022-09-03,SD,0,0,2023-12-23-193441886768
2022-09-10,SD,0,0,2023-12-23-193441886768
2022-09-17,SD,0,0,2023-12-23-193441886768
2022-09-24,SD,0,0,2023-12-23-193441886768
2022-10-01,SD,0,0,2023-12-23-193441886768
2022-10-08,SD,0,0,2023-12-23-193441886768
2022-10-15,SD,0,0,2023-12-23-193441886768
2022-10-22,SD,0,0,2023-12-23-193441886768
2022-10-29,SD,0,0,2023-12-23-193441886768
2022-11-05,SD,0,0,2023-12-23-193441886768
2022-11-12,SD,0,0,2023-12-23-193441886768
2022-11-19,SD,0,0,2023-12-23-193441886768
2022-11-26,SD,0,0,2023-12-23-193441886768
2022-12-03,SD,0,0,2023-12-23-193441886768
2022-12-10,SD,0,0,2023-12-23-193441886768
2022-12-17,SD,0,0,2023-12-23-193441886768
2022-12-24,SD,0,0,2023-12-23-193441886768
2022-12-31,SD,0,0,2023-12-23-193441886768
2023-01-07,SD,0,0,2023-12-23-193441886768
2023-01-14,SD,0,0,2023-12-23-193441886768
2023-01-21,SD,0,0,2023-12-23-193441886768
2023-01-28,SD,0,0,2023-12-23-193441886768
2023-02-04,SD,0,0,2023-12-23-193441886768
2023-02-11,SD,0,0,2023-12-23-193441886768
2023-02-18,SD,0,0,2023-12-23-193441886768
2023-02-25,SD,0,0,2023-12-23-193441886768
2023-03-04,SD,0,0,2023-12-23-193441886768
2023-03-11,SD,0,0,2023-12-23-193441886768
2023-03-18,SD,0,0,2023-12-23-193441886768
2023-03-25,SD,0,0,2023-12-23-193441886768
2023-04-01,SD,0,0,2023-12-23-193441886768
2023-04-08,SD,0,0,2023-12-23-193441886768
2023-04-15,SD,0,0,2023-12-23-193441886768
2023-04-22,SD,0,0,2023-12-23-193441886768
2023-04-29,SD,0,0,2023-12-23-193441886768
2023-05-06,SD,0,0,2023-12-23-193441886768
2023-05-13,SD,0,0,2023-12-23-193441886768
2023-05-20,SD,0,0,2023-12-23-193441886768
2023-05-27,SD,0,0,2023-12-23-193441886768
2023-06-03,SD,0,0,2023-12-23-193441886768
2023-06-10,SD,0,0,2023-12-23-193441886768
2023-06-17,SD,0,0,2023-12-23-193441886768
2023-06-24,SD,0,0,2023-12-23-193441886768
2023-07-01,SD,0,0,2023-12-23-193441886768
2023-07-08,SD,0,0,2023-12-23-193441886768
2023-07-15,SD,0,0,2023-12-23-193441886768
2023-07-22,SD,0,0,2023-12-23-193441886768
2023-07-29,SD,0,0,2023-12-23-193441886768
2023-08-05,SD,0,0,2023-12-23-193441886768
2023-08-12,SD,0,0,2023-12-23-193441886768
2023-08-19,SD,0,0,2023-12-23-193441886768
2023-08-26,SD,0,0,2023-12-23-193441886768
2023-09-02,SD,0,0,2023-12-23-193441886768
2023-09-09,SD,0,0,2023-12-23-193441886768
2023-09-16,SD,0,0,2023-12-23-193441886768
2023-09-23,SD,0,0,2023-12-23-193441886768
2023-09-30,SD,0,0,2023-12-23-193441886768
2023-10-07,SD,0,0,2023-12-23-193441886768
2023-10-14,SD,0,0,2023-12-23-193441886768
2023-10-21,SD,0,0,2023-12-23-193441886768
2023-10-28,SD,0,0,2023-12-23-193441886768
2023-11-04,SD,0,0,2023-12-23-193441886768
2023-11-11,SD,0,0,2023-12-23-193441886768
2023-11-18,SD,0,0,2023-12-23-193441886768
2023-11-25,SD,0,0,2023-12-23-193441886768
2023-12-02,SD,0,0,2023-12-23-193441886768
2023-12-09,SD,0,0,2023-12-23-193441886768
2023-12-16,SD,0,0,2023-12-23-193441886768
2021-12-25,TN,2.717,92.667,2023-12-23-193441886768
2022-01-01,TN,3.256,99,2023-12-23-193441886768
2022-01-08,TN,1.99,93.333,2023-12-23-193441886768
2022-01-15,TN,2.119,68,2023-12-23-193441886768
2022-01-22,TN,1.695,48.333,2023-12-23-193441886768
2022-01-29,TN,3.177,42.667,2023-12-23-193441886768
2022-02-05,TN,3.805,34.333,2023-12-23-193441886768
2022-02-12,TN,2.764,36.667,2023-12-23-193441886768
2022-02-19,TN,2.057,36,2023-12-23-193441886768
2022-02-26,TN,0.775,42.667,2023-12-23-193441886768
2022-03-05,TN,0.775,40,2023-12-23-193441886768
2022-03-12,TN,0,36.667,2023-12-23-193441886768
2022-03-19,TN,0,35.333,2023-12-23-193441886768
2022-03-26,TN,1.01,36,2023-12-23-193441886768
2022-04-02,TN,2.085,35.333,2023-12-23-193441886768
2022-04-09,TN,4.046,32.667,2023-12-23-193441886768
2022-04-16,TN,3.036,37,2023-12-23-193441886768
2022-04-23,TN,5.062,41,2023-12-23-193441886768
2022-04-30,TN,4.49,45.667,2023-12-23-193441886768
2022-05-07,TN,4.49,42,2023-12-23-193441886768
2022-05-14,TN,3.649,47.333,2023-12-23-193441886768
2022-05-21,TN,3.423,60,2023-12-23-193441886768
2022-05-28,TN,6.597,69.333,2023-12-23-193441886768
2022-06-04,TN,6.952,66.667,2023-12-23-193441886768
2022-06-11,TN,7.607,56.333,2023-12-23-193441886768
2022-06-18,TN,7.577,53,2023-12-23-193441886768
2022-06-25,TN,10.135,55.333,2023-12-23-193441886768
2022-07-02,TN,16.768,60.667,2023-12-23-193441886768
2022-07-09,TN,17.327,64,2023-12-23-193441886768
2022-07-16,TN,22.105,67,2023-12-23-193441886768
2022-07-23,TN,23.564,68,2023-12-23-193441886768
2022-07-30,TN,26.033,74,2023-12-23-193441886768
2022-08-06,TN,25.503,82.333,2023-12-23-193441886768
2022-08-13,TN,24.09,91.667,2023-12-23-193441886768
2022-08-20,TN,24.627,116,2023-12-23-193441886768
2022-08-27,TN,23.849,130.333,2023-12-23-193441886768
2022-09-03,TN,27.82,140,2023-12-23-193441886768
2022-09-10,TN,31.592,141.667,2023-12-23-193441886768
2022-09-17,TN,37.825,158.667,2023-12-23-193441886768
2022-09-24,TN,37.3,177.333,2023-12-23-193441886768
2022-10-01,TN,37.828,198,2023-12-23-193441886768
2022-10-08,TN,31.08,203,2023-12-23-193441886768
2022-10-15,TN,25.054,197,2023-12-23-193441886768
2022-10-22,TN,17.228,175.667,2023-12-23-193441886768
2022-10-29,TN,11.815,166,2023-12-23-193441886768
2022-11-05,TN,8.987,178,2023-12-23-193441886768
2022-11-12,TN,8.04,175.333,2023-12-23-193441886768
2022-11-19,TN,6.707,174.333,2023-12-23-193441886768
2022-11-26,TN,5.901,154.667,2023-12-23-193441886768
2022-12-03,TN,4.725,157.333,2023-12-23-193441886768
2022-12-10,TN,4.848,145.333,2023-12-23-193441886768
2022-12-17,TN,3.341,139.667,2023-12-23-193441886768
2022-12-24,TN,3.824,137.667,2023-12-23-193441886768
2022-12-31,TN,5.579,137.667,2023-12-23-193441886768
2023-01-07,TN,7.083,133.667,2023-12-23-193441886768
2023-01-14,TN,6.621,124.333,2023-12-23-193441886768
2023-01-21,TN,4.966,114.667,2023-12-23-193441886768
2023-01-28,TN,4.46,107,2023-12-23-193441886768
2023-02-04,TN,4.209,92.667,2023-12-23-193441886768
2023-02-11,TN,4.273,84.667,2023-12-23-193441886768
2023-02-18,TN,2.5,80.667,2023-12-23-193441886768
2023-02-25,TN,1.667,77.333,2023-12-23-193441886768
2023-03-04,TN,1.351,75.333,2023-12-23-193441886768
2023-03-11,TN,1.744,76.333,2023-12-23-193441886768
2023-03-18,TN,2.537,81,2023-12-23-193441886768
2023-03-25,TN,2.959,87.667,2023-12-23-193441886768
2023-04-01,TN,3.291,90,2023-12-23-193441886768
2023-04-08,TN,3.301,89.667,2023-12-23-193441886768
2023-04-15,TN,2.025,80.667,2023-12-23-193441886768
2023-04-22,TN,2.547,85.667,2023-12-23-193441886768
2023-04-29,TN,2.182,83.333,2023-12-23-193441886768
2023-05-06,TN,2.796,81,2023-12-23-193441886768
2023-05-13,TN,2.699,64.667,2023-12-23-193441886768
2023-05-20,TN,4.245,67.333,2023-12-23-193441886768
2023-05-27,TN,4.649,69.333,2023-12-23-193441886768
2023-06-03,TN,3.499,65.667,2023-12-23-193441886768
2023-06-10,TN,3.438,55,2023-12-23-193441886768
2023-06-17,TN,3.073,42.667,2023-12-23-193441886768
2023-06-24,TN,4.491,42.667,2023-12-23-193441886768
2023-07-01,TN,5.235,33.667,2023-12-23-193441886768
2023-07-08,TN,4.085,33.333,2023-12-23-193441886768
2023-07-15,TN,3.901,26.667,2023-12-23-193441886768
2023-07-22,TN,3.362,34,2023-12-23-193441886768
2023-07-29,TN,4.696,41.333,2023-12-23-193441886768
2023-08-05,TN,5.577,53.333,2023-12-23-193441886768
2023-08-12,TN,5.302,61.667,2023-12-23-193441886768
2023-08-19,TN,5.267,70.667,2023-12-23-193441886768
2023-08-26,TN,4.42,84.667,2023-12-23-193441886768
2023-09-02,TN,4.37,85.333,2023-12-23-193441886768
2023-09-09,TN,6.461,79.333,2023-12-23-193441886768
2023-09-16,TN,10.081,69.333,2023-12-23-193441886768
2023-09-23,TN,12.993,77.667,2023-12-23-193441886768
2023-09-30,TN,18.878,96.333,2023-12-23-193441886768
2023-10-07,TN,22.61,110,2023-12-23-193441886768
2023-10-14,TN,27.34,117,2023-12-23-193441886768
2023-10-21,TN,28.834,122,2023-12-23-193441886768
2023-10-28,TN,33.248,135.333,2023-12-23-193441886768
2023-11-04,TN,36.281,157.667,2023-12-23-193441886768
2023-11-11,TN,36.799,177.333,2023-12-23-193441886768
2023-11-18,TN,33.195,176,2023-12-23-193441886768
2023-11-25,TN,27.94,173.667,2023-12-23-193441886768
2023-12-02,TN,23.81,165,2023-12-23-193441886768
2023-12-09,TN,20.51,172.333,2023-12-23-193441886768
2023-12-16,TN,19.932,168.5,2023-12-23-193441886768
2021-12-25,TX,5.83,420.333,2023-12-23-193441886768
2022-01-01,TX,4.654,439.667,2023-12-23-193441886768
2022-01-08,TX,3.157,485.333,2023-12-23-193441886768
2022-01-15,TX,2.365,449.333,2023-12-23-193441886768
2022-01-22,TX,1.872,393.667,2023-12-23-193441886768
2022-01-29,TX,2.817,266.667,2023-12-23-193441886768
2022-02-05,TX,2.579,169.333,2023-12-23-193441886768
2022-02-12,TX,2.531,150.667,2023-12-23-193441886768
2022-02-19,TX,2.469,152.667,2023-12-23-193441886768
2022-02-26,TX,2.976,150,2023-12-23-193441886768
2022-03-05,TX,3.123,135.333,2023-12-23-193441886768
2022-03-12,TX,2.215,110.333,2023-12-23-193441886768
2022-03-19,TX,2.478,101.667,2023-12-23-193441886768
2022-03-26,TX,4.26,94.667,2023-12-23-193441886768
2022-04-02,TX,5.968,102.333,2023-12-23-193441886768
2022-04-09,TX,6.884,92,2023-12-23-193441886768
2022-04-16,TX,6.773,83.667,2023-12-23-193441886768
2022-04-23,TX,4.937,84,2023-12-23-193441886768
2022-04-30,TX,4.153,84,2023-12-23-193441886768
2022-05-07,TX,6.356,96.667,2023-12-23-193441886768
2022-05-14,TX,11.596,105.667,2023-12-23-193441886768
2022-05-21,TX,16.376,126.333,2023-12-23-193441886768
2022-05-28,TX,15.833,137.333,2023-12-23-193441886768
2022-06-04,TX,14.363,138,2023-12-23-193441886768
2022-06-11,TX,11.801,133,2023-12-23-193441886768
2022-06-18,TX,13.476,136.333,2023-12-23-193441886768
2022-06-25,TX,13.746,149,2023-12-23-193441886768
2022-07-02,TX,15.903,157.333,2023-12-23-193441886768
2022-07-09,TX,14.58,147.333,2023-12-23-193441886768
2022-07-16,TX,14.869,139.333,2023-12-23-193441886768
2022-07-23,TX,14.855,141.333,2023-12-23-193441886768
2022-07-30,TX,15.57,142,2023-12-23-193441886768
2022-08-06,TX,17.113,143.333,2023-12-23-193441886768
2022-08-13,TX,17.797,131,2023-12-23-193441886768
2022-08-20,TX,18.925,152.333,2023-12-23-193441886768
2022-08-27,TX,17.978,202.667,2023-12-23-193441886768
2022-09-03,TX,16.492,247.333,2023-12-23-193441886768
2022-09-10,TX,17.987,289,2023-12-23-193441886768
2022-09-17,TX,21.308,303.333,2023-12-23-193441886768
2022-09-24,TX,24.087,308,2023-12-23-193441886768
2022-10-01,TX,26.581,322.667,2023-12-23-193441886768
2022-10-08,TX,25.841,313.333,2023-12-23-193441886768
2022-10-15,TX,25.036,359.667,2023-12-23-193441886768
2022-10-22,TX,20.845,390.667,2023-12-23-193441886768
2022-10-29,TX,19.246,462.667,2023-12-23-193441886768
2022-11-05,TX,18.255,465,2023-12-23-193441886768
2022-11-12,TX,16.962,471.333,2023-12-23-193441886768
2022-11-19,TX,15.018,410.667,2023-12-23-193441886768
2022-11-26,TX,13.371,382.667,2023-12-23-193441886768
2022-12-03,TX,12.235,325,2023-12-23-193441886768
2022-12-10,TX,10.892,297.667,2023-12-23-193441886768
2022-12-17,TX,10.189,271.333,2023-12-23-193441886768
2022-12-24,TX,10.474,266.667,2023-12-23-193441886768
2022-12-31,TX,10.141,260.667,2023-12-23-193441886768
2023-01-07,TX,8.826,247.667,2023-12-23-193441886768
2023-01-14,TX,7.517,212,2023-12-23-193441886768
2023-01-21,TX,7.122,201.333,2023-12-23-193441886768
2023-01-28,TX,7.724,183.333,2023-12-23-193441886768
2023-02-04,TX,9.007,174.667,2023-12-23-193441886768
2023-02-11,TX,9.268,158.667,2023-12-23-193441886768
2023-02-18,TX,8.901,162,2023-12-23-193441886768
2023-02-25,TX,7.975,159,2023-12-23-193441886768
2023-03-04,TX,6.58,145.667,2023-12-23-193441886768
2023-03-11,TX,5.264,128.333,2023-12-23-193441886768
2023-03-18,TX,5.385,118.667,2023-12-23-193441886768
2023-03-25,TX,5.915,112.667,2023-12-23-193441886768
2023-04-01,TX,6.836,106,2023-12-23-193441886768
2023-04-08,TX,6.438,107.667,2023-12-23-193441886768
2023-04-15,TX,7.608,117.333,2023-12-23-193441886768
2023-04-22,TX,8.128,115,2023-12-23-193441886768
2023-04-29,TX,8.033,107.333,2023-12-23-193441886768
2023-05-06,TX,7.014,88.667,2023-12-23-193441886768
2023-05-13,TX,6.985,89,2023-12-23-193441886768
2023-05-20,TX,7.172,86.667,2023-12-23-193441886768
2023-05-27,TX,9.074,89,2023-12-23-193441886768
2023-06-03,TX,10.35,81.667,2023-12-23-193441886768
2023-06-10,TX,12.324,76,2023-12-23-193441886768
2023-06-17,TX,11.252,74.333,2023-12-23-193441886768
2023-06-24,TX,8.984,68.333,2023-12-23-193441886768
2023-07-01,TX,8.181,64.667,2023-12-23-193441886768
2023-07-08,TX,8.113,52.333,2023-12-23-193441886768
2023-07-15,TX,8.587,53.333,2023-12-23-193441886768
2023-07-22,TX,7.046,52.667,2023-12-23-193441886768
2023-07-29,TX,4.87,68.333,2023-12-23-193441886768
2023-08-05,TX,4.672,81,2023-12-23-193441886768
2023-08-12,TX,5.152,85.667,2023-12-23-193441886768
2023-08-19,TX,7.689,114,2023-12-23-193441886768
2023-08-26,TX,9.767,135.333,2023-12-23-193441886768
2023-09-02,TX,11.277,171.333,2023-12-23-193441886768
2023-09-09,TX,11.85,162,2023-12-23-193441886768
2023-09-16,TX,11.413,144.333,2023-12-23-193441886768
2023-09-23,TX,15.246,141.667,2023-12-23-193441886768
2023-09-30,TX,18.618,149,2023-12-23-193441886768
2023-10-07,TX,23.405,183.667,2023-12-23-193441886768
2023-10-14,TX,24.943,205.667,2023-12-23-193441886768
2023-10-21,TX,29.969,235.667,2023-12-23-193441886768
2023-10-28,TX,34.916,271.667,2023-12-23-193441886768
2023-11-04,TX,39.175,309.667,2023-12-23-193441886768
2023-11-11,TX,39.888,365.667,2023-12-23-193441886768
2023-11-18,TX,37.47,381,2023-12-23-193441886768
2023-11-25,TX,32.47,372.333,2023-12-23-193441886768
2023-12-02,TX,27.246,339.667,2023-12-23-193441886768
2023-12-09,TX,23.828,293.667,2023-12-23-193441886768
2023-12-16,TX,22.48,276.5,2023-12-23-193441886768
2021-12-25,UT,0,0,2023-12-23-193441886768
2022-01-01,UT,0,0,2023-12-23-193441886768
2022-01-08,UT,0,0,2023-12-23-193441886768
2022-01-15,UT,0,0,2023-12-23-193441886768
2022-01-22,UT,0,0,2023-12-23-193441886768
2022-01-29,UT,0,0,2023-12-23-193441886768
2022-02-05,UT,0,0,2023-12-23-193441886768
2022-02-12,UT,0,0,2023-12-23-193441886768
2022-02-19,UT,0,0,2023-12-23-193441886768
2022-02-26,UT,0,0,2023-12-23-193441886768
2022-03-05,UT,0,0,2023-12-23-193441886768
2022-03-12,UT,0,0,2023-12-23-193441886768
2022-03-19,UT,0,0,2023-12-23-193441886768
2022-03-26,UT,0,0,2023-12-23-193441886768
2022-04-02,UT,0,0,2023-12-23-193441886768
2022-04-09,UT,0,0,2023-12-23-193441886768
2022-04-16,UT,0,0,2023-12-23-193441886768
2022-04-23,UT,0,0,2023-12-23-193441886768
2022-04-30,UT,0,0,2023-12-23-193441886768
2022-05-07,UT,0,0,2023-12-23-193441886768
2022-05-14,UT,0,0,2023-12-23-193441886768
2022-05-21,UT,0,0,2023-12-23-193441886768
2022-05-28,UT,0,0,2023-12-23-193441886768
2022-06-04,UT,0,0,2023-12-23-193441886768
2022-06-11,UT,0,0,2023-12-23-193441886768
2022-06-18,UT,0,0,2023-12-23-193441886768
2022-06-25,UT,0,0,2023-12-23-193441886768
2022-07-02,UT,0,0,2023-12-23-193441886768
2022-07-09,UT,0,0,2023-12-23-193441886768
2022-07-16,UT,0,0,2023-12-23-193441886768
2022-07-23,UT,0,0,2023-12-23-193441886768
2022-07-30,UT,0,0,2023-12-23-193441886768
2022-08-06,UT,0,0,2023-12-23-193441886768
2022-08-13,UT,0,0,2023-12-23-193441886768
2022-08-20,UT,0,0,2023-12-23-193441886768
2022-08-27,UT,0,0,2023-12-23-193441886768
2022-09-03,UT,0,0,2023-12-23-193441886768
2022-09-10,UT,0,0,2023-12-23-193441886768
2022-09-17,UT,0,0,2023-12-23-193441886768
2022-09-24,UT,0,0,2023-12-23-193441886768
2022-10-01,UT,0,0,2023-12-23-193441886768
2022-10-08,UT,0,0,2023-12-23-193441886768
2022-10-15,UT,0,0,2023-12-23-193441886768
2022-10-22,UT,0,0,2023-12-23-193441886768
2022-10-29,UT,0,0,2023-12-23-193441886768
2022-11-05,UT,0,0,2023-12-23-193441886768
2022-11-12,UT,0,0,2023-12-23-193441886768
2022-11-19,UT,0,0,2023-12-23-193441886768
2022-11-26,UT,0,0,2023-12-23-193441886768
2022-12-03,UT,0,0,2023-12-23-193441886768
2022-12-10,UT,0,0,2023-12-23-193441886768
2022-12-17,UT,0,0,2023-12-23-193441886768
2022-12-24,UT,0,0,2023-12-23-193441886768
2022-12-31,UT,0,0,2023-12-23-193441886768
2023-01-07,UT,0,0,2023-12-23-193441886768
2023-01-14,UT,0,0,2023-12-23-193441886768
2023-01-21,UT,0,0,2023-12-23-193441886768
2023-01-28,UT,0,0,2023-12-23-193441886768
2023-02-04,UT,0,0,2023-12-23-193441886768
2023-02-11,UT,0,0,2023-12-23-193441886768
2023-02-18,UT,0,0,2023-12-23-193441886768
2023-02-25,UT,0,0,2023-12-23-193441886768
2023-03-04,UT,0,0,2023-12-23-193441886768
2023-03-11,UT,0,0,2023-12-23-193441886768
2023-03-18,UT,0,0,2023-12-23-193441886768
2023-03-25,UT,0,0,2023-12-23-193441886768
2023-04-01,UT,0,0,2023-12-23-193441886768
2023-04-08,UT,0,0,2023-12-23-193441886768
2023-04-15,UT,0,0,2023-12-23-193441886768
2023-04-22,UT,0,0,2023-12-23-193441886768
2023-04-29,UT,0,0,2023-12-23-193441886768
2023-05-06,UT,0,0,2023-12-23-193441886768
2023-05-13,UT,0,0,2023-12-23-193441886768
2023-05-20,UT,0,0,2023-12-23-193441886768
2023-05-27,UT,0,0,2023-12-23-193441886768
2023-06-03,UT,0,0,2023-12-23-193441886768
2023-06-10,UT,0,0,2023-12-23-193441886768
2023-06-17,UT,0,0,2023-12-23-193441886768
2023-06-24,UT,0,0,2023-12-23-193441886768
2023-07-01,UT,0,0,2023-12-23-193441886768
2023-07-08,UT,0,0,2023-12-23-193441886768
2023-07-15,UT,0,0,2023-12-23-193441886768
2023-07-22,UT,0,0,2023-12-23-193441886768
2023-07-29,UT,0,0,2023-12-23-193441886768
2023-08-05,UT,0,0,2023-12-23-193441886768
2023-08-12,UT,0,0,2023-12-23-193441886768
2023-08-19,UT,0,0,2023-12-23-193441886768
2023-08-26,UT,0,0,2023-12-23-193441886768
2023-09-02,UT,0,0,2023-12-23-193441886768
2023-09-09,UT,0,0,2023-12-23-193441886768
2023-09-16,UT,0,0,2023-12-23-193441886768
2023-09-23,UT,0,0,2023-12-23-193441886768
2023-09-30,UT,0,0,2023-12-23-193441886768
2023-10-07,UT,0,0,2023-12-23-193441886768
2023-10-14,UT,0,0,2023-12-23-193441886768
2023-10-21,UT,0,0,2023-12-23-193441886768
2023-10-28,UT,0,0,2023-12-23-193441886768
2023-11-04,UT,0,0,2023-12-23-193441886768
2023-11-11,UT,0,0,2023-12-23-193441886768
2023-11-18,UT,0,0,2023-12-23-193441886768
