week,state,percent_positive,total_pcr_tests,update_dts
2021-02-13,MT,0,80.667,2022-12-19-121529
2021-02-20,MT,0,76,2022-12-19-121529
2021-02-27,MT,0,71,2022-12-19-121529
2021-03-06,MT,0,79.333,2022-12-19-121529
2021-03-13,MT,0,81.333,2022-12-19-121529
2021-03-20,MT,0,85.333,2022-12-19-121529
2021-03-27,MT,0,82.667,2022-12-19-121529
2021-04-03,MT,0,84,2022-12-19-121529
2021-04-10,MT,0,91.667,2022-12-19-121529
2021-04-17,MT,0,101.333,2022-12-19-121529
2021-04-24,MT,0.34,106.333,2022-12-19-121529
2021-05-01,MT,0.34,107,2022-12-19-121529
2021-05-08,MT,0.34,97.333,2022-12-19-121529
2021-05-15,MT,0,94.333,2022-12-19-121529
2021-05-22,MT,0,93,2022-12-19-121529
2021-05-29,MT,0,94.667,2022-12-19-121529
2021-06-05,MT,0,101.333,2022-12-19-121529
2021-06-12,MT,0.358,96.667,2022-12-19-121529
2021-06-19,MT,0.656,104.667,2022-12-19-121529
2021-06-26,MT,0.971,103.667,2022-12-19-121529
2021-07-03,MT,0.612,109,2022-12-19-121529
2021-07-10,MT,0.549,119,2022-12-19-121529
2021-07-17,MT,0.475,130,2022-12-19-121529
2021-07-24,MT,0.475,145,2022-12-19-121529
2021-07-31,MT,0.839,153.333,2022-12-19-121529
2021-08-07,MT,1.308,169.667,2022-12-19-121529
2021-08-14,MT,2.288,186.333,2022-12-19-121529
2021-08-21,MT,2.43,205.667,2022-12-19-121529
2021-08-28,MT,2.973,214,2022-12-19-121529
2021-09-04,MT,3.465,229,2022-12-19-121529
2021-09-11,MT,4.431,238.667,2022-12-19-121529
2021-09-18,MT,5.477,245,2022-12-19-121529
2021-09-25,MT,6.429,235.333,2022-12-19-121529
2021-10-02,MT,8.084,230,2022-12-19-121529
2021-10-09,MT,10.018,236.667,2022-12-19-121529
2021-10-16,MT,11.729,252,2022-12-19-121529
2021-10-23,MT,12.994,254.333,2022-12-19-121529
2021-10-30,MT,14.776,259,2022-12-19-121529
2021-11-06,MT,19.009,251.333,2022-12-19-121529
2021-11-13,MT,22.48,252,2022-12-19-121529
2021-11-20,MT,21.721,243.667,2022-12-19-121529
2021-11-27,MT,19.663,243.667,2022-12-19-121529
2021-12-04,MT,16.504,233.333,2022-12-19-121529
2021-12-11,MT,18.884,228.667,2022-12-19-121529
2021-12-18,MT,18.773,242.667,2022-12-19-121529
2021-12-25,MT,18.473,273.667,2022-12-19-121529
2022-01-01,MT,13.86,334,2022-12-19-121529
2022-01-08,MT,9.518,376.667,2022-12-19-121529
2022-01-15,MT,6.679,403.333,2022-12-19-121529
2022-01-22,MT,6.198,346,2022-12-19-121529
2022-01-29,MT,6.383,273.667,2022-12-19-121529
2022-02-05,MT,6.048,204.667,2022-12-19-121529
2022-02-12,MT,3.987,195.333,2022-12-19-121529
2022-02-19,MT,2.357,184,2022-12-19-121529
2022-02-26,MT,1.024,208,2022-12-19-121529
2022-03-05,MT,0.854,210,2022-12-19-121529
2022-03-12,MT,0.443,236.333,2022-12-19-121529
2022-03-19,MT,0.804,219.333,2022-12-19-121529
2022-03-26,MT,0.826,214.667,2022-12-19-121529
2022-04-02,MT,0.826,201.667,2022-12-19-121529
2022-04-09,MT,0.333,187,2022-12-19-121529
2022-04-16,MT,0.342,185.333,2022-12-19-121529
2022-04-23,MT,0.888,179,2022-12-19-121529
2022-04-30,MT,1.288,181.667,2022-12-19-121529
2022-05-07,MT,0.946,181.333,2022-12-19-121529
2022-05-14,MT,0.399,182,2022-12-19-121529
2022-05-21,MT,0,196.667,2022-12-19-121529
2022-05-28,MT,0,196,2022-12-19-121529
2022-06-04,MT,0.202,189.333,2022-12-19-121529
2022-06-11,MT,0.409,172.667,2022-12-19-121529
2022-06-18,MT,0.409,158.333,2022-12-19-121529
2022-06-25,MT,0.595,160.667,2022-12-19-121529
2022-07-02,MT,0.619,155,2022-12-19-121529
2022-07-09,MT,0.619,145,2022-12-19-121529
2022-07-16,MT,0.231,137.667,2022-12-19-121529
2022-07-23,MT,0,136,2022-12-19-121529
2022-07-30,MT,0.249,141,2022-12-19-121529
2022-08-06,MT,0.492,136.667,2022-12-19-121529
2022-08-13,MT,0.492,131.333,2022-12-19-121529
2022-08-20,MT,0.243,137.333,2022-12-19-121529
2022-08-27,MT,0,136.667,2022-12-19-121529
2022-09-03,MT,0.201,151,2022-12-19-121529
2022-09-10,MT,0.201,149,2022-12-19-121529
2022-09-17,MT,0.55,167.667,2022-12-19-121529
2022-09-24,MT,0.503,184.333,2022-12-19-121529
2022-10-01,MT,1.362,200.333,2022-12-19-121529
2022-10-08,MT,1.635,190.333,2022-12-19-121529
2022-10-15,MT,2.495,184,2022-12-19-121529
2022-10-22,MT,2.195,179,2022-12-19-121529
2022-10-29,MT,3.666,205,2022-12-19-121529
2022-11-05,MT,6.3,230.667,2022-12-19-121529
2022-11-12,MT,10.255,279.333,2022-12-19-121529
2022-11-19,MT,13.03,350.333,2022-12-19-121529
2022-11-26,MT,14.161,426.333,2022-12-19-121529
2022-12-03,MT,14.575,500.667,2022-12-19-121529
2022-12-10,MT,14.562,525,2022-12-19-121529
2020-12-19,NE,0.327,182.333,2022-12-19-121529
2020-12-26,NE,0.327,172.667,2022-12-19-121529
2021-01-02,NE,0,164.667,2022-12-19-121529
2021-01-09,NE,0,177.667,2022-12-19-121529
2021-01-16,NE,0,172.667,2022-12-19-121529
2021-01-23,NE,0,161,2022-12-19-121529
2021-01-30,NE,0,144,2022-12-19-121529
2021-02-06,NE,0,140.333,2022-12-19-121529
2021-02-13,NE,0,135.333,2022-12-19-121529
2021-02-20,NE,0,144,2022-12-19-121529
2021-02-27,NE,0.46,145.667,2022-12-19-121529
2021-03-06,NE,1.038,160,2022-12-19-121529
2021-03-13,NE,1.482,156,2022-12-19-121529
2021-03-20,NE,1.222,163.333,2022-12-19-121529
2021-03-27,NE,0.644,166.667,2022-12-19-121529
2021-04-03,NE,0.2,202.667,2022-12-19-121529
2021-04-10,NE,0,242.333,2022-12-19-121529
2021-04-17,NE,0.69,278,2022-12-19-121529
2021-04-24,NE,0.69,283.667,2022-12-19-121529
2021-05-01,NE,0.927,282,2022-12-19-121529
2021-05-08,NE,0.513,266,2022-12-19-121529
2021-05-15,NE,0.753,267,2022-12-19-121529
2021-05-22,NE,1.184,273,2022-12-19-121529
2021-05-29,NE,2.157,281.333,2022-12-19-121529
2021-06-05,NE,2.743,296.333,2022-12-19-121529
2021-06-12,NE,2.989,281.667,2022-12-19-121529
2021-06-19,NE,3.761,214.667,2022-12-19-121529
2021-06-26,NE,3.729,177,2022-12-19-121529
2021-07-03,NE,3.124,163.667,2022-12-19-121529
2021-07-10,NE,2.626,214.667,2022-12-19-121529
2021-07-17,NE,3.395,230,2022-12-19-121529
2021-07-24,NE,5.524,254,2022-12-19-121529
2021-07-31,NE,6.582,288.667,2022-12-19-121529
2021-08-07,NE,8.166,316.333,2022-12-19-121529
2021-08-14,NE,8.575,337.667,2022-12-19-121529
2021-08-21,NE,9.504,401,2022-12-19-121529
2021-08-28,NE,9.211,471,2022-12-19-121529
2021-09-04,NE,8.797,532,2022-12-19-121529
2021-09-11,NE,8.568,527,2022-12-19-121529
2021-09-18,NE,10.304,528,2022-12-19-121529
2021-09-25,NE,12.641,517.667,2022-12-19-121529
2021-10-02,NE,15.948,518.667,2022-12-19-121529
2021-10-09,NE,15.648,492.667,2022-12-19-121529
2021-10-16,NE,15.215,486.333,2022-12-19-121529
2021-10-23,NE,13.127,470,2022-12-19-121529
2021-10-30,NE,12.277,480,2022-12-19-121529
2021-11-06,NE,12.7,325.667,2022-12-19-121529
2021-11-13,NE,9.431,690,2022-12-19-121529
2021-11-20,NE,7.673,991.333,2022-12-19-121529
2021-11-27,NE,4.049,1696.667,2022-12-19-121529
2021-12-04,NE,3.968,1936,2022-12-19-121529
2021-12-11,NE,3.202,2305.333,2022-12-19-121529
2021-12-18,NE,2.943,2426.333,2022-12-19-121529
2021-12-25,NE,2.821,2624,2022-12-19-121529
2022-01-01,NE,2.584,2901.667,2022-12-19-121529
2022-01-08,NE,2.066,2835,2022-12-19-121529
2022-01-15,NE,1.507,2548,2022-12-19-121529
2022-01-22,NE,1.186,1931.667,2022-12-19-121529
2022-01-29,NE,1.305,1649.333,2022-12-19-121529
2022-02-05,NE,1.257,1461.333,2022-12-19-121529
2022-02-12,NE,1.251,1469,2022-12-19-121529
2022-02-19,NE,1.014,1530.333,2022-12-19-121529
2022-02-26,NE,0.845,1586,2022-12-19-121529
2022-03-05,NE,0.54,1573.333,2022-12-19-121529
2022-03-12,NE,0.473,1466.333,2022-12-19-121529
2022-03-19,NE,0.441,1440.333,2022-12-19-121529
2022-03-26,NE,0.562,1417,2022-12-19-121529
2022-04-02,NE,0.635,1511,2022-12-19-121529
2022-04-09,NE,0.692,1566.333,2022-12-19-121529
2022-04-16,NE,0.9,1630.333,2022-12-19-121529
2022-04-23,NE,0.998,1609.333,2022-12-19-121529
2022-04-30,NE,0.976,1569,2022-12-19-121529
2022-05-07,NE,0.949,1612,2022-12-19-121529
2022-05-14,NE,1.138,1701,2022-12-19-121529
2022-05-21,NE,1.27,1752.667,2022-12-19-121529
2022-05-28,NE,1.443,1752,2022-12-19-121529
2022-06-04,NE,1.374,1721.667,2022-12-19-121529
2022-06-11,NE,1.424,1453.333,2022-12-19-121529
2022-06-18,NE,1.604,1304.333,2022-12-19-121529
2022-06-25,NE,1.86,1302,2022-12-19-121529
2022-07-02,NE,1.975,1339.333,2022-12-19-121529
2022-07-09,NE,1.939,1529.667,2022-12-19-121529
2022-07-16,NE,1.867,1609.333,2022-12-19-121529
2022-07-23,NE,1.961,1818.333,2022-12-19-121529
2022-07-30,NE,2.24,1729,2022-12-19-121529
2022-08-06,NE,2.65,1667.667,2022-12-19-121529
2022-08-13,NE,3.219,1738.667,2022-12-19-121529
2022-08-20,NE,3.24,1784.667,2022-12-19-121529
2022-08-27,NE,3.334,1909.667,2022-12-19-121529
2022-09-03,NE,3.528,1895.333,2022-12-19-121529
2022-09-10,NE,4.686,1900.333,2022-12-19-121529
2022-09-17,NE,7,1759,2022-12-19-121529
2022-09-24,NE,9.475,1792,2022-12-19-121529
2022-10-01,NE,11.874,1852.333,2022-12-19-121529
2022-10-08,NE,13.254,1935.333,2022-12-19-121529
2022-10-15,NE,14.854,1985.333,2022-12-19-121529
2022-10-22,NE,16.555,1974.333,2022-12-19-121529
2022-10-29,NE,17.713,2144.333,2022-12-19-121529
2022-11-05,NE,18.086,2237,2022-12-19-121529
2022-11-12,NE,16.807,2602.333,2022-12-19-121529
2022-11-19,NE,15.134,2612.333,2022-12-19-121529
2022-11-26,NE,12.703,2782.667,2022-12-19-121529
2022-12-03,NE,10.468,2927.333,2022-12-19-121529
2022-12-10,NE,9.199,3141.5,2022-12-19-121529
2020-12-19,NV,0,18.667,2022-12-19-121529
2020-12-26,NV,0,17,2022-12-19-121529
2021-01-02,NV,0,17.667,2022-12-19-121529
2021-01-09,NV,0,18,2022-12-19-121529
2021-01-16,NV,0,18.333,2022-12-19-121529
2021-01-23,NV,0,15,2022-12-19-121529
2021-01-30,NV,0,19,2022-12-19-121529
2021-02-06,NV,0,17,2022-12-19-121529
2021-02-13,NV,0,12.667,2022-12-19-121529
2021-02-20,NV,0,6.667,2022-12-19-121529
2021-02-27,NV,0,4.667,2022-12-19-121529
2021-03-06,NV,0,9,2022-12-19-121529
2021-03-13,NV,0,9.333,2022-12-19-121529
2021-03-20,NV,0,10,2022-12-19-121529
2021-03-27,NV,0,12.333,2022-12-19-121529
2021-04-03,NV,0,10.333,2022-12-19-121529
2021-04-10,NV,0,11,2022-12-19-121529
2021-04-17,NV,0,6.333,2022-12-19-121529
2021-04-24,NV,0,7.667,2022-12-19-121529
2021-05-01,NV,0,7.333,2022-12-19-121529
2021-05-08,NV,0,6,2022-12-19-121529
2021-05-15,NV,0,5,2022-12-19-121529
2021-05-22,NV,0,2.667,2022-12-19-121529
2021-05-29,NV,0,1.667,2022-12-19-121529
2021-06-05,NV,0,2.667,2022-12-19-121529
2021-06-12,NV,0.087,129.667,2022-12-19-121529
2021-06-19,NV,0.087,134,2022-12-19-121529
2021-06-26,NV,0.087,133.667,2022-12-19-121529
2021-07-03,NV,0.265,216,2022-12-19-121529
2021-07-10,NV,0.411,440.667,2022-12-19-121529
2021-07-17,NV,0.411,442.667,2022-12-19-121529
2021-07-24,NV,0.145,235.667,2022-12-19-121529
2021-07-31,NV,0.201,338.667,2022-12-19-121529
2021-08-07,NV,0.463,588.667,2022-12-19-121529
2021-08-14,NV,0.854,842,2022-12-19-121529
2021-08-21,NV,0.902,822.333,2022-12-19-121529
2021-08-28,NV,1.405,800.667,2022-12-19-121529
2021-09-04,NV,1.892,760,2022-12-19-121529
2021-09-11,NV,2.54,683,2022-12-19-121529
2021-09-18,NV,2.367,675.667,2022-12-19-121529
2021-09-25,NV,3.558,611,2022-12-19-121529
2021-10-02,NV,4.486,527.667,2022-12-19-121529
2021-10-09,NV,5.282,454.667,2022-12-19-121529
2021-10-16,NV,3.988,505,2022-12-19-121529
2021-10-23,NV,3.116,516,2022-12-19-121529
2021-10-30,NV,2.678,527.667,2022-12-19-121529
2021-11-06,NV,3.312,461,2022-12-19-121529
2021-11-13,NV,3.18,460.333,2022-12-19-121529
2021-11-20,NV,3.809,430.333,2022-12-19-121529
2021-11-27,NV,3.612,507,2022-12-19-121529
2021-12-04,NV,4.412,543.333,2022-12-19-121529
2021-12-11,NV,4.405,621.667,2022-12-19-121529
2021-12-18,NV,4.389,624.333,2022-12-19-121529
2021-12-25,NV,3.242,920.333,2022-12-19-121529
2022-01-01,NV,1.889,1516.667,2022-12-19-121529
2022-01-08,NV,0.907,1871,2022-12-19-121529
2022-01-15,NV,0.56,1733,2022-12-19-121529
2022-01-22,NV,0.416,1216.333,2022-12-19-121529
2022-01-29,NV,0.438,882.333,2022-12-19-121529
2022-02-05,NV,0.449,689.333,2022-12-19-121529
2022-02-12,NV,0.373,529.333,2022-12-19-121529
2022-02-19,NV,0.136,426,2022-12-19-121529
2022-02-26,NV,0,393,2022-12-19-121529
2022-03-05,NV,0.504,371.667,2022-12-19-121529
2022-03-12,NV,0.772,365.667,2022-12-19-121529
2022-03-19,NV,0.854,370.333,2022-12-19-121529
2022-03-26,NV,0.431,398,2022-12-19-121529
2022-04-02,NV,0.162,446.333,2022-12-19-121529
2022-04-09,NV,0.244,446.667,2022-12-19-121529
2022-04-16,NV,0.24,453.667,2022-12-19-121529
2022-04-23,NV,0.391,428.333,2022-12-19-121529
2022-04-30,NV,0.227,455.333,2022-12-19-121529
2022-05-07,NV,0.151,458.333,2022-12-19-121529
2022-05-14,NV,0.063,486,2022-12-19-121529
2022-05-21,NV,0.063,488.667,2022-12-19-121529
2022-05-28,NV,0.189,518,2022-12-19-121529
2022-06-04,NV,0.193,506.667,2022-12-19-121529
2022-06-11,NV,0.253,525.333,2022-12-19-121529
2022-06-18,NV,0.128,507,2022-12-19-121529
2022-06-25,NV,0.202,500,2022-12-19-121529
2022-07-02,NV,0.142,465.667,2022-12-19-121529
2022-07-09,NV,0.294,452.667,2022-12-19-121529
2022-07-16,NV,0.315,432.333,2022-12-19-121529
2022-07-23,NV,0.4,413.667,2022-12-19-121529
2022-07-30,NV,0.43,389.667,2022-12-19-121529
2022-08-06,NV,0.364,368,2022-12-19-121529
2022-08-13,NV,0.279,362,2022-12-19-121529
2022-08-20,NV,0.173,386,2022-12-19-121529
2022-08-27,NV,0.176,382.333,2022-12-19-121529
2022-09-03,NV,0.555,374.333,2022-12-19-121529
2022-09-10,NV,0.479,335,2022-12-19-121529
2022-09-17,NV,0.565,343.333,2022-12-19-121529
2022-09-24,NV,0.604,332.333,2022-12-19-121529
2022-10-01,NV,1.646,332.333,2022-12-19-121529
2022-10-08,NV,3.396,322,2022-12-19-121529
2022-10-15,NV,5.302,354.333,2022-12-19-121529
2022-10-22,NV,7.98,400,2022-12-19-121529
2022-10-29,NV,8.849,457.333,2022-12-19-121529
2022-11-05,NV,8.95,465.333,2022-12-19-121529
2022-11-12,NV,6.187,498.667,2022-12-19-121529
2022-11-19,NV,4.026,470.333,2022-12-19-121529
2022-11-26,NV,1.892,553,2022-12-19-121529
2022-12-03,NV,1.383,590.333,2022-12-19-121529
2022-12-10,NV,1.109,678.5,2022-12-19-121529
2020-12-19,NH,0,0,2022-12-19-121529
2020-12-26,NH,0,0,2022-12-19-121529
2021-01-02,NH,0,0,2022-12-19-121529
2021-01-09,NH,0,0,2022-12-19-121529
2021-01-16,NH,0,0,2022-12-19-121529
2021-01-23,NH,0,0,2022-12-19-121529
2021-01-30,NH,0,0,2022-12-19-121529
2021-02-06,NH,0,0,2022-12-19-121529
2021-02-13,NH,0,0,2022-12-19-121529
2021-02-20,NH,0,0,2022-12-19-121529
2021-02-27,NH,0,0,2022-12-19-121529
2021-03-06,NH,0,0,2022-12-19-121529
2021-03-13,NH,0,0,2022-12-19-121529
2021-03-20,NH,0,0,2022-12-19-121529
2021-03-27,NH,0,0,2022-12-19-121529
2021-04-03,NH,0,0,2022-12-19-121529
2021-04-10,NH,0,0,2022-12-19-121529
2021-04-17,NH,0,0,2022-12-19-121529
2021-04-24,NH,0,0,2022-12-19-121529
2021-05-01,NH,0,0,2022-12-19-121529
2021-05-08,NH,0,0,2022-12-19-121529
2021-05-15,NH,0,0,2022-12-19-121529
2021-05-22,NH,0,0,2022-12-19-121529
2021-05-29,NH,0,0,2022-12-19-121529
2021-06-05,NH,0,0,2022-12-19-121529
2021-06-12,NH,0,0,2022-12-19-121529
2021-06-19,NH,0,0,2022-12-19-121529
2021-06-26,NH,0,0,2022-12-19-121529
2021-07-03,NH,0,0,2022-12-19-121529
2021-07-10,NH,0,0,2022-12-19-121529
2021-07-17,NH,0,0,2022-12-19-121529
2021-07-24,NH,0,0,2022-12-19-121529
2021-07-31,NH,0,0,2022-12-19-121529
2021-08-07,NH,0,0,2022-12-19-121529
2021-08-14,NH,0,0,2022-12-19-121529
2021-08-21,NH,0,0,2022-12-19-121529
2021-08-28,NH,0,0,2022-12-19-121529
2021-09-04,NH,0,0,2022-12-19-121529
2021-09-11,NH,0,0,2022-12-19-121529
2021-09-18,NH,0,0,2022-12-19-121529
2021-09-25,NH,0,0,2022-12-19-121529
2021-10-02,NH,0,0,2022-12-19-121529
2021-10-09,NH,0,0,2022-12-19-121529
2021-10-16,NH,0,0,2022-12-19-121529
2021-10-23,NH,0,0,2022-12-19-121529
2021-10-30,NH,0,0,2022-12-19-121529
2021-11-06,NH,0,0,2022-12-19-121529
2021-11-13,NH,0,0,2022-12-19-121529
2021-11-20,NH,0,0,2022-12-19-121529
2021-11-27,NH,0,0,2022-12-19-121529
2021-12-04,NH,0,0,2022-12-19-121529
2021-12-11,NH,0,0,2022-12-19-121529
2021-12-18,NH,0,0,2022-12-19-121529
2021-12-25,NH,0,0,2022-12-19-121529
2022-01-01,NH,0,0,2022-12-19-121529
2022-01-08,NH,0,0,2022-12-19-121529
2022-01-15,NH,0,0,2022-12-19-121529
2022-01-22,NH,0,0,2022-12-19-121529
2022-01-29,NH,0,0,2022-12-19-121529
2022-02-05,NH,0,0,2022-12-19-121529
2022-02-12,NH,0,0,2022-12-19-121529
2022-02-19,NH,0,0,2022-12-19-121529
2022-02-26,NH,0,0,2022-12-19-121529
2022-03-05,NH,0,0,2022-12-19-121529
2022-03-12,NH,0,0,2022-12-19-121529
2022-03-19,NH,0,0,2022-12-19-121529
2022-03-26,NH,0,0,2022-12-19-121529
2022-04-02,NH,0,0,2022-12-19-121529
2022-04-09,NH,0,0,2022-12-19-121529
2022-04-16,NH,0,0,2022-12-19-121529
2022-04-23,NH,0,0,2022-12-19-121529
2022-04-30,NH,0,0,2022-12-19-121529
2022-05-07,NH,0,0,2022-12-19-121529
2022-05-14,NH,0,0,2022-12-19-121529
2022-05-21,NH,0,0,2022-12-19-121529
2022-05-28,NH,0,0,2022-12-19-121529
2022-06-04,NH,0,0,2022-12-19-121529
2022-06-11,NH,0,0,2022-12-19-121529
2022-06-18,NH,0,0,2022-12-19-121529
2022-06-25,NH,0,0,2022-12-19-121529
2022-07-02,NH,0,0,2022-12-19-121529
2022-07-09,NH,0,0,2022-12-19-121529
2022-07-16,NH,0,0,2022-12-19-121529
2022-07-23,NH,0,0,2022-12-19-121529
2022-07-30,NH,0,0,2022-12-19-121529
2022-08-06,NH,0,0,2022-12-19-121529
2022-08-13,NH,0,0,2022-12-19-121529
2022-08-20,NH,0,0,2022-12-19-121529
2022-08-27,NH,0,0,2022-12-19-121529
2022-09-03,NH,0,0,2022-12-19-121529
2022-09-10,NH,0,0,2022-12-19-121529
2022-09-17,NH,0,0,2022-12-19-121529
2022-09-24,NH,0,0,2022-12-19-121529
2022-10-01,NH,0,0,2022-12-19-121529
2022-10-08,NH,0,0,2022-12-19-121529
2022-10-15,NH,0,0,2022-12-19-121529
2022-10-22,NH,0,0,2022-12-19-121529
2022-10-29,NH,17.908,0,2022-12-19-121529
2022-11-05,NH,23.281,0,2022-12-19-121529
2022-11-12,NH,21.837,0,2022-12-19-121529
2022-11-19,NH,19.496,0,2022-12-19-121529
2022-11-26,NH,14.271,0,2022-12-19-121529
2022-12-03,NH,0,0,2022-12-19-121529
2022-12-10,NH,0,0,2022-12-19-121529
2020-12-19,NJ,0.082,900.333,2022-12-19-121529
2020-12-26,NJ,0.082,883.333,2022-12-19-121529
2021-01-02,NJ,0,903.667,2022-12-19-121529
2021-01-09,NJ,0.04,874.667,2022-12-19-121529
2021-01-16,NJ,0.04,855,2022-12-19-121529
2021-01-23,NJ,0.154,759.667,2022-12-19-121529
2021-01-30,NJ,0.155,752,2022-12-19-121529
2021-02-06,NJ,0.285,719.667,2022-12-19-121529
2021-02-13,NJ,0.389,728.333,2022-12-19-121529
2021-02-20,NJ,0.347,704,2022-12-19-121529
2021-02-27,NJ,0.262,698,2022-12-19-121529
2021-03-06,NJ,0.13,754,2022-12-19-121529
2021-03-13,NJ,0.17,783,2022-12-19-121529
2021-03-20,NJ,0.161,848,2022-12-19-121529
2021-03-27,NJ,0.183,898,2022-12-19-121529
2021-04-03,NJ,0.33,923,2022-12-19-121529
2021-04-10,NJ,0.329,932,2022-12-19-121529
2021-04-17,NJ,0.547,928.333,2022-12-19-121529
2021-04-24,NJ,0.58,934.667,2022-12-19-121529
2021-05-01,NJ,0.699,900,2022-12-19-121529
2021-05-08,NJ,0.687,876.667,2022-12-19-121529
2021-05-15,NJ,0.835,844.667,2022-12-19-121529
2021-05-22,NJ,1.145,747,2022-12-19-121529
2021-05-29,NJ,1.535,637,2022-12-19-121529
2021-06-05,NJ,1.393,562,2022-12-19-121529
2021-06-12,NJ,1.282,559.333,2022-12-19-121529
2021-06-19,NJ,1.084,583.667,2022-12-19-121529
2021-06-26,NJ,1.257,581.667,2022-12-19-121529
2021-07-03,NJ,1.659,598.667,2022-12-19-121529
2021-07-10,NJ,2.563,582,2022-12-19-121529
2021-07-17,NJ,4.164,565.333,2022-12-19-121529
2021-07-24,NJ,6.221,529,2022-12-19-121529
2021-07-31,NJ,6.347,572,2022-12-19-121529
2021-08-07,NJ,6.711,601,2022-12-19-121529
2021-08-14,NJ,7.078,637.333,2022-12-19-121529
2021-08-21,NJ,8.247,602,2022-12-19-121529
2021-08-28,NJ,9.187,597,2022-12-19-121529
2021-09-04,NJ,8.326,587.333,2022-12-19-121529
2021-09-11,NJ,8.73,620,2022-12-19-121529
2021-09-18,NJ,8.726,664,2022-12-19-121529
2021-09-25,NJ,8.021,853.333,2022-12-19-121529
2021-10-02,NJ,6.515,1006.333,2022-12-19-121529
2021-10-09,NJ,4.741,1211.667,2022-12-19-121529
2021-10-16,NJ,4.856,1256.667,2022-12-19-121529
2021-10-23,NJ,5.046,1117.667,2022-12-19-121529
2021-10-30,NJ,6.486,1000,2022-12-19-121529
2021-11-06,NJ,6.208,952.333,2022-12-19-121529
2021-11-13,NJ,5.398,1112.667,2022-12-19-121529
2021-11-20,NJ,3.679,1198,2022-12-19-121529
2021-11-27,NJ,2.93,1353.667,2022-12-19-121529
2021-12-04,NJ,2.436,1573,2022-12-19-121529
2021-12-11,NJ,1.81,1779.667,2022-12-19-121529
2021-12-18,NJ,1.621,1979.333,2022-12-19-121529
2021-12-25,NJ,1.613,2081.667,2022-12-19-121529
2022-01-01,NJ,1.479,2003.667,2022-12-19-121529
2022-01-08,NJ,1.341,1711,2022-12-19-121529
2022-01-15,NJ,1.085,1390.667,2022-12-19-121529
2022-01-22,NJ,0.655,1226,2022-12-19-121529
2022-01-29,NJ,0.443,1192.333,2022-12-19-121529
2022-02-05,NJ,0.342,1159.333,2022-12-19-121529
2022-02-12,NJ,0.569,1205.333,2022-12-19-121529
2022-02-19,NJ,0.685,1273.667,2022-12-19-121529
2022-02-26,NJ,0.765,1348,2022-12-19-121529
2022-03-05,NJ,0.502,1421.333,2022-12-19-121529
2022-03-12,NJ,0.424,1443.667,2022-12-19-121529
2022-03-19,NJ,0.43,1536.667,2022-12-19-121529
2022-03-26,NJ,0.628,1590,2022-12-19-121529
2022-04-02,NJ,0.668,1645,2022-12-19-121529
2022-04-09,NJ,0.633,1686.667,2022-12-19-121529
2022-04-16,NJ,0.561,1657,2022-12-19-121529
2022-04-23,NJ,0.496,1675.333,2022-12-19-121529
2022-04-30,NJ,0.599,1701.667,2022-12-19-121529
2022-05-07,NJ,0.649,1851,2022-12-19-121529
2022-05-14,NJ,0.707,1897.333,2022-12-19-121529
2022-05-21,NJ,0.869,1929.333,2022-12-19-121529
2022-05-28,NJ,1.046,1877.667,2022-12-19-121529
2022-06-04,NJ,1.155,1906.667,2022-12-19-121529
2022-06-11,NJ,1.074,1864.333,2022-12-19-121529
2022-06-18,NJ,1.213,1847,2022-12-19-121529
2022-06-25,NJ,1.15,1793.333,2022-12-19-121529
2022-07-02,NJ,1.286,1811.667,2022-12-19-121529
2022-07-09,NJ,1.14,1871,2022-12-19-121529
2022-07-16,NJ,1.044,1939.667,2022-12-19-121529
2022-07-23,NJ,0.979,1799.333,2022-12-19-121529
2022-07-30,NJ,1.206,1825.667,2022-12-19-121529
2022-08-06,NJ,1.687,1610.667,2022-12-19-121529
2022-08-13,NJ,2.032,1545.333,2022-12-19-121529
2022-08-20,NJ,2.15,1243.667,2022-12-19-121529
2022-08-27,NJ,2.432,1156.333,2022-12-19-121529
2022-09-03,NJ,2.483,1104.333,2022-12-19-121529
2022-09-10,NJ,2.994,1132.333,2022-12-19-121529
2022-09-17,NJ,3.22,1128.333,2022-12-19-121529
2022-09-24,NJ,3.834,1179.667,2022-12-19-121529
2022-10-01,NJ,4.206,1193.667,2022-12-19-121529
2022-10-08,NJ,5.089,1341.667,2022-12-19-121529
2022-10-15,NJ,6.03,1514.333,2022-12-19-121529
2022-10-22,NJ,7.576,1687.333,2022-12-19-121529
2022-10-29,NJ,9.107,1867,2022-12-19-121529
2022-11-05,NJ,10.733,1764.333,2022-12-19-121529
2022-11-12,NJ,10.43,1880,2022-12-19-121529
2022-11-19,NJ,8.894,2005,2022-12-19-121529
2022-11-26,NJ,6.5,2504.667,2022-12-19-121529
2022-12-03,NJ,5.088,2189.667,2022-12-19-121529
2022-12-10,NJ,4.557,2065,2022-12-19-121529
2020-12-19,NM,0,141,2022-12-19-121529
2020-12-26,NM,0.145,253.333,2022-12-19-121529
2021-01-02,NM,0.277,368.333,2022-12-19-121529
2021-01-09,NM,0.325,553.333,2022-12-19-121529
2021-01-16,NM,0.18,572.333,2022-12-19-121529
2021-01-23,NM,0.048,571.333,2022-12-19-121529
2021-01-30,NM,0.062,518,2022-12-19-121529
2021-02-06,NM,0.062,511,2022-12-19-121529
