week,state,percent_positive,total_antigen_detection_tests,update_dts
2022-08-20,HI,0,0,2022-12-10-193826
2022-08-27,HI,0,0,2022-12-10-193826
2022-09-03,HI,0,0,2022-12-10-193826
2022-09-10,HI,0,0,2022-12-10-193826
2022-09-17,HI,0,0,2022-12-10-193826
2022-09-24,HI,0,0,2022-12-10-193826
2022-10-01,HI,0,0,2022-12-10-193826
2022-10-08,HI,0,0,2022-12-10-193826
2022-10-15,HI,0,0,2022-12-10-193826
2022-10-22,HI,0,0,2022-12-10-193826
2022-10-29,HI,0,0,2022-12-10-193826
2022-11-05,HI,0,0,2022-12-10-193826
2022-11-12,HI,0,0,2022-12-10-193826
2022-11-19,HI,0,0,2022-12-10-193826
2022-11-26,HI,0,0,2022-12-10-193826
2022-12-03,HI,0,0,2022-12-10-193826
2020-12-12,ID,6.667,5,2022-12-10-193826
2020-12-19,ID,6.667,6,2022-12-10-193826
2020-12-26,ID,0,5,2022-12-10-193826
2021-01-02,ID,0,4.333,2022-12-10-193826
2021-01-09,ID,0,5,2022-12-10-193826
2021-01-16,ID,0,5,2022-12-10-193826
2021-01-23,ID,0,3.333,2022-12-10-193826
2021-01-30,ID,0,1.333,2022-12-10-193826
2021-02-06,ID,0,3.667,2022-12-10-193826
2021-02-13,ID,0,3.667,2022-12-10-193826
2021-02-20,ID,0,3.667,2022-12-10-193826
2021-02-27,ID,0,1.667,2022-12-10-193826
2021-03-06,ID,0,2,2022-12-10-193826
2021-03-13,ID,0,1.667,2022-12-10-193826
2021-03-20,ID,0,1,2022-12-10-193826
2021-03-27,ID,0,0.333,2022-12-10-193826
2021-04-03,ID,0,0.333,2022-12-10-193826
2021-04-10,ID,0,0,2022-12-10-193826
2021-04-17,ID,0,0,2022-12-10-193826
2021-04-24,ID,0,0,2022-12-10-193826
2021-05-01,ID,0,0,2022-12-10-193826
2021-05-08,ID,0,0,2022-12-10-193826
2021-05-15,ID,0,0,2022-12-10-193826
2021-05-22,ID,0,0.333,2022-12-10-193826
2021-05-29,ID,0,0.333,2022-12-10-193826
2021-06-05,ID,0,0.667,2022-12-10-193826
2021-06-12,ID,0,0.667,2022-12-10-193826
2021-06-19,ID,0,0.667,2022-12-10-193826
2021-06-26,ID,0,0.333,2022-12-10-193826
2021-07-03,ID,0,0.333,2022-12-10-193826
2021-07-10,ID,0,1,2022-12-10-193826
2021-07-17,ID,16.667,1.333,2022-12-10-193826
2021-07-24,ID,16.667,1.667,2022-12-10-193826
2021-07-31,ID,0,1.667,2022-12-10-193826
2021-08-07,ID,0,1.333,2022-12-10-193826
2021-08-14,ID,0,1.333,2022-12-10-193826
2021-08-21,ID,0,2,2022-12-10-193826
2021-08-28,ID,0,2,2022-12-10-193826
2021-09-04,ID,0,1.667,2022-12-10-193826
2021-09-11,ID,0,1,2022-12-10-193826
2021-09-18,ID,33.333,1.667,2022-12-10-193826
2021-09-25,ID,0,2,2022-12-10-193826
2021-10-02,ID,0,2.667,2022-12-10-193826
2021-10-09,ID,5.333,10.333,2022-12-10-193826
2021-10-16,ID,15.478,17.333,2022-12-10-193826
2021-10-23,ID,22.886,25,2022-12-10-193826
2021-10-30,ID,24.219,23.333,2022-12-10-193826
2021-11-06,ID,24.491,21,2022-12-10-193826
2021-11-13,ID,30.809,17.667,2022-12-10-193826
2021-11-20,ID,32.079,18,2022-12-10-193826
2021-11-27,ID,26.207,27.333,2022-12-10-193826
2021-12-04,ID,18.434,31,2022-12-10-193826
2021-12-11,ID,16.748,34.667,2022-12-10-193826
2021-12-18,ID,13.869,26.667,2022-12-10-193826
2021-12-25,ID,7.917,29.333,2022-12-10-193826
2022-01-01,ID,1.667,32,2022-12-10-193826
2022-01-08,ID,0,32,2022-12-10-193826
2022-01-15,ID,0,28.333,2022-12-10-193826
2022-01-22,ID,0,20.667,2022-12-10-193826
2022-01-29,ID,0,19.333,2022-12-10-193826
2022-02-05,ID,0,15.667,2022-12-10-193826
2022-02-12,ID,0,15,2022-12-10-193826
2022-02-19,ID,0,13.333,2022-12-10-193826
2022-02-26,ID,1.075,19,2022-12-10-193826
2022-03-05,ID,1.075,19,2022-12-10-193826
2022-03-12,ID,1.075,21.667,2022-12-10-193826
2022-03-19,ID,0,16,2022-12-10-193826
2022-03-26,ID,0,14.667,2022-12-10-193826
2022-04-02,ID,0,12.667,2022-12-10-193826
2022-04-09,ID,0,12,2022-12-10-193826
2022-04-16,ID,0,9,2022-12-10-193826
2022-04-23,ID,0,7,2022-12-10-193826
2022-04-30,ID,0,5.333,2022-12-10-193826
2022-05-07,ID,0,6,2022-12-10-193826
2022-05-14,ID,0,7.667,2022-12-10-193826
2022-05-21,ID,0,11.333,2022-12-10-193826
2022-05-28,ID,0,12.333,2022-12-10-193826
2022-06-04,ID,0,10.667,2022-12-10-193826
2022-06-11,ID,0,7.667,2022-12-10-193826
2022-06-18,ID,0,7.667,2022-12-10-193826
2022-06-25,ID,0,7.333,2022-12-10-193826
2022-07-02,ID,0,6,2022-12-10-193826
2022-07-09,ID,0,5.667,2022-12-10-193826
2022-07-16,ID,0,6.667,2022-12-10-193826
2022-07-23,ID,0,8,2022-12-10-193826
2022-07-30,ID,0,10,2022-12-10-193826
2022-08-06,ID,0,8.667,2022-12-10-193826
2022-08-13,ID,0,6.667,2022-12-10-193826
2022-08-20,ID,0,7,2022-12-10-193826
2022-08-27,ID,0,9,2022-12-10-193826
2022-09-03,ID,0,11.333,2022-12-10-193826
2022-09-10,ID,0,9.667,2022-12-10-193826
2022-09-17,ID,0,8.333,2022-12-10-193826
2022-09-24,ID,0,9.333,2022-12-10-193826
2022-10-01,ID,0,9.667,2022-12-10-193826
2022-10-08,ID,0,10.667,2022-12-10-193826
2022-10-15,ID,0,10,2022-12-10-193826
2022-10-22,ID,0,11,2022-12-10-193826
2022-10-29,ID,10,11,2022-12-10-193826
2022-11-05,ID,13.509,13.667,2022-12-10-193826
2022-11-12,ID,13.509,12.333,2022-12-10-193826
2022-11-19,ID,10.916,18,2022-12-10-193826
2022-11-26,ID,18.519,22.667,2022-12-10-193826
2022-12-03,ID,27.778,30,2022-12-10-193826
2020-12-12,IL,0,1,2022-12-10-193826
2020-12-19,IL,0,0.333,2022-12-10-193826
2020-12-26,IL,0,0.667,2022-12-10-193826
2021-01-02,IL,0,1.333,2022-12-10-193826
2021-01-09,IL,0,1,2022-12-10-193826
2021-01-16,IL,0,1,2022-12-10-193826
2021-01-23,IL,0,1.333,2022-12-10-193826
2021-01-30,IL,11.111,2.333,2022-12-10-193826
2021-02-06,IL,0,2,2022-12-10-193826
2021-02-13,IL,0,1,2022-12-10-193826
2021-02-20,IL,0,0.667,2022-12-10-193826
2021-02-27,IL,0,0.667,2022-12-10-193826
2021-03-06,IL,0,0.667,2022-12-10-193826
2021-03-13,IL,0,0.333,2022-12-10-193826
2021-03-20,IL,0,0.667,2022-12-10-193826
2021-03-27,IL,0,1.333,2022-12-10-193826
2021-04-03,IL,0,1.667,2022-12-10-193826
2021-04-10,IL,0,1.667,2022-12-10-193826
2021-04-17,IL,0,1,2022-12-10-193826
2021-04-24,IL,0,1.333,2022-12-10-193826
2021-05-01,IL,0,2.333,2022-12-10-193826
2021-05-08,IL,11.111,3,2022-12-10-193826
2021-05-15,IL,0,2.333,2022-12-10-193826
2021-05-22,IL,0,1.333,2022-12-10-193826
2021-05-29,IL,0,2,2022-12-10-193826
2021-06-05,IL,4.762,4,2022-12-10-193826
2021-06-12,IL,4.762,5.333,2022-12-10-193826
2021-06-19,IL,4.762,6.333,2022-12-10-193826
2021-06-26,IL,0,4.667,2022-12-10-193826
2021-07-03,IL,20,4.667,2022-12-10-193826
2021-07-10,IL,24.762,4.667,2022-12-10-193826
2021-07-17,IL,41.429,6.667,2022-12-10-193826
2021-07-24,IL,26.19,7.333,2022-12-10-193826
2021-07-31,IL,21.429,6.333,2022-12-10-193826
2021-08-07,IL,19.577,6.667,2022-12-10-193826
2021-08-14,IL,14.815,5.667,2022-12-10-193826
2021-08-21,IL,24.339,6.667,2022-12-10-193826
2021-08-28,IL,23.413,7.667,2022-12-10-193826
2021-09-04,IL,36.746,8,2022-12-10-193826
2021-09-11,IL,33.889,7.333,2022-12-10-193826
2021-09-18,IL,45,4.667,2022-12-10-193826
2021-09-25,IL,31.667,3.667,2022-12-10-193826
2021-10-02,IL,29.762,4.333,2022-12-10-193826
2021-10-09,IL,10.317,5,2022-12-10-193826
2021-10-16,IL,10.317,4.667,2022-12-10-193826
2021-10-23,IL,5.556,3.667,2022-12-10-193826
2021-10-30,IL,0,1.667,2022-12-10-193826
2021-11-06,IL,0,2,2022-12-10-193826
2021-11-13,IL,0,1.667,2022-12-10-193826
2021-11-20,IL,0,3.667,2022-12-10-193826
2021-11-27,IL,8.333,4.333,2022-12-10-193826
2021-12-04,IL,8.333,4,2022-12-10-193826
2021-12-11,IL,8.333,2.333,2022-12-10-193826
2021-12-18,IL,0,2.667,2022-12-10-193826
2021-12-25,IL,0,3.667,2022-12-10-193826
2022-01-01,IL,11.111,6.333,2022-12-10-193826
2022-01-08,IL,17.778,6.333,2022-12-10-193826
2022-01-15,IL,17.778,6.667,2022-12-10-193826
2022-01-22,IL,6.667,4,2022-12-10-193826
2022-01-29,IL,0,2.333,2022-12-10-193826
2022-02-05,IL,0,0.333,2022-12-10-193826
2022-02-12,IL,0,3.667,2022-12-10-193826
2022-02-19,IL,0,4,2022-12-10-193826
2022-02-26,IL,0,5.333,2022-12-10-193826
2022-03-05,IL,0,2.667,2022-12-10-193826
2022-03-12,IL,0,2.667,2022-12-10-193826
2022-03-19,IL,0,1.667,2022-12-10-193826
2022-03-26,IL,0,1.333,2022-12-10-193826
2022-04-02,IL,0,2.667,2022-12-10-193826
2022-04-09,IL,3.333,5.667,2022-12-10-193826
2022-04-16,IL,3.333,5.333,2022-12-10-193826
2022-04-23,IL,3.333,4,2022-12-10-193826
2022-04-30,IL,0,2.333,2022-12-10-193826
2022-05-07,IL,0,3,2022-12-10-193826
2022-05-14,IL,6.667,4.333,2022-12-10-193826
2022-05-21,IL,23.333,3.333,2022-12-10-193826
2022-05-28,IL,23.333,2.667,2022-12-10-193826
2022-06-04,IL,27.778,2,2022-12-10-193826
2022-06-11,IL,11.111,2.667,2022-12-10-193826
2022-06-18,IL,19.444,3.667,2022-12-10-193826
2022-06-25,IL,8.333,3.667,2022-12-10-193826
2022-07-02,IL,8.333,3,2022-12-10-193826
2022-07-09,IL,0,2.333,2022-12-10-193826
2022-07-16,IL,0,2.333,2022-12-10-193826
2022-07-23,IL,0,2.333,2022-12-10-193826
2022-07-30,IL,0,2.333,2022-12-10-193826
2022-08-06,IL,0,2.333,2022-12-10-193826
2022-08-13,IL,0,2.333,2022-12-10-193826
2022-08-20,IL,8.333,3,2022-12-10-193826
2022-08-27,IL,11.364,5.667,2022-12-10-193826
2022-09-03,IL,11.364,6.667,2022-12-10-193826
2022-09-10,IL,19.697,6,2022-12-10-193826
2022-09-17,IL,19.048,7,2022-12-10-193826
2022-09-24,IL,24.603,9.333,2022-12-10-193826
2022-10-01,IL,14.603,12,2022-12-10-193826
2022-10-08,IL,26.508,12,2022-12-10-193826
2022-10-15,IL,28.36,14,2022-12-10-193826
2022-10-22,IL,25.026,20.667,2022-12-10-193826
2022-10-29,IL,16.296,28,2022-12-10-193826
2022-11-05,IL,15.238,36,2022-12-10-193826
2022-11-12,IL,15.476,35.333,2022-12-10-193826
