week,state,percent_positive,total_pcr_tests,update_dts
2023-03-18,MT,2.449,269.667,2024-04-06-193455928352
2023-03-25,MT,1.49,264,2024-04-06-193455928352
2023-04-01,MT,1.39,261.333,2024-04-06-193455928352
2023-04-08,MT,1.565,255,2024-04-06-193455928352
2023-04-15,MT,1.289,265,2024-04-06-193455928352
2023-04-22,MT,0.986,247.333,2024-04-06-193455928352
2023-04-29,MT,0.562,244.667,2024-04-06-193455928352
2023-05-06,MT,0.605,219.333,2024-04-06-193455928352
2023-05-13,MT,0.308,215,2024-04-06-193455928352
2023-05-20,MT,0.16,204.333,2024-04-06-193455928352
2023-05-27,MT,0,192,2024-04-06-193455928352
2023-06-03,MT,0,169.667,2024-04-06-193455928352
2023-06-10,MT,0.21,158.333,2024-04-06-193455928352
2023-06-17,MT,0.21,149.667,2024-04-06-193455928352
2023-06-24,MT,0.21,156.333,2024-04-06-193455928352
2023-07-01,MT,0,154,2024-04-06-193455928352
2023-07-08,MT,0,154,2024-04-06-193455928352
2023-07-15,MT,0,147.333,2024-04-06-193455928352
2023-07-22,MT,0,141.667,2024-04-06-193455928352
2023-07-29,MT,0.505,137.333,2024-04-06-193455928352
2023-08-05,MT,0.505,132.333,2024-04-06-193455928352
2023-08-12,MT,0.505,135.333,2024-04-06-193455928352
2023-08-19,MT,0,140.667,2024-04-06-193455928352
2023-08-26,MT,0,145.333,2024-04-06-193455928352
2023-09-02,MT,0.325,165.667,2024-04-06-193455928352
2023-09-09,MT,0.325,188.667,2024-04-06-193455928352
2023-09-16,MT,0.325,222.667,2024-04-06-193455928352
2023-09-23,MT,0.256,241,2024-04-06-193455928352
2023-09-30,MT,0.545,245.667,2024-04-06-193455928352
2023-10-07,MT,0.545,246,2024-04-06-193455928352
2023-10-14,MT,0.289,249,2024-04-06-193455928352
2023-10-21,MT,0,245.667,2024-04-06-193455928352
2023-10-28,MT,0.307,235.667,2024-04-06-193455928352
2023-11-04,MT,0.584,226.333,2024-04-06-193455928352
2023-11-11,MT,1.06,246,2024-04-06-193455928352
2023-11-18,MT,2.161,268.333,2024-04-06-193455928352
2023-11-25,MT,3.026,285.333,2024-04-06-193455928352
2023-12-02,MT,5.129,304,2024-04-06-193455928352
2023-12-09,MT,5.137,327,2024-04-06-193455928352
2023-12-16,MT,6.439,293.333,2024-04-06-193455928352
2023-12-23,MT,6.815,249,2024-04-06-193455928352
2023-12-30,MT,9.739,195.333,2024-04-06-193455928352
2024-01-06,MT,9.889,191.667,2024-04-06-193455928352
2024-01-13,MT,11.695,170.667,2024-04-06-193455928352
2024-01-20,MT,11.74,157.333,2024-04-06-193455928352
2024-01-27,MT,14.663,143.667,2024-04-06-193455928352
2024-02-03,MT,16.895,144.667,2024-04-06-193455928352
2024-02-10,MT,18.614,161.333,2024-04-06-193455928352
2024-02-17,MT,18.619,167.333,2024-04-06-193455928352
2024-02-24,MT,15.447,172,2024-04-06-193455928352
2024-03-02,MT,14.938,150.333,2024-04-06-193455928352
2024-03-09,MT,14.03,151,2024-04-06-193455928352
2024-03-16,MT,13.413,150.667,2024-04-06-193455928352
2024-03-23,MT,10.04,145,2024-04-06-193455928352
2024-03-30,MT,8.141,138,2024-04-06-193455928352
2022-04-09,NE,0.692,1566.333,2024-04-06-193455928352
2022-04-16,NE,0.9,1630.333,2024-04-06-193455928352
2022-04-23,NE,0.998,1609.333,2024-04-06-193455928352
2022-04-30,NE,0.976,1569,2024-04-06-193455928352
2022-05-07,NE,0.949,1612,2024-04-06-193455928352
2022-05-14,NE,1.138,1701,2024-04-06-193455928352
2022-05-21,NE,1.27,1752.667,2024-04-06-193455928352
2022-05-28,NE,1.443,1752,2024-04-06-193455928352
2022-06-04,NE,1.374,1721.667,2024-04-06-193455928352
2022-06-11,NE,1.424,1453.333,2024-04-06-193455928352
2022-06-18,NE,1.604,1304.333,2024-04-06-193455928352
2022-06-25,NE,1.86,1302,2024-04-06-193455928352
2022-07-02,NE,1.975,1339.333,2024-04-06-193455928352
2022-07-09,NE,1.939,1529.667,2024-04-06-193455928352
2022-07-16,NE,1.867,1609.333,2024-04-06-193455928352
2022-07-23,NE,1.961,1818.333,2024-04-06-193455928352
2022-07-30,NE,2.24,1729,2024-04-06-193455928352
2022-08-06,NE,2.65,1667.667,2024-04-06-193455928352
2022-08-13,NE,3.219,1738.667,2024-04-06-193455928352
2022-08-20,NE,3.24,1784.667,2024-04-06-193455928352
2022-08-27,NE,3.334,1909.667,2024-04-06-193455928352
2022-09-03,NE,3.528,1895.333,2024-04-06-193455928352
2022-09-10,NE,4.686,1900.333,2024-04-06-193455928352
2022-09-17,NE,7,1759,2024-04-06-193455928352
2022-09-24,NE,9.475,1792,2024-04-06-193455928352
2022-10-01,NE,11.874,1852.333,2024-04-06-193455928352
2022-10-08,NE,13.254,1935.333,2024-04-06-193455928352
2022-10-15,NE,14.854,1985.333,2024-04-06-193455928352
2022-10-22,NE,16.555,1974.333,2024-04-06-193455928352
2022-10-29,NE,17.713,2144.333,2024-04-06-193455928352
2022-11-05,NE,18.086,2237,2024-04-06-193455928352
2022-11-12,NE,16.807,2602.333,2024-04-06-193455928352
2022-11-19,NE,15.134,2612.333,2024-04-06-193455928352
2022-11-26,NE,12.684,2788,2024-04-06-193455928352
2022-12-03,NE,10.448,2941.333,2024-04-06-193455928352
2022-12-10,NE,8.075,3314.667,2024-04-06-193455928352
2022-12-17,NE,6.601,3333.333,2024-04-06-193455928352
2022-12-24,NE,6.173,2988.667,2024-04-06-193455928352
2022-12-31,NE,6.306,2429.333,2024-04-06-193455928352
2023-01-07,NE,5.998,2081,2024-04-06-193455928352
2023-01-14,NE,5.055,1833.667,2024-04-06-193455928352
2023-01-21,NE,4.035,1724,2024-04-06-193455928352
2023-01-28,NE,3.406,1608.333,2024-04-06-193455928352
2023-02-04,NE,2.822,1612.333,2024-04-06-193455928352
2023-02-11,NE,2.462,1634.667,2024-04-06-193455928352
2023-02-18,NE,1.987,1698.333,2024-04-06-193455928352
2023-02-25,NE,1.52,1720.667,2024-04-06-193455928352
2023-03-04,NE,1.347,1694.333,2024-04-06-193455928352
2023-03-11,NE,1.214,1634,2024-04-06-193455928352
2023-03-18,NE,1.36,1539.333,2024-04-06-193455928352
2023-03-25,NE,1.122,1445.333,2024-04-06-193455928352
2023-04-01,NE,0.902,1327.667,2024-04-06-193455928352
2023-04-08,NE,0.771,1208.667,2024-04-06-193455928352
2023-04-15,NE,0.64,1091,2024-04-06-193455928352
2023-04-22,NE,0.713,1015.333,2024-04-06-193455928352
2023-04-29,NE,0.533,922.667,2024-04-06-193455928352
2023-05-06,NE,0.439,885,2024-04-06-193455928352
2023-05-13,NE,0.244,803.667,2024-04-06-193455928352
2023-05-20,NE,0.231,734,2024-04-06-193455928352
2023-05-27,NE,0.266,646.667,2024-04-06-193455928352
2023-06-03,NE,0.286,573.333,2024-04-06-193455928352
2023-06-10,NE,0.25,521,2024-04-06-193455928352
2023-06-17,NE,0.293,467,2024-04-06-193455928352
2023-06-24,NE,0.438,403,2024-04-06-193455928352
2023-07-01,NE,0.367,374.333,2024-04-06-193455928352
2023-07-08,NE,0.382,361.333,2024-04-06-193455928352
2023-07-15,NE,0.395,405,2024-04-06-193455928352
2023-07-22,NE,0.838,379,2024-04-06-193455928352
2023-07-29,NE,0.736,409,2024-04-06-193455928352
2023-08-05,NE,0.88,441.667,2024-04-06-193455928352
2023-08-12,NE,0.759,548,2024-04-06-193455928352
2023-08-19,NE,1.126,643,2024-04-06-193455928352
2023-08-26,NE,1.145,806.667,2024-04-06-193455928352
2023-09-02,NE,1.195,928.333,2024-04-06-193455928352
2023-09-09,NE,1.079,1020,2024-04-06-193455928352
2023-09-16,NE,0.896,1003.333,2024-04-06-193455928352
2023-09-23,NE,1.516,977.333,2024-04-06-193455928352
2023-09-30,NE,1.609,953.333,2024-04-06-193455928352
2023-10-07,NE,1.928,986.333,2024-04-06-193455928352
2023-10-14,NE,1.737,1072.333,2024-04-06-193455928352
2023-10-21,NE,2.659,1166,2024-04-06-193455928352
2023-10-28,NE,4.707,1228,2024-04-06-193455928352
2023-11-04,NE,6.862,1369.667,2024-04-06-193455928352
2023-11-11,NE,9.223,1515.667,2024-04-06-193455928352
2023-11-18,NE,10.988,1620,2024-04-06-193455928352
2023-11-25,NE,12.799,1752,2024-04-06-193455928352
2023-12-02,NE,14.786,1923,2024-04-06-193455928352
2023-12-09,NE,16.527,2207,2024-04-06-193455928352
2023-12-16,NE,18.099,2386.333,2024-04-06-193455928352
2023-12-23,NE,18.576,2445,2024-04-06-193455928352
2023-12-30,NE,17.361,2339.333,2024-04-06-193455928352
2024-01-06,NE,15.297,2051.667,2024-04-06-193455928352
2024-01-13,NE,12.936,1745.333,2024-04-06-193455928352
2024-01-20,NE,11.811,1610,2024-04-06-193455928352
2024-01-27,NE,10.69,1761,2024-04-06-193455928352
2024-02-03,NE,9.627,2055,2024-04-06-193455928352
2024-02-10,NE,8.24,2264.333,2024-04-06-193455928352
2024-02-17,NE,7.08,2340,2024-04-06-193455928352
2024-02-24,NE,5.953,2368,2024-04-06-193455928352
2024-03-02,NE,4.901,2290,2024-04-06-193455928352
2024-03-09,NE,4.643,2156.333,2024-04-06-193455928352
2024-03-16,NE,4.5,1917,2024-04-06-193455928352
2024-03-23,NE,4.426,1714.333,2024-04-06-193455928352
2024-03-30,NE,4.035,1601.5,2024-04-06-193455928352
2022-04-09,NV,0.247,442,2024-04-06-193455928352
2022-04-16,NV,0.24,453.333,2024-04-06-193455928352
2022-04-23,NV,0.391,428,2024-04-06-193455928352
2022-04-30,NV,0.227,453,2024-04-06-193455928352
2022-05-07,NV,0.151,454.333,2024-04-06-193455928352
2022-05-14,NV,0.064,479.333,2024-04-06-193455928352
2022-05-21,NV,0.064,482.667,2024-04-06-193455928352
2022-05-28,NV,0.192,511,2024-04-06-193455928352
2022-06-04,NV,0.196,499.667,2024-04-06-193455928352
2022-06-11,NV,0.258,516.667,2024-04-06-193455928352
2022-06-18,NV,0.13,498,2024-04-06-193455928352
2022-06-25,NV,0.133,491.667,2024-04-06-193455928352
2022-07-02,NV,0.072,460.667,2024-04-06-193455928352
2022-07-09,NV,0.148,450.667,2024-04-06-193455928352
2022-07-16,NV,0.239,432.333,2024-04-06-193455928352
2022-07-23,NV,0.324,413.667,2024-04-06-193455928352
2022-07-30,NV,0.43,389.667,2024-04-06-193455928352
2022-08-06,NV,0.364,368,2024-04-06-193455928352
2022-08-13,NV,0.279,362,2024-04-06-193455928352
2022-08-20,NV,0.173,386,2024-04-06-193455928352
2022-08-27,NV,0.176,382.333,2024-04-06-193455928352
2022-09-03,NV,0.555,374.333,2024-04-06-193455928352
2022-09-10,NV,0.479,335,2024-04-06-193455928352
2022-09-17,NV,0.565,343.333,2024-04-06-193455928352
2022-09-24,NV,0.604,332.333,2024-04-06-193455928352
2022-10-01,NV,1.646,332.333,2024-04-06-193455928352
2022-10-08,NV,3.396,322,2024-04-06-193455928352
2022-10-15,NV,5.302,354.333,2024-04-06-193455928352
2022-10-22,NV,7.98,400,2024-04-06-193455928352
2022-10-29,NV,8.849,457.333,2024-04-06-193455928352
2022-11-05,NV,8.955,465,2024-04-06-193455928352
2022-11-12,NV,6.193,498.333,2024-04-06-193455928352
2022-11-19,NV,4.031,470,2024-04-06-193455928352
2022-11-26,NV,2.028,558.333,2024-04-06-193455928352
2022-12-03,NV,1.655,600.667,2024-04-06-193455928352
2022-12-10,NV,1.169,673.667,2024-04-06-193455928352
2022-12-17,NV,0.743,565.667,2024-04-06-193455928352
2022-12-24,NV,0.158,436.667,2024-04-06-193455928352
2022-12-31,NV,0.073,378.667,2024-04-06-193455928352
2023-01-07,NV,0.16,379.333,2024-04-06-193455928352
2023-01-14,NV,0.328,412.667,2024-04-06-193455928352
2023-01-21,NV,0.343,386,2024-04-06-193455928352
2023-01-28,NV,0.35,376.333,2024-04-06-193455928352
2023-02-04,NV,0.273,366.333,2024-04-06-193455928352
2023-02-11,NV,0.185,321.333,2024-04-06-193455928352
2023-02-18,NV,0.091,302,2024-04-06-193455928352
2023-02-25,NV,0.12,272.333,2024-04-06-193455928352
2023-03-04,NV,0.12,277.333,2024-04-06-193455928352
2023-03-11,NV,0.26,258.333,2024-04-06-193455928352
2023-03-18,NV,0.595,239,2024-04-06-193455928352
2023-03-25,NV,0.936,217.667,2024-04-06-193455928352
2023-04-01,NV,0.796,182.333,2024-04-06-193455928352
2023-04-08,NV,0.342,148,2024-04-06-193455928352
2023-04-15,NV,0,140,2024-04-06-193455928352
2023-04-22,NV,0,140,2024-04-06-193455928352
2023-04-29,NV,0,147.667,2024-04-06-193455928352
2023-05-06,NV,0.29,129,2024-04-06-193455928352
2023-05-13,NV,0.29,131,2024-04-06-193455928352
2023-05-20,NV,0.29,117.333,2024-04-06-193455928352
2023-05-27,NV,0,115.667,2024-04-06-193455928352
2023-06-03,NV,0,95.333,2024-04-06-193455928352
2023-06-10,NV,0,87.333,2024-04-06-193455928352
2023-06-17,NV,0,73.333,2024-04-06-193455928352
2023-06-24,NV,0,69.333,2024-04-06-193455928352
2023-07-01,NV,0.099,157,2024-04-06-193455928352
2023-07-08,NV,0.69,247,2024-04-06-193455928352
2023-07-15,NV,1.082,338.667,2024-04-06-193455928352
2023-07-22,NV,1.212,323.333,2024-04-06-193455928352
2023-07-29,NV,1.056,312.667,2024-04-06-193455928352
2023-08-05,NV,0.909,381,2024-04-06-193455928352
2023-08-12,NV,0.928,463.333,2024-04-06-193455928352
2023-08-19,NV,0.644,507.333,2024-04-06-193455928352
2023-08-26,NV,0.57,521.333,2024-04-06-193455928352
2023-09-02,NV,0.642,481,2024-04-06-193455928352
2023-09-09,NV,0.735,470.667,2024-04-06-193455928352
2023-09-16,NV,1.236,424,2024-04-06-193455928352
2023-09-23,NV,1.346,414,2024-04-06-193455928352
2023-09-30,NV,1.294,450.333,2024-04-06-193455928352
2023-10-07,NV,1.274,438,2024-04-06-193455928352
2023-10-14,NV,1.326,470,2024-04-06-193455928352
2023-10-21,NV,2.68,470.333,2024-04-06-193455928352
2023-10-28,NV,3.454,567.667,2024-04-06-193455928352
2023-11-04,NV,5.033,627.333,2024-04-06-193455928352
2023-11-11,NV,6.511,642.333,2024-04-06-193455928352
2023-11-18,NV,9.086,591.667,2024-04-06-193455928352
2023-11-25,NV,10.851,652.333,2024-04-06-193455928352
2023-12-02,NV,11.408,778.333,2024-04-06-193455928352
2023-12-09,NV,11.686,870.333,2024-04-06-193455928352
2023-12-16,NV,12.368,889.333,2024-04-06-193455928352
2023-12-23,NV,12.845,1025,2024-04-06-193455928352
2023-12-30,NV,12.1,1155.333,2024-04-06-193455928352
2024-01-06,NV,10.378,1082,2024-04-06-193455928352
2024-01-13,NV,9.835,797.333,2024-04-06-193455928352
2024-01-20,NV,9.731,553.667,2024-04-06-193455928352
2024-01-27,NV,9.806,493.333,2024-04-06-193455928352
2024-02-03,NV,9.306,465.333,2024-04-06-193455928352
2024-02-10,NV,7.762,433,2024-04-06-193455928352
2024-02-17,NV,7.193,382.333,2024-04-06-193455928352
2024-02-24,NV,6.048,347,2024-04-06-193455928352
2024-03-02,NV,5.066,328,2024-04-06-193455928352
2024-03-09,NV,3.986,303.333,2024-04-06-193455928352
2024-03-16,NV,3.64,260.667,2024-04-06-193455928352
2024-03-23,NV,4.551,217.333,2024-04-06-193455928352
2024-03-30,NV,5.008,188.5,2024-04-06-193455928352
2022-04-09,NH,0,0,2024-04-06-193455928352
2022-04-16,NH,0,0,2024-04-06-193455928352
2022-04-23,NH,0,0,2024-04-06-193455928352
2022-04-30,NH,0,0,2024-04-06-193455928352
2022-05-07,NH,0,0,2024-04-06-193455928352
2022-05-14,NH,0,0,2024-04-06-193455928352
2022-05-21,NH,0,0,2024-04-06-193455928352
2022-05-28,NH,0,0,2024-04-06-193455928352
2022-06-04,NH,0,0,2024-04-06-193455928352
2022-06-11,NH,0,0,2024-04-06-193455928352
2022-06-18,NH,0,0,2024-04-06-193455928352
2022-06-25,NH,0,0,2024-04-06-193455928352
2022-07-02,NH,0,0,2024-04-06-193455928352
2022-07-09,NH,0,0,2024-04-06-193455928352
2022-07-16,NH,0,0,2024-04-06-193455928352
2022-07-23,NH,0,0,2024-04-06-193455928352
2022-07-30,NH,0,0,2024-04-06-193455928352
2022-08-06,NH,0,0,2024-04-06-193455928352
2022-08-13,NH,0,0,2024-04-06-193455928352
2022-08-20,NH,0,0,2024-04-06-193455928352
2022-08-27,NH,0,0,2024-04-06-193455928352
2022-09-03,NH,0,0,2024-04-06-193455928352
2022-09-10,NH,0,0,2024-04-06-193455928352
2022-09-17,NH,0,0,2024-04-06-193455928352
2022-09-24,NH,0,0,2024-04-06-193455928352
2022-10-01,NH,0,0,2024-04-06-193455928352
2022-10-08,NH,0,0,2024-04-06-193455928352
2022-10-15,NH,0,175.333,2024-04-06-193455928352
2022-10-22,NH,0,359.667,2024-04-06-193455928352
2022-10-29,NH,17.908,549.667,2024-04-06-193455928352
2022-11-05,NH,23.281,591.333,2024-04-06-193455928352
2022-11-12,NH,21.837,587.333,2024-04-06-193455928352
2022-11-19,NH,19.496,634.333,2024-04-06-193455928352
2022-11-26,NH,14.271,677.333,2024-04-06-193455928352
2022-12-03,NH,11.055,759.667,2024-04-06-193455928352
2022-12-10,NH,8.376,794.333,2024-04-06-193455928352
2022-12-17,NH,6.39,777.333,2024-04-06-193455928352
2022-12-24,NH,5.794,730,2024-04-06-193455928352
2022-12-31,NH,4.876,652.667,2024-04-06-193455928352
2023-01-07,NH,4.112,586,2024-04-06-193455928352
2023-01-14,NH,3.304,540,2024-04-06-193455928352
2023-01-21,NH,3.569,535.667,2024-04-06-193455928352
2023-01-28,NH,3.338,513,2024-04-06-193455928352
2023-02-04,NH,2.883,493,2024-04-06-193455928352
2023-02-11,NH,1.626,449.333,2024-04-06-193455928352
2023-02-18,NH,1.308,429,2024-04-06-193455928352
2023-02-25,NH,0.88,412.333,2024-04-06-193455928352
2023-03-04,NH,0.807,375,2024-04-06-193455928352
2023-03-11,NH,0.567,360.333,2024-04-06-193455928352
2023-03-18,NH,0.705,336.667,2024-04-06-193455928352
2023-03-25,NH,0.984,341.667,2024-04-06-193455928352
2023-04-01,NH,0.986,340,2024-04-06-193455928352
2023-04-08,NH,0.777,345,2024-04-06-193455928352
2023-04-15,NH,1.021,338.333,2024-04-06-193455928352
2023-04-22,NH,1.152,319.333,2024-04-06-193455928352
2023-04-29,NH,1.194,285,2024-04-06-193455928352
2023-05-06,NH,0.496,263,2024-04-06-193455928352
2023-05-13,NH,0.27,242.667,2024-04-06-193455928352
2023-05-20,NH,0.286,234.333,2024-04-06-193455928352
2023-05-27,NH,0.156,211.667,2024-04-06-193455928352
2023-06-03,NH,0.156,202.667,2024-04-06-193455928352
2023-06-10,NH,0.198,187.333,2024-04-06-193455928352
2023-06-17,NH,0,124.667,2024-04-06-193455928352
2023-06-24,NH,0,56,2024-04-06-193455928352
2023-07-01,NH,0,51,2024-04-06-193455928352
2023-07-08,NH,0,98.667,2024-04-06-193455928352
2023-07-15,NH,1.825,147.333,2024-04-06-193455928352
2023-07-22,NH,1.389,147,2024-04-06-193455928352
2023-07-29,NH,1.074,153.333,2024-04-06-193455928352
2023-08-05,NH,0.799,165.667,2024-04-06-193455928352
2023-08-12,NH,0.974,178.667,2024-04-06-193455928352
2023-08-19,NH,0.842,193.333,2024-04-06-193455928352
2023-08-26,NH,0.66,201.667,2024-04-06-193455928352
2023-09-02,NH,0.864,226,2024-04-06-193455928352
2023-09-09,NH,0.517,238,2024-04-06-193455928352
2023-09-16,NH,0.75,264,2024-04-06-193455928352
2023-09-23,NH,1.038,276,2024-04-06-193455928352
2023-09-30,NH,1.138,288.667,2024-04-06-193455928352
2023-10-07,NH,1.857,298.333,2024-04-06-193455928352
2023-10-14,NH,2.669,296,2024-04-06-193455928352
2023-10-21,NH,4.197,309.667,2024-04-06-193455928352
2023-10-28,NH,5.713,303.667,2024-04-06-193455928352
2023-11-04,NH,8.038,317,2024-04-06-193455928352
2023-11-11,NH,12.017,328,2024-04-06-193455928352
2023-11-18,NH,15.087,341.333,2024-04-06-193455928352
2023-11-25,NH,17.562,373.667,2024-04-06-193455928352
2023-12-02,NH,18.182,395.333,2024-04-06-193455928352
2023-12-09,NH,19.177,449.667,2024-04-06-193455928352
2023-12-16,NH,19.598,507,2024-04-06-193455928352
2023-12-23,NH,18.52,567,2024-04-06-193455928352
2023-12-30,NH,15.012,606,2024-04-06-193455928352
2024-01-06,NH,10.239,578.333,2024-04-06-193455928352
2024-01-13,NH,7.123,537.333,2024-04-06-193455928352
2024-01-20,NH,6.227,483,2024-04-06-193455928352
2024-01-27,NH,6.16,459.333,2024-04-06-193455928352
2024-02-03,NH,5.253,441.333,2024-04-06-193455928352
2024-02-10,NH,3.83,431.667,2024-04-06-193455928352
2024-02-17,NH,3.571,435,2024-04-06-193455928352
2024-02-24,NH,3.513,423.333,2024-04-06-193455928352
2024-03-02,NH,3.407,411.333,2024-04-06-193455928352
2024-03-09,NH,2.465,376.667,2024-04-06-193455928352
2024-03-16,NH,1.616,372,2024-04-06-193455928352
2024-03-23,NH,1.899,355.667,2024-04-06-193455928352
2024-03-30,NH,1.86,356.5,2024-04-06-193455928352
2022-04-09,NJ,0.633,1688,2024-04-06-193455928352
2022-04-16,NJ,0.56,1659.667,2024-04-06-193455928352
2022-04-23,NJ,0.495,1678,2024-04-06-193455928352
2022-04-30,NJ,0.599,1704.333,2024-04-06-193455928352
2022-05-07,NJ,0.648,1853,2024-04-06-193455928352
2022-05-14,NJ,0.707,1898.333,2024-04-06-193455928352
2022-05-21,NJ,0.869,1930,2024-04-06-193455928352
2022-05-28,NJ,1.046,1878.333,2024-04-06-193455928352
2022-06-04,NJ,1.154,1908,2024-04-06-193455928352
2022-06-11,NJ,1.073,1866,2024-04-06-193455928352
2022-06-18,NJ,1.211,1849,2024-04-06-193455928352
2022-06-25,NJ,1.149,1795,2024-04-06-193455928352
2022-07-02,NJ,1.285,1813,2024-04-06-193455928352
2022-07-09,NJ,1.139,1871.667,2024-04-06-193455928352
2022-07-16,NJ,1.044,1940,2024-04-06-193455928352
2022-07-23,NJ,0.979,1799.667,2024-04-06-193455928352
2022-07-30,NJ,1.206,1825.667,2024-04-06-193455928352
2022-08-06,NJ,1.687,1610.667,2024-04-06-193455928352
2022-08-13,NJ,2.031,1546,2024-04-06-193455928352
2022-08-20,NJ,2.148,1244.667,2024-04-06-193455928352
2022-08-27,NJ,2.429,1157.667,2024-04-06-193455928352
2022-09-03,NJ,2.482,1105,2024-04-06-193455928352
2022-09-10,NJ,2.991,1133.333,2024-04-06-193455928352
2022-09-17,NJ,3.217,1129.333,2024-04-06-193455928352
2022-09-24,NJ,3.829,1181.333,2024-04-06-193455928352
2022-10-01,NJ,4.2,1195.333,2024-04-06-193455928352
2022-10-08,NJ,5.083,1343.333,2024-04-06-193455928352
2022-10-15,NJ,6.022,1516.333,2024-04-06-193455928352
2022-10-22,NJ,7.567,1689.333,2024-04-06-193455928352
2022-10-29,NJ,9.09,1870.333,2024-04-06-193455928352
2022-11-05,NJ,10.716,1767.333,2024-04-06-193455928352
2022-11-12,NJ,10.413,1883,2024-04-06-193455928352
2022-11-19,NJ,8.883,2007.667,2024-04-06-193455928352
2022-11-26,NJ,6.494,2507,2024-04-06-193455928352
2022-12-03,NJ,4.738,2723.667,2024-04-06-193455928352
2022-12-10,NJ,3.809,2823.333,2024-04-06-193455928352
2022-12-17,NJ,3.074,2700.667,2024-04-06-193455928352
2022-12-24,NJ,2.841,2682.667,2024-04-06-193455928352
2022-12-31,NJ,2.388,2620.333,2024-04-06-193455928352
2023-01-07,NJ,1.984,2569.333,2024-04-06-193455928352
2023-01-14,NJ,1.635,2411.667,2024-04-06-193455928352
2023-01-21,NJ,1.525,2279.667,2024-04-06-193455928352
2023-01-28,NJ,1.329,2282.667,2024-04-06-193455928352
2023-02-04,NJ,1.054,2326.667,2024-04-06-193455928352
2023-02-11,NJ,0.798,2421,2024-04-06-193455928352
2023-02-18,NJ,0.712,2434,2024-04-06-193455928352
2023-02-25,NJ,0.719,2459,2024-04-06-193455928352
2023-03-04,NJ,0.632,2478,2024-04-06-193455928352
2023-03-11,NJ,0.574,2498.333,2024-04-06-193455928352
2023-03-18,NJ,0.597,2554.333,2024-04-06-193455928352
2023-03-25,NJ,0.541,2567.333,2024-04-06-193455928352
2023-04-01,NJ,0.452,2483.333,2024-04-06-193455928352
2023-04-08,NJ,0.357,2311.333,2024-04-06-193455928352
2023-04-15,NJ,0.278,2035.333,2024-04-06-193455928352
2023-04-22,NJ,0.282,1738,2024-04-06-193455928352
2023-04-29,NJ,0.152,1460,2024-04-06-193455928352
2023-05-06,NJ,0.098,1367.667,2024-04-06-193455928352
2023-05-13,NJ,0.191,1384,2024-04-06-193455928352
2023-05-20,NJ,0.194,1329,2024-04-06-193455928352
2023-05-27,NJ,0.311,1249,2024-04-06-193455928352
2023-06-03,NJ,0.228,1156,2024-04-06-193455928352
2023-06-10,NJ,0.199,916,2024-04-06-193455928352
2023-06-17,NJ,0.278,670.667,2024-04-06-193455928352
2023-06-24,NJ,0.576,450.333,2024-04-06-193455928352
2023-07-01,NJ,0.576,695.667,2024-04-06-193455928352
2023-07-08,NJ,0.414,933,2024-04-06-193455928352
2023-07-15,NJ,0.182,1132.667,2024-04-06-193455928352
2023-07-22,NJ,0.27,1125.333,2024-04-06-193455928352
2023-07-29,NJ,0.253,1009,2024-04-06-193455928352
2023-08-05,NJ,0.215,910.333,2024-04-06-193455928352
2023-08-12,NJ,0.173,772,2024-04-06-193455928352
2023-08-19,NJ,0.171,785.333,2024-04-06-193455928352
2023-08-26,NJ,0.12,847.667,2024-04-06-193455928352
2023-09-02,NJ,0.262,959.333,2024-04-06-193455928352
2023-09-09,NJ,0.504,1068,2024-04-06-193455928352
2023-09-16,NJ,0.78,1178.667,2024-04-06-193455928352
2023-09-23,NJ,0.814,1273.667,2024-04-06-193455928352
2023-09-30,NJ,1.136,1321,2024-04-06-193455928352
2023-10-07,NJ,1.736,1306,2024-04-06-193455928352
2023-10-14,NJ,2.745,1263.333,2024-04-06-193455928352
2023-10-21,NJ,4.508,1234,2024-04-06-193455928352
2023-10-28,NJ,6.422,1248,2024-04-06-193455928352
2023-11-04,NJ,8.428,1302,2024-04-06-193455928352
2023-11-11,NJ,9.773,1430.667,2024-04-06-193455928352
2023-11-18,NJ,10.105,1501.667,2024-04-06-193455928352
2023-11-25,NJ,11.047,1605.333,2024-04-06-193455928352
2023-12-02,NJ,11.158,1714.667,2024-04-06-193455928352
2023-12-09,NJ,11.344,1986,2024-04-06-193455928352
2023-12-16,NJ,9.569,2263.333,2024-04-06-193455928352
2023-12-23,NJ,8.165,2545,2024-04-06-193455928352
2023-12-30,NJ,6.594,2802.333,2024-04-06-193455928352
2024-01-06,NJ,5.675,2799.333,2024-04-06-193455928352
2024-01-13,NJ,4.411,2559.667,2024-04-06-193455928352
2024-01-20,NJ,3.563,1904,2024-04-06-193455928352
2024-01-27,NJ,2.858,1678.667,2024-04-06-193455928352
2024-02-03,NJ,2.363,1592.333,2024-04-06-193455928352
2024-02-10,NJ,1.681,1586,2024-04-06-193455928352
2024-02-17,NJ,1.39,1564.667,2024-04-06-193455928352
2024-02-24,NJ,1.017,1580.333,2024-04-06-193455928352
2024-03-02,NJ,1.108,1813,2024-04-06-193455928352
2024-03-09,NJ,1.064,1596.667,2024-04-06-193455928352
2024-03-16,NJ,0.778,999.667,2024-04-06-193455928352
2024-03-23,NJ,0.753,580.667,2024-04-06-193455928352
2024-03-30,NJ,0.463,308.5,2024-04-06-193455928352
2022-04-09,NM,1.83,1018.333,2024-04-06-193455928352
