week,state,antigen_detections,pcr_detections,update_dts
2021-06-12,CT,0,4.2,2023-03-04-193853
2021-06-19,CT,0,5.8,2023-03-04-193853
2021-06-26,CT,0,10,2023-03-04-193853
2021-07-03,CT,0,18,2023-03-04-193853
2021-07-10,CT,0,27.2,2023-03-04-193853
2021-07-17,CT,0,41.2,2023-03-04-193853
2021-07-24,CT,0,58,2023-03-04-193853
2021-07-31,CT,0,78,2023-03-04-193853
2021-08-07,CT,0,90,2023-03-04-193853
2021-08-14,CT,0,98.4,2023-03-04-193853
2021-08-21,CT,0,97.4,2023-03-04-193853
2021-08-28,CT,0,96,2023-03-04-193853
2021-09-04,CT,0,87.8,2023-03-04-193853
2021-09-11,CT,0,84.8,2023-03-04-193853
2021-09-18,CT,0,80.4,2023-03-04-193853
2021-09-25,CT,0,81.2,2023-03-04-193853
2021-10-02,CT,0,83,2023-03-04-193853
2021-10-09,CT,0,85.4,2023-03-04-193853
2021-10-16,CT,0,84.4,2023-03-04-193853
2021-10-23,CT,0,82.8,2023-03-04-193853
2021-10-30,CT,0,77.6,2023-03-04-193853
2021-11-06,CT,0,71.4,2023-03-04-193853
2021-11-13,CT,0,63.4,2023-03-04-193853
2021-11-20,CT,0,58,2023-03-04-193853
2021-11-27,CT,0,54,2023-03-04-193853
2021-12-04,CT,0,53.2,2023-03-04-193853
2021-12-11,CT,0,47,2023-03-04-193853
2021-12-18,CT,0,39.6,2023-03-04-193853
2021-12-25,CT,0,32.8,2023-03-04-193853
2022-01-01,CT,0,27.2,2023-03-04-193853
2022-01-08,CT,0,19.8,2023-03-04-193853
2022-01-15,CT,0,14.4,2023-03-04-193853
2022-01-22,CT,0,12,2023-03-04-193853
2022-01-29,CT,0,8.2,2023-03-04-193853
2022-02-05,CT,0,5.4,2023-03-04-193853
2022-02-12,CT,0,4,2023-03-04-193853
2022-02-19,CT,0,3.8,2023-03-04-193853
2022-02-26,CT,0,3.4,2023-03-04-193853
2022-03-05,CT,0,3.4,2023-03-04-193853
2022-03-12,CT,0,3.6,2023-03-04-193853
2022-03-19,CT,0,3.6,2023-03-04-193853
2022-03-26,CT,0,3.2,2023-03-04-193853
2022-04-02,CT,0,3,2023-03-04-193853
2022-04-09,CT,0,4.8,2023-03-04-193853
2022-04-16,CT,0,6.2,2023-03-04-193853
2022-04-23,CT,0,7.2,2023-03-04-193853
2022-04-30,CT,0,8,2023-03-04-193853
2022-05-07,CT,0,8.4,2023-03-04-193853
2022-05-14,CT,0,9,2023-03-04-193853
2022-05-21,CT,0,10,2023-03-04-193853
2022-05-28,CT,0,10.8,2023-03-04-193853
2022-06-04,CT,0,11.6,2023-03-04-193853
2022-06-11,CT,0,14.2,2023-03-04-193853
2022-06-18,CT,0,15.8,2023-03-04-193853
2022-06-25,CT,0,15,2023-03-04-193853
2022-07-02,CT,0,17,2023-03-04-193853
2022-07-09,CT,0,19.8,2023-03-04-193853
2022-07-16,CT,0,22.2,2023-03-04-193853
2022-07-23,CT,0,24.4,2023-03-04-193853
2022-07-30,CT,0,25.8,2023-03-04-193853
2022-08-06,CT,0,27.6,2023-03-04-193853
2022-08-13,CT,0,28.8,2023-03-04-193853
2022-08-20,CT,0,27.6,2023-03-04-193853
2022-08-27,CT,0,27.2,2023-03-04-193853
2022-09-03,CT,0,28,2023-03-04-193853
2022-09-10,CT,0,31,2023-03-04-193853
2022-09-17,CT,0,39.6,2023-03-04-193853
2022-09-24,CT,0,52,2023-03-04-193853
2022-10-01,CT,0,75.6,2023-03-04-193853
2022-10-08,CT,0,107.8,2023-03-04-193853
2022-10-15,CT,0,159,2023-03-04-193853
2022-10-22,CT,0,214.2,2023-03-04-193853
2022-10-29,CT,0,268.2,2023-03-04-193853
2022-11-05,CT,0,298.2,2023-03-04-193853
2022-11-12,CT,0,301.2,2023-03-04-193853
2022-11-19,CT,0,274.8,2023-03-04-193853
2022-11-26,CT,0,231.2,2023-03-04-193853
2022-12-03,CT,0,179.6,2023-03-04-193853
2022-12-10,CT,0,132,2023-03-04-193853
2022-12-17,CT,0,102.6,2023-03-04-193853
2022-12-24,CT,0,78.6,2023-03-04-193853
2022-12-31,CT,0,60.4,2023-03-04-193853
2023-01-07,CT,0,46,2023-03-04-193853
2023-01-14,CT,0,39,2023-03-04-193853
2023-01-21,CT,0,32.6,2023-03-04-193853
2023-01-28,CT,0,26.4,2023-03-04-193853
2023-02-04,CT,0,22.2,2023-03-04-193853
2023-02-11,CT,0,20.2,2023-03-04-193853
2023-02-18,CT,0,18.75,2023-03-04-193853
2023-02-25,CT,0,18.667,2023-03-04-193853
2021-03-06,DE,0,0,2023-03-04-193853
2021-03-13,DE,0,0,2023-03-04-193853
2021-03-20,DE,0,0,2023-03-04-193853
2021-03-27,DE,0,0,2023-03-04-193853
2021-04-03,DE,0,0,2023-03-04-193853
2021-04-10,DE,0,0,2023-03-04-193853
2021-04-17,DE,0,0,2023-03-04-193853
2021-04-24,DE,0,0,2023-03-04-193853
2021-05-01,DE,0,0,2023-03-04-193853
2021-05-08,DE,0,0,2023-03-04-193853
2021-05-15,DE,0,0,2023-03-04-193853
2021-05-22,DE,0,0,2023-03-04-193853
2021-05-29,DE,0,0,2023-03-04-193853
2021-06-05,DE,0,0,2023-03-04-193853
2021-06-12,DE,0,0,2023-03-04-193853
2021-06-19,DE,0,0,2023-03-04-193853
2021-06-26,DE,0,0,2023-03-04-193853
2021-07-03,DE,0,0,2023-03-04-193853
2021-07-10,DE,0,0,2023-03-04-193853
2021-07-17,DE,0,0,2023-03-04-193853
2021-07-24,DE,0,0,2023-03-04-193853
2021-07-31,DE,0,0,2023-03-04-193853
2021-08-07,DE,0,0,2023-03-04-193853
2021-08-14,DE,0,0,2023-03-04-193853
2021-08-21,DE,0,0,2023-03-04-193853
2021-08-28,DE,0,0,2023-03-04-193853
2021-09-04,DE,0,0,2023-03-04-193853
2021-09-11,DE,0,0,2023-03-04-193853
2021-09-18,DE,0,0,2023-03-04-193853
2021-09-25,DE,0,0,2023-03-04-193853
2021-10-02,DE,0,0,2023-03-04-193853
2021-10-09,DE,0,0,2023-03-04-193853
2021-10-16,DE,0,0,2023-03-04-193853
2021-10-23,DE,0,0,2023-03-04-193853
2021-10-30,DE,0,0,2023-03-04-193853
2021-11-06,DE,0,0,2023-03-04-193853
2021-11-13,DE,0,0,2023-03-04-193853
2021-11-20,DE,0,0,2023-03-04-193853
2021-11-27,DE,0,0,2023-03-04-193853
2021-12-04,DE,0,0,2023-03-04-193853
2021-12-11,DE,0,0,2023-03-04-193853
2021-12-18,DE,0,0,2023-03-04-193853
2021-12-25,DE,0,0,2023-03-04-193853
2022-01-01,DE,0,0,2023-03-04-193853
2022-01-08,DE,0,0,2023-03-04-193853
2022-01-15,DE,0,0,2023-03-04-193853
2022-01-22,DE,0,0,2023-03-04-193853
2022-01-29,DE,0,0,2023-03-04-193853
2022-02-05,DE,0,0,2023-03-04-193853
2022-02-12,DE,0,0,2023-03-04-193853
2022-02-19,DE,0,0,2023-03-04-193853
2022-02-26,DE,0,0,2023-03-04-193853
2022-03-05,DE,0,0,2023-03-04-193853
2022-03-12,DE,0,0,2023-03-04-193853
2022-03-19,DE,0,0,2023-03-04-193853
2022-03-26,DE,0,0,2023-03-04-193853
2022-04-02,DE,0,0,2023-03-04-193853
2022-04-09,DE,0,0,2023-03-04-193853
2022-04-16,DE,0,0,2023-03-04-193853
2022-04-23,DE,0,0,2023-03-04-193853
2022-04-30,DE,0,0,2023-03-04-193853
2022-05-07,DE,0,0,2023-03-04-193853
2022-05-14,DE,0,0,2023-03-04-193853
2022-05-21,DE,0,0,2023-03-04-193853
2022-05-28,DE,0,0,2023-03-04-193853
2022-06-04,DE,0,0,2023-03-04-193853
2022-06-11,DE,0,0,2023-03-04-193853
2022-06-18,DE,0,0,2023-03-04-193853
2022-06-25,DE,0,0,2023-03-04-193853
2022-07-02,DE,0,0,2023-03-04-193853
2022-07-09,DE,0,0,2023-03-04-193853
2022-07-16,DE,0,0,2023-03-04-193853
2022-07-23,DE,0,0,2023-03-04-193853
2022-07-30,DE,0,0,2023-03-04-193853
2022-08-06,DE,0,0,2023-03-04-193853
2022-08-13,DE,0,0,2023-03-04-193853
2022-08-20,DE,0,0,2023-03-04-193853
2022-08-27,DE,0,0,2023-03-04-193853
2022-09-03,DE,0,0,2023-03-04-193853
2022-09-10,DE,0,0,2023-03-04-193853
2022-09-17,DE,0,0,2023-03-04-193853
2022-09-24,DE,0,0,2023-03-04-193853
2022-10-01,DE,0,0,2023-03-04-193853
2022-10-08,DE,0,0,2023-03-04-193853
2022-10-15,DE,0,0,2023-03-04-193853
2022-10-22,DE,0,0,2023-03-04-193853
2022-10-29,DE,0,0,2023-03-04-193853
2022-11-05,DE,0,0,2023-03-04-193853
2022-11-12,DE,0,0,2023-03-04-193853
2022-11-19,DE,0,0,2023-03-04-193853
2022-11-26,DE,0,0,2023-03-04-193853
2022-12-03,DE,0,0,2023-03-04-193853
2022-12-10,DE,0,0,2023-03-04-193853
2022-12-17,DE,0,0,2023-03-04-193853
2022-12-24,DE,0,0,2023-03-04-193853
2022-12-31,DE,0,0,2023-03-04-193853
2023-01-07,DE,0,0,2023-03-04-193853
2023-01-14,DE,0,0,2023-03-04-193853
2023-01-21,DE,0,0,2023-03-04-193853
2023-01-28,DE,0,0,2023-03-04-193853
2023-02-04,DE,0,0,2023-03-04-193853
2023-02-11,DE,0,0,2023-03-04-193853
2023-02-18,DE,0,0,2023-03-04-193853
2023-02-25,DE,0,0,2023-03-04-193853
2021-03-06,GA,1.8,18.4,2023-03-04-193853
2021-03-13,GA,1.8,23.8,2023-03-04-193853
2021-03-20,GA,3,26.8,2023-03-04-193853
2021-03-27,GA,5.8,33.6,2023-03-04-193853
2021-04-03,GA,7,42,2023-03-04-193853
2021-04-10,GA,7.2,50.2,2023-03-04-193853
2021-04-17,GA,10.6,56,2023-03-04-193853
2021-04-24,GA,12.4,64,2023-03-04-193853
2021-05-01,GA,16.8,76.4,2023-03-04-193853
2021-05-08,GA,19.8,86.2,2023-03-04-193853
2021-05-15,GA,24.2,95.8,2023-03-04-193853
2021-05-22,GA,27.6,101.4,2023-03-04-193853
2021-05-29,GA,29.2,104.8,2023-03-04-193853
2021-06-05,GA,24,102.8,2023-03-04-193853
2021-06-12,GA,25.6,98.6,2023-03-04-193853
2021-06-19,GA,22.4,95.8,2023-03-04-193853
2021-06-26,GA,37,92,2023-03-04-193853
2021-07-03,GA,52,93,2023-03-04-193853
2021-07-10,GA,74.8,94.8,2023-03-04-193853
2021-07-17,GA,94.6,105,2023-03-04-193853
2021-07-24,GA,117.8,88,2023-03-04-193853
2021-07-31,GA,127.6,101.8,2023-03-04-193853
2021-08-07,GA,127.6,83.6,2023-03-04-193853
2021-08-14,GA,119.6,83.4,2023-03-04-193853
2021-08-21,GA,109.8,76.4,2023-03-04-193853
2021-08-28,GA,103.8,95,2023-03-04-193853
2021-09-04,GA,84.8,80.8,2023-03-04-193853
2021-09-11,GA,77,95.6,2023-03-04-193853
2021-09-18,GA,71.8,98.4,2023-03-04-193853
2021-09-25,GA,72,98.2,2023-03-04-193853
2021-10-02,GA,65,94.6,2023-03-04-193853
2021-10-09,GA,67.8,93,2023-03-04-193853
2021-10-16,GA,69.4,88.4,2023-03-04-193853
2021-10-23,GA,74.4,75.6,2023-03-04-193853
2021-10-30,GA,73,71.8,2023-03-04-193853
2021-11-06,GA,74,60.6,2023-03-04-193853
2021-11-13,GA,68.2,57,2023-03-04-193853
2021-11-20,GA,67.6,52,2023-03-04-193853
2021-11-27,GA,62.4,49.2,2023-03-04-193853
2021-12-04,GA,57,43.4,2023-03-04-193853
2021-12-11,GA,54.6,47.8,2023-03-04-193853
2021-12-18,GA,52.2,44.4,2023-03-04-193853
2021-12-25,GA,44.6,43.4,2023-03-04-193853
2022-01-01,GA,36.2,37.2,2023-03-04-193853
2022-01-08,GA,27.8,29.2,2023-03-04-193853
2022-01-15,GA,16.8,21.6,2023-03-04-193853
2022-01-22,GA,10.6,15.8,2023-03-04-193853
2022-01-29,GA,5.8,11.8,2023-03-04-193853
2022-02-05,GA,3.2,8.2,2023-03-04-193853
2022-02-12,GA,3.4,6.8,2023-03-04-193853
2022-02-19,GA,4.2,6.6,2023-03-04-193853
2022-02-26,GA,4,6,2023-03-04-193853
2022-03-05,GA,4.6,6.4,2023-03-04-193853
2022-03-12,GA,4.4,8.4,2023-03-04-193853
2022-03-19,GA,4.2,8.2,2023-03-04-193853
2022-03-26,GA,3.4,9.4,2023-03-04-193853
2022-04-02,GA,4.2,11.4,2023-03-04-193853
2022-04-09,GA,5,12.4,2023-03-04-193853
2022-04-16,GA,8.2,17.8,2023-03-04-193853
2022-04-23,GA,11,25.4,2023-03-04-193853
2022-04-30,GA,15.4,34.2,2023-03-04-193853
2022-05-07,GA,19.4,45.2,2023-03-04-193853
2022-05-14,GA,25.2,63.6,2023-03-04-193853
2022-05-21,GA,32.4,80.4,2023-03-04-193853
2022-05-28,GA,38.4,95.8,2023-03-04-193853
2022-06-04,GA,42.6,111.4,2023-03-04-193853
2022-06-11,GA,46.8,106.4,2023-03-04-193853
2022-06-18,GA,47.6,108.4,2023-03-04-193853
2022-06-25,GA,45.6,107.8,2023-03-04-193853
2022-07-02,GA,43.6,89.2,2023-03-04-193853
2022-07-09,GA,44,88.6,2023-03-04-193853
2022-07-16,GA,46.6,81.2,2023-03-04-193853
2022-07-23,GA,44.8,83.6,2023-03-04-193853
2022-07-30,GA,45.8,87.2,2023-03-04-193853
2022-08-06,GA,52.8,88.8,2023-03-04-193853
2022-08-13,GA,57.2,96.6,2023-03-04-193853
2022-08-20,GA,66,130.4,2023-03-04-193853
2022-08-27,GA,83.6,159.2,2023-03-04-193853
2022-09-03,GA,106.2,188,2023-03-04-193853
2022-09-10,GA,125.6,248.2,2023-03-04-193853
2022-09-17,GA,153.4,270.6,2023-03-04-193853
2022-09-24,GA,168.8,292,2023-03-04-193853
2022-10-01,GA,188.8,249.6,2023-03-04-193853
2022-10-08,GA,188,234.4,2023-03-04-193853
2022-10-15,GA,181.8,176,2023-03-04-193853
2022-10-22,GA,172.2,150.4,2023-03-04-193853
2022-10-29,GA,158.2,125.2,2023-03-04-193853
2022-11-05,GA,132.2,132,2023-03-04-193853
2022-11-12,GA,114.6,110.2,2023-03-04-193853
2022-11-19,GA,105.2,111,2023-03-04-193853
2022-11-26,GA,84.4,87,2023-03-04-193853
2022-12-03,GA,73.8,59.8,2023-03-04-193853
2022-12-10,GA,68.4,45.6,2023-03-04-193853
2022-12-17,GA,68.6,31.2,2023-03-04-193853
2022-12-24,GA,60.8,25.6,2023-03-04-193853
2022-12-31,GA,55.8,26.8,2023-03-04-193853
2023-01-07,GA,50.8,24.8,2023-03-04-193853
2023-01-14,GA,43.6,26.2,2023-03-04-193853
2023-01-21,GA,35.2,27.8,2023-03-04-193853
2023-01-28,GA,28.2,30.4,2023-03-04-193853
2023-02-04,GA,21.6,26,2023-03-04-193853
2023-02-11,GA,15,25,2023-03-04-193853
2023-02-18,GA,11.75,24,2023-03-04-193853
2023-02-25,GA,6.333,21.333,2023-03-04-193853
2021-03-06,HI,0,0,2023-03-04-193853
2021-03-13,HI,0,0,2023-03-04-193853
2021-03-20,HI,0,0,2023-03-04-193853
2021-03-27,HI,0,0,2023-03-04-193853
2021-04-03,HI,0,0,2023-03-04-193853
2021-04-10,HI,0,0,2023-03-04-193853
2021-04-17,HI,0,0,2023-03-04-193853
2021-04-24,HI,0,0,2023-03-04-193853
2021-05-01,HI,0,0,2023-03-04-193853
2021-05-08,HI,0,0,2023-03-04-193853
2021-05-15,HI,0,0,2023-03-04-193853
2021-05-22,HI,0,0,2023-03-04-193853
2021-05-29,HI,0,0,2023-03-04-193853
2021-06-05,HI,0,0,2023-03-04-193853
2021-06-12,HI,0,0,2023-03-04-193853
2021-06-19,HI,0,0,2023-03-04-193853
2021-06-26,HI,0,0.4,2023-03-04-193853
2021-07-03,HI,0,0.6,2023-03-04-193853
2021-07-10,HI,0,0.8,2023-03-04-193853
2021-07-17,HI,0,1.2,2023-03-04-193853
2021-07-24,HI,0,2.6,2023-03-04-193853
2021-07-31,HI,0,4.2,2023-03-04-193853
2021-08-07,HI,0,5.2,2023-03-04-193853
2021-08-14,HI,0,6,2023-03-04-193853
2021-08-21,HI,0,6.2,2023-03-04-193853
2021-08-28,HI,0,6.4,2023-03-04-193853
2021-09-04,HI,0,6.2,2023-03-04-193853
2021-09-11,HI,0,9.2,2023-03-04-193853
2021-09-18,HI,0,13.6,2023-03-04-193853
2021-09-25,HI,0,19.6,2023-03-04-193853
2021-10-02,HI,0,24,2023-03-04-193853
2021-10-09,HI,0,29.2,2023-03-04-193853
2021-10-16,HI,0,31.6,2023-03-04-193853
2021-10-23,HI,0,31.8,2023-03-04-193853
2021-10-30,HI,0,31.4,2023-03-04-193853
2021-11-06,HI,0,33.6,2023-03-04-193853
2021-11-13,HI,0,32.6,2023-03-04-193853
2021-11-20,HI,0,33.2,2023-03-04-193853
2021-11-27,HI,0,35.8,2023-03-04-193853
2021-12-04,HI,0,39.8,2023-03-04-193853
2021-12-11,HI,0,40,2023-03-04-193853
2021-12-18,HI,0,52.2,2023-03-04-193853
2021-12-25,HI,0,59,2023-03-04-193853
2022-01-01,HI,0,58.4,2023-03-04-193853
2022-01-08,HI,0,54.2,2023-03-04-193853
2022-01-15,HI,0,48.4,2023-03-04-193853
2022-01-22,HI,0,31.6,2023-03-04-193853
2022-01-29,HI,0,19,2023-03-04-193853
2022-02-05,HI,0,14.8,2023-03-04-193853
2022-02-12,HI,0,10.4,2023-03-04-193853
2022-02-19,HI,0,10.6,2023-03-04-193853
2022-02-26,HI,0,10.6,2023-03-04-193853
2022-03-05,HI,0,11.2,2023-03-04-193853
2022-03-12,HI,0,8.8,2023-03-04-193853
2022-03-19,HI,0,7.6,2023-03-04-193853
2022-03-26,HI,0,7.2,2023-03-04-193853
2022-04-02,HI,0,6.8,2023-03-04-193853
2022-04-09,HI,0,6.6,2023-03-04-193853
2022-04-16,HI,0,6.8,2023-03-04-193853
2022-04-23,HI,0,7.6,2023-03-04-193853
2022-04-30,HI,0,7.2,2023-03-04-193853
2022-05-07,HI,0,8.4,2023-03-04-193853
2022-05-14,HI,0,8.8,2023-03-04-193853
2022-05-21,HI,0,10.6,2023-03-04-193853
2022-05-28,HI,0,11,2023-03-04-193853
2022-06-04,HI,0,11.2,2023-03-04-193853
2022-06-11,HI,0,10.6,2023-03-04-193853
2022-06-18,HI,0,10,2023-03-04-193853
2022-06-25,HI,0,9.2,2023-03-04-193853
2022-07-02,HI,0,11.4,2023-03-04-193853
2022-07-09,HI,0,14,2023-03-04-193853
2022-07-16,HI,0,16.4,2023-03-04-193853
2022-07-23,HI,0,19.8,2023-03-04-193853
2022-07-30,HI,0,25.6,2023-03-04-193853
2022-08-06,HI,0,30.6,2023-03-04-193853
2022-08-13,HI,0,34.6,2023-03-04-193853
2022-08-20,HI,0,47,2023-03-04-193853
2022-08-27,HI,0,60.6,2023-03-04-193853
2022-09-03,HI,0,75,2023-03-04-193853
2022-09-10,HI,0,106.4,2023-03-04-193853
2022-09-17,HI,0,152.2,2023-03-04-193853
2022-09-24,HI,0,192.6,2023-03-04-193853
2022-10-01,HI,0,255.4,2023-03-04-193853
2022-10-08,HI,0,310.4,2023-03-04-193853
2022-10-15,HI,0,366.6,2023-03-04-193853
2022-10-22,HI,0,399.2,2023-03-04-193853
2022-10-29,HI,0,411,2023-03-04-193853
2022-11-05,HI,0,387.6,2023-03-04-193853
2022-11-12,HI,0,338.4,2023-03-04-193853
2022-11-19,HI,0,276.4,2023-03-04-193853
2022-11-26,HI,0,207,2023-03-04-193853
2022-12-03,HI,0,156.8,2023-03-04-193853
2022-12-10,HI,0,112.6,2023-03-04-193853
2022-12-17,HI,0,96,2023-03-04-193853
2022-12-24,HI,0,73.2,2023-03-04-193853
2022-12-31,HI,0,64.4,2023-03-04-193853
2023-01-07,HI,0,51.6,2023-03-04-193853
2023-01-14,HI,0,45,2023-03-04-193853
2023-01-21,HI,0,40,2023-03-04-193853
2023-01-28,HI,0,32.2,2023-03-04-193853
2023-02-04,HI,0,26.8,2023-03-04-193853
2023-02-11,HI,0,25.2,2023-03-04-193853
2023-02-18,HI,0,22.5,2023-03-04-193853
2023-02-25,HI,0,19,2023-03-04-193853
2021-03-06,ID,0,0,2023-03-04-193853
2021-03-13,ID,0,0,2023-03-04-193853
2021-03-20,ID,0,0,2023-03-04-193853
2021-03-27,ID,0,0,2023-03-04-193853
2021-04-03,ID,0,0,2023-03-04-193853
2021-04-10,ID,0,0,2023-03-04-193853
2021-04-17,ID,0,0,2023-03-04-193853
2021-04-24,ID,0,0,2023-03-04-193853
2021-05-01,ID,0,0,2023-03-04-193853
2021-05-08,ID,0,0,2023-03-04-193853
2021-05-15,ID,0.2,0,2023-03-04-193853
2021-05-22,ID,0.2,0,2023-03-04-193853
2021-05-29,ID,0.2,0,2023-03-04-193853
2021-06-05,ID,0.4,0,2023-03-04-193853
2021-06-12,ID,0.4,0,2023-03-04-193853
2021-06-19,ID,0.2,0,2023-03-04-193853
2021-06-26,ID,0.2,0,2023-03-04-193853
2021-07-03,ID,0.4,0,2023-03-04-193853
2021-07-10,ID,0.2,0.2,2023-03-04-193853
2021-07-17,ID,0.2,0.6,2023-03-04-193853
2021-07-24,ID,0.2,0.6,2023-03-04-193853
2021-07-31,ID,0.2,0.6,2023-03-04-193853
2021-08-07,ID,0,0.6,2023-03-04-193853
2021-08-14,ID,0,0.6,2023-03-04-193853
2021-08-21,ID,0,0.2,2023-03-04-193853
2021-08-28,ID,0.2,0.2,2023-03-04-193853
2021-09-04,ID,0.2,0.2,2023-03-04-193853
2021-09-11,ID,0.2,0.2,2023-03-04-193853
2021-09-18,ID,0.2,0.4,2023-03-04-193853
2021-09-25,ID,0.2,0.8,2023-03-04-193853
2021-10-02,ID,0.8,2.2,2023-03-04-193853
2021-10-09,ID,2.2,3.8,2023-03-04-193853
2021-10-16,ID,3.4,4.2,2023-03-04-193853
2021-10-23,ID,4.2,7.8,2023-03-04-193853
2021-10-30,ID,5.2,11.8,2023-03-04-193853
2021-11-06,ID,5.8,18.4,2023-03-04-193853
2021-11-13,ID,5.4,26.4,2023-03-04-193853
2021-11-20,ID,5.4,34.4,2023-03-04-193853
2021-11-27,ID,5.6,37.4,2023-03-04-193853
2021-12-04,ID,5.8,38.8,2023-03-04-193853
2021-12-11,ID,4.6,37.2,2023-03-04-193853
2021-12-18,ID,3.6,31.6,2023-03-04-193853
2021-12-25,ID,2.4,28.8,2023-03-04-193853
2022-01-01,ID,1.4,24.2,2023-03-04-193853
2022-01-08,ID,0.2,18.8,2023-03-04-193853
2022-01-15,ID,0,13,2023-03-04-193853
2022-01-22,ID,0,9.4,2023-03-04-193853
2022-01-29,ID,0,4,2023-03-04-193853
2022-02-05,ID,0,2.2,2023-03-04-193853
2022-02-12,ID,0,1.8,2023-03-04-193853
2022-02-19,ID,0.2,1.2,2023-03-04-193853
2022-02-26,ID,0.2,0.8,2023-03-04-193853
2022-03-05,ID,0.2,0.8,2023-03-04-193853
2022-03-12,ID,0.2,0.2,2023-03-04-193853
2022-03-19,ID,0.2,0.2,2023-03-04-193853
2022-03-26,ID,0,0.2,2023-03-04-193853
2022-04-02,ID,0,0.2,2023-03-04-193853
2022-04-09,ID,0,0,2023-03-04-193853
2022-04-16,ID,0,0,2023-03-04-193853
2022-04-23,ID,0,0.2,2023-03-04-193853
2022-04-30,ID,0,0.2,2023-03-04-193853
2022-05-07,ID,0,0.2,2023-03-04-193853
2022-05-14,ID,0,0.4,2023-03-04-193853
2022-05-21,ID,0,0.4,2023-03-04-193853
2022-05-28,ID,0,0.2,2023-03-04-193853
2022-06-04,ID,0,0.2,2023-03-04-193853
2022-06-11,ID,0,0.2,2023-03-04-193853
2022-06-18,ID,0,0,2023-03-04-193853
2022-06-25,ID,0,0,2023-03-04-193853
2022-07-02,ID,0,0,2023-03-04-193853
2022-07-09,ID,0,0,2023-03-04-193853
2022-07-16,ID,0,0,2023-03-04-193853
2022-07-23,ID,0,0,2023-03-04-193853
2022-07-30,ID,0,0,2023-03-04-193853
2022-08-06,ID,0,0,2023-03-04-193853
2022-08-13,ID,0,0,2023-03-04-193853
2022-08-20,ID,0,0,2023-03-04-193853
2022-08-27,ID,0,0,2023-03-04-193853
2022-09-03,ID,0,0,2023-03-04-193853
2022-09-10,ID,0,0,2023-03-04-193853
2022-09-17,ID,0,0,2023-03-04-193853
2022-09-24,ID,0,0,2023-03-04-193853
2022-10-01,ID,0,0,2023-03-04-193853
2022-10-08,ID,0,0,2023-03-04-193853
2022-10-15,ID,0,1.6,2023-03-04-193853
2022-10-22,ID,0.6,4.2,2023-03-04-193853
2022-10-29,ID,1,10.4,2023-03-04-193853
2022-11-05,ID,1,22,2023-03-04-193853
2022-11-12,ID,2.2,38,2023-03-04-193853
2022-11-19,ID,4.4,47.8,2023-03-04-193853
2022-11-26,ID,4,59,2023-03-04-193853
2022-12-03,ID,4.2,66.4,2023-03-04-193853
2022-12-10,ID,4.2,65,2023-03-04-193853
2022-12-17,ID,3.4,60,2023-03-04-193853
2022-12-24,ID,1.2,54.6,2023-03-04-193853
2022-12-31,ID,1,44.4,2023-03-04-193853
2023-01-07,ID,0.4,32.6,2023-03-04-193853
2023-01-14,ID,0.4,25.2,2023-03-04-193853
2023-01-21,ID,0.2,16.2,2023-03-04-193853
2023-01-28,ID,0.2,11.2,2023-03-04-193853
2023-02-04,ID,0.2,8.8,2023-03-04-193853
2023-02-11,ID,0.2,7.8,2023-03-04-193853
2023-02-18,ID,0.25,6.25,2023-03-04-193853
2023-02-25,ID,0,5,2023-03-04-193853
2021-03-06,IL,0,0,2023-03-04-193853
2021-03-13,IL,0,0,2023-03-04-193853
2021-03-20,IL,0,0,2023-03-04-193853
2021-03-27,IL,0,0,2023-03-04-193853
2021-04-03,IL,0,0.2,2023-03-04-193853
2021-04-10,IL,0,0.2,2023-03-04-193853
2021-04-17,IL,0.2,0.4,2023-03-04-193853
2021-04-24,IL,0.2,0.4,2023-03-04-193853
2021-05-01,IL,0.2,0.6,2023-03-04-193853
2021-05-08,IL,0.2,0.6,2023-03-04-193853
2021-05-15,IL,0.2,1,2023-03-04-193853
2021-05-22,IL,0,1.8,2023-03-04-193853
2021-05-29,IL,0.2,1.8,2023-03-04-193853
2021-06-05,IL,0.2,2.4,2023-03-04-193853
2021-06-12,IL,0.2,3.8,2023-03-04-193853
2021-06-19,IL,0.2,4.4,2023-03-04-193853
2021-06-26,IL,0.8,4.2,2023-03-04-193853
2021-07-03,IL,0.8,5,2023-03-04-193853
2021-07-10,IL,1.6,5,2023-03-04-193853
2021-07-17,IL,1.8,6.4,2023-03-04-193853
2021-07-24,IL,1.8,11,2023-03-04-193853
2021-07-31,IL,2,16.4,2023-03-04-193853
2021-08-07,IL,1.8,21.6,2023-03-04-193853
2021-08-14,IL,1.4,30,2023-03-04-193853
2021-08-21,IL,2.2,39.4,2023-03-04-193853
2021-08-28,IL,2.6,42.4,2023-03-04-193853
2021-09-04,IL,2,47.8,2023-03-04-193853
2021-09-11,IL,2.6,50.4,2023-03-04-193853
2021-09-18,IL,2.2,47.4,2023-03-04-193853
2021-09-25,IL,1.4,42.6,2023-03-04-193853
2021-10-02,IL,1.2,41.4,2023-03-04-193853
2021-10-09,IL,1,34,2023-03-04-193853
2021-10-16,IL,0.4,28,2023-03-04-193853
2021-10-23,IL,0.4,26.6,2023-03-04-193853
2021-10-30,IL,0.2,24.2,2023-03-04-193853
2021-11-06,IL,0,21.6,2023-03-04-193853
2021-11-13,IL,0,19.2,2023-03-04-193853
