week,state,antigen_detections,pcr_detections,update_dts
,NH,0,0.667,2023-07-20-091818
,NH,0,0,2023-07-20-091818
,NJ,2,28.6,2023-07-20-091818
,NJ,2.4,34.6,2023-07-20-091818
,NJ,3.4,41.8,2023-07-20-091818
,NJ,5,44.6,2023-07-20-091818
,NJ,4.6,48,2023-07-20-091818
,NJ,4.2,50,2023-07-20-091818
,NJ,4,53.6,2023-07-20-091818
,NJ,3,56.4,2023-07-20-091818
,NJ,1.8,58.4,2023-07-20-091818
,NJ,1.6,57.2,2023-07-20-091818
,NJ,1.8,61.4,2023-07-20-091818
,NJ,1.6,62.4,2023-07-20-091818
,NJ,1,55.4,2023-07-20-091818
,NJ,0.4,62,2023-07-20-091818
,NJ,0.4,61.2,2023-07-20-091818
,NJ,0,55.8,2023-07-20-091818
,NJ,0.2,51.8,2023-07-20-091818
,NJ,0.4,51,2023-07-20-091818
,NJ,0.4,38.6,2023-07-20-091818
,NJ,0.4,35.6,2023-07-20-091818
,NJ,0.4,35.4,2023-07-20-091818
,NJ,0.2,32.2,2023-07-20-091818
,NJ,0,30.2,2023-07-20-091818
,NJ,0,27.8,2023-07-20-091818
,NJ,0,22.4,2023-07-20-091818
,NJ,0,16,2023-07-20-091818
,NJ,0,11,2023-07-20-091818
,NJ,0,7,2023-07-20-091818
,NJ,0,6.2,2023-07-20-091818
,NJ,0,7,2023-07-20-091818
,NJ,0,8.2,2023-07-20-091818
,NJ,0,7.2,2023-07-20-091818
,NJ,0,8.2,2023-07-20-091818
,NJ,0,8,2023-07-20-091818
,NJ,0,7.8,2023-07-20-091818
,NJ,0,8.6,2023-07-20-091818
,NJ,0,10.2,2023-07-20-091818
,NJ,0,9.8,2023-07-20-091818
,NJ,0,9.6,2023-07-20-091818
,NJ,0,10.4,2023-07-20-091818
,NJ,0,10.4,2023-07-20-091818
,NJ,0,11.2,2023-07-20-091818
,NJ,0,14.8,2023-07-20-091818
,NJ,0,17.2,2023-07-20-091818
,NJ,0,18.2,2023-07-20-091818
,NJ,0,19.6,2023-07-20-091818
,NJ,0,22.6,2023-07-20-091818
,NJ,0,20.6,2023-07-20-091818
,NJ,0,21.8,2023-07-20-091818
,NJ,0,22.2,2023-07-20-091818
,NJ,0,20.6,2023-07-20-091818
,NJ,0,18.6,2023-07-20-091818
,NJ,0,23,2023-07-20-091818
,NJ,0,23,2023-07-20-091818
,NJ,0,24.2,2023-07-20-091818
,NJ,0,27,2023-07-20-091818
,NJ,0,29.6,2023-07-20-091818
,NJ,0,27.4,2023-07-20-091818
,NJ,0,31.2,2023-07-20-091818
,NJ,0,33.2,2023-07-20-091818
,NJ,0,38.6,2023-07-20-091818
,NJ,0,44.8,2023-07-20-091818
,NJ,0,58.4,2023-07-20-091818
,NJ,0,73.8,2023-07-20-091818
,NJ,0.2,100.4,2023-07-20-091818
,NJ,0.6,134.4,2023-07-20-091818
,NJ,1,156,2023-07-20-091818
,NJ,1.4,174,2023-07-20-091818
,NJ,2.4,179.4,2023-07-20-091818
,NJ,2.8,173.4,2023-07-20-091818
,NJ,2.8,147.2,2023-07-20-091818
,NJ,2.4,131.6,2023-07-20-091818
,NJ,2,108.2,2023-07-20-091818
,NJ,1,92.2,2023-07-20-091818
,NJ,0.6,74.2,2023-07-20-091818
,NJ,0.2,62.8,2023-07-20-091818
,NJ,0.2,51.2,2023-07-20-091818
,NJ,0.2,45,2023-07-20-091818
,NJ,0.2,35,2023-07-20-091818
,NJ,0,28,2023-07-20-091818
,NJ,0,25.6,2023-07-20-091818
,NJ,0,21.6,2023-07-20-091818
,NJ,0,17.8,2023-07-20-091818
,NJ,0,17,2023-07-20-091818
,NJ,0,15.8,2023-07-20-091818
,NJ,0,15.4,2023-07-20-091818
,NJ,0,15,2023-07-20-091818
,NJ,0,12.2,2023-07-20-091818
,NJ,0,11,2023-07-20-091818
,NJ,0,9.8,2023-07-20-091818
,NJ,0,6.2,2023-07-20-091818
,NJ,0,4,2023-07-20-091818
,NJ,0,3.6,2023-07-20-091818
,NJ,0,2.8,2023-07-20-091818
,NJ,0,2.2,2023-07-20-091818
,NJ,0,2.8,2023-07-20-091818
,NJ,0,3,2023-07-20-091818
,NJ,0,2.8,2023-07-20-091818
,NJ,0,2.2,2023-07-20-091818
,NJ,0,3,2023-07-20-091818
,NJ,0,2,2023-07-20-091818
,NJ,0,2,2023-07-20-091818
,NJ,0,2.5,2023-07-20-091818
,NJ,0,2.333,2023-07-20-091818
,NM,0,17.4,2023-07-20-091818
,NM,0,27.8,2023-07-20-091818
,NM,0,24,2023-07-20-091818
,NM,0,36.2,2023-07-20-091818
,NM,0,45.2,2023-07-20-091818
,NM,0,45.2,2023-07-20-091818
,NM,0,43.8,2023-07-20-091818
,NM,0,53.6,2023-07-20-091818
,NM,0,47.2,2023-07-20-091818
,NM,0,43.6,2023-07-20-091818
,NM,0,57.6,2023-07-20-091818
,NM,0,84.6,2023-07-20-091818
,NM,0,90.4,2023-07-20-091818
,NM,0,115.4,2023-07-20-091818
,NM,0,138,2023-07-20-091818
,NM,0,163,2023-07-20-091818
,NM,0,159.8,2023-07-20-091818
,NM,0,187.2,2023-07-20-091818
,NM,0,196.6,2023-07-20-091818
,NM,0,204.4,2023-07-20-091818
,NM,0,196.4,2023-07-20-091818
,NM,0,198,2023-07-20-091818
,NM,0,186,2023-07-20-091818
,NM,0,160.8,2023-07-20-091818
,NM,0,131.4,2023-07-20-091818
,NM,0,108.2,2023-07-20-091818
,NM,0,76.6,2023-07-20-091818
,NM,0,50.6,2023-07-20-091818
,NM,0,37,2023-07-20-091818
,NM,0,30,2023-07-20-091818
,NM,0,25.8,2023-07-20-091818
,NM,0,25,2023-07-20-091818
,NM,0,24.2,2023-07-20-091818
,NM,0,20.6,2023-07-20-091818
,NM,0,19.4,2023-07-20-091818
,NM,0,19.6,2023-07-20-091818
,NM,0,17.6,2023-07-20-091818
,NM,0,17.6,2023-07-20-091818
,NM,0,19,2023-07-20-091818
,NM,0,16.8,2023-07-20-091818
,NM,0,16.6,2023-07-20-091818
,NM,0,18.4,2023-07-20-091818
,NM,0,17.4,2023-07-20-091818
,NM,0,16.6,2023-07-20-091818
,NM,0,17.4,2023-07-20-091818
,NM,0,15.8,2023-07-20-091818
,NM,0,12.6,2023-07-20-091818
,NM,0,11,2023-07-20-091818
,NM,0,9.8,2023-07-20-091818
,NM,0,8.6,2023-07-20-091818
,NM,0,8.8,2023-07-20-091818
,NM,0,8.6,2023-07-20-091818
,NM,0,9,2023-07-20-091818
,NM,0,9.8,2023-07-20-091818
,NM,0,10.4,2023-07-20-091818
,NM,0,10,2023-07-20-091818
,NM,0,11.2,2023-07-20-091818
,NM,0,12.8,2023-07-20-091818
,NM,0,14.2,2023-07-20-091818
,NM,0,15.6,2023-07-20-091818
,NM,0,23,2023-07-20-091818
,NM,0,33.6,2023-07-20-091818
,NM,0,49,2023-07-20-091818
,NM,0,68.8,2023-07-20-091818
,NM,0,131.4,2023-07-20-091818
,NM,0,240.4,2023-07-20-091818
,NM,0,377.6,2023-07-20-091818
,NM,0,516,2023-07-20-091818
,NM,0,621,2023-07-20-091818
,NM,0,683,2023-07-20-091818
,NM,0,631.4,2023-07-20-091818
,NM,0,528.8,2023-07-20-091818
,NM,0,401.2,2023-07-20-091818
,NM,0,299.2,2023-07-20-091818
,NM,0,198,2023-07-20-091818
,NM,0,145.6,2023-07-20-091818
,NM,0,109.2,2023-07-20-091818
,NM,0,86.4,2023-07-20-091818
,NM,0,65.8,2023-07-20-091818
,NM,0,46.2,2023-07-20-091818
,NM,0,36,2023-07-20-091818
,NM,0,28,2023-07-20-091818
,NM,0,23,2023-07-20-091818
,NM,0,21.2,2023-07-20-091818
,NM,0,14.8,2023-07-20-091818
,NM,0,11,2023-07-20-091818
,NM,0,8.2,2023-07-20-091818
,NM,0,6.6,2023-07-20-091818
,NM,0,3.2,2023-07-20-091818
,NM,0,2.8,2023-07-20-091818
,NM,0,3,2023-07-20-091818
,NM,0,3.2,2023-07-20-091818
,NM,0,3.4,2023-07-20-091818
,NM,0,3.2,2023-07-20-091818
,NM,0,2.6,2023-07-20-091818
,NM,0,2.4,2023-07-20-091818
,NM,0,1.6,2023-07-20-091818
,NM,0,1,2023-07-20-091818
,NM,0,0.6,2023-07-20-091818
,NM,0,0.4,2023-07-20-091818
,NM,0,0.2,2023-07-20-091818
,NM,0,0.25,2023-07-20-091818
,NM,0,0,2023-07-20-091818
,NM,0,0,2023-07-20-091818
,NY,2.8,57,2023-07-20-091818
,NY,0,71.6,2023-07-20-091818
,NY,0,82.6,2023-07-20-091818
,NY,0,101.6,2023-07-20-091818
,NY,0,119.6,2023-07-20-091818
,NY,0,132.6,2023-07-20-091818
,NY,0,153.4,2023-07-20-091818
,NY,0,180,2023-07-20-091818
,NY,0,206.2,2023-07-20-091818
,NY,0,223,2023-07-20-091818
,NY,0,226.8,2023-07-20-091818
,NY,0,216,2023-07-20-091818
,NY,0,203.2,2023-07-20-091818
,NY,0,178.8,2023-07-20-091818
,NY,0,164.6,2023-07-20-091818
,NY,0,164,2023-07-20-091818
,NY,0,157.2,2023-07-20-091818
,NY,0,148.4,2023-07-20-091818
,NY,0,140.6,2023-07-20-091818
,NY,0,144.6,2023-07-20-091818
,NY,0,139.4,2023-07-20-091818
,NY,0,138,2023-07-20-091818
,NY,0,129,2023-07-20-091818
,NY,0,115.6,2023-07-20-091818
,NY,0,88.6,2023-07-20-091818
,NY,0,66.8,2023-07-20-091818
,NY,0,51.6,2023-07-20-091818
,NY,0,38.4,2023-07-20-091818
,NY,0,35,2023-07-20-091818
,NY,0,31.4,2023-07-20-091818
,NY,0,28.6,2023-07-20-091818
,NY,0,24.4,2023-07-20-091818
,NY,0,22.6,2023-07-20-091818
,NY,0,20.4,2023-07-20-091818
,NY,0,21.2,2023-07-20-091818
,NY,0,22.4,2023-07-20-091818
,NY,0,22.2,2023-07-20-091818
,NY,0,24,2023-07-20-091818
,NY,0,24.4,2023-07-20-091818
,NY,0,24,2023-07-20-091818
,NY,0,22.4,2023-07-20-091818
,NY,0,23.4,2023-07-20-091818
,NY,0,23.6,2023-07-20-091818
,NY,0,23.8,2023-07-20-091818
,NY,0,26.8,2023-07-20-091818
,NY,0,29,2023-07-20-091818
,NY,0,31.6,2023-07-20-091818
,NY,0,32.2,2023-07-20-091818
,NY,0,34.6,2023-07-20-091818
,NY,0,36,2023-07-20-091818
,NY,0,37.2,2023-07-20-091818
,NY,0,37.2,2023-07-20-091818
,NY,0,40,2023-07-20-091818
,NY,0,41.2,2023-07-20-091818
,NY,0,44.4,2023-07-20-091818
,NY,0,45.8,2023-07-20-091818
,NY,0,48,2023-07-20-091818
,NY,0,50.2,2023-07-20-091818
,NY,0,55.8,2023-07-20-091818
,NY,0,65,2023-07-20-091818
,NY,0,88,2023-07-20-091818
,NY,0,112.6,2023-07-20-091818
,NY,0,155.8,2023-07-20-091818
,NY,0,207.4,2023-07-20-091818
,NY,0,283.8,2023-07-20-091818
,NY,0,395.4,2023-07-20-091818
,NY,0,516,2023-07-20-091818
,NY,0,600.6,2023-07-20-091818
,NY,0,642.6,2023-07-20-091818
,NY,0,642.6,2023-07-20-091818
,NY,0,569,2023-07-20-091818
,NY,0,464.8,2023-07-20-091818
,NY,0,368.8,2023-07-20-091818
,NY,0,289.2,2023-07-20-091818
,NY,0,219.8,2023-07-20-091818
,NY,0,171.2,2023-07-20-091818
,NY,0,136.6,2023-07-20-091818
,NY,0,107,2023-07-20-091818
,NY,0,91.2,2023-07-20-091818
,NY,0,74.2,2023-07-20-091818
,NY,0,61.4,2023-07-20-091818
,NY,0,51.4,2023-07-20-091818
,NY,0,46.8,2023-07-20-091818
,NY,0,39.4,2023-07-20-091818
,NY,0,33.6,2023-07-20-091818
,NY,0,29,2023-07-20-091818
,NY,0,28.2,2023-07-20-091818
,NY,0,22.2,2023-07-20-091818
,NY,0,18.6,2023-07-20-091818
,NY,0,14.8,2023-07-20-091818
,NY,0,13.8,2023-07-20-091818
,NY,0,10.6,2023-07-20-091818
,NY,0,10.2,2023-07-20-091818
,NY,0,11,2023-07-20-091818
,NY,0,12.2,2023-07-20-091818
,NY,0,18.4,2023-07-20-091818
,NY,0,18.4,2023-07-20-091818
,NY,0,17,2023-07-20-091818
,NY,0,14.6,2023-07-20-091818
,NY,0,12.4,2023-07-20-091818
,NY,0,3.6,2023-07-20-091818
,NY,0,3,2023-07-20-091818
,NY,0,2.75,2023-07-20-091818
,NY,0,3.333,2023-07-20-091818
,NC,0,0,2023-07-20-091818
,NC,0,0.2,2023-07-20-091818
,NC,0,0.2,2023-07-20-091818
,NC,0,0.6,2023-07-20-091818
,NC,0,0.6,2023-07-20-091818
,NC,0,0.6,2023-07-20-091818
,NC,0,0.4,2023-07-20-091818
,NC,0,0.4,2023-07-20-091818
,NC,0,9.8,2023-07-20-091818
,NC,0,15.6,2023-07-20-091818
,NC,0,21.4,2023-07-20-091818
,NC,0,30,2023-07-20-091818
,NC,0,37,2023-07-20-091818
,NC,0,31.6,2023-07-20-091818
,NC,0,31.2,2023-07-20-091818
,NC,0,33.4,2023-07-20-091818
,NC,0,33.4,2023-07-20-091818
,NC,0,36.8,2023-07-20-091818
,NC,0,37.8,2023-07-20-091818
,NC,0,41.4,2023-07-20-091818
,NC,0,40.6,2023-07-20-091818
,NC,0,41.8,2023-07-20-091818
,NC,0,37.6,2023-07-20-091818
,NC,0,34.4,2023-07-20-091818
,NC,0,27,2023-07-20-091818
,NC,0,22.4,2023-07-20-091818
,NC,0,13.2,2023-07-20-091818
,NC,0,7.4,2023-07-20-091818
,NC,0,6.6,2023-07-20-091818
,NC,0,5.6,2023-07-20-091818
,NC,0,4.4,2023-07-20-091818
,NC,0,5.2,2023-07-20-091818
,NC,0,6.4,2023-07-20-091818
,NC,0,6.6,2023-07-20-091818
,NC,0,7,2023-07-20-091818
,NC,0,8,2023-07-20-091818
,NC,0,8.2,2023-07-20-091818
,NC,0,8,2023-07-20-091818
,NC,0,8.6,2023-07-20-091818
,NC,0,9,2023-07-20-091818
,NC,0,9,2023-07-20-091818
,NC,0,9.2,2023-07-20-091818
,NC,0,11.4,2023-07-20-091818
,NC,0,12.2,2023-07-20-091818
,NC,0,13.6,2023-07-20-091818
,NC,0,18.6,2023-07-20-091818
,NC,0,23.2,2023-07-20-091818
,NC,0,25.6,2023-07-20-091818
,NC,0,31.2,2023-07-20-091818
,NC,0,35.8,2023-07-20-091818
,NC,0,36,2023-07-20-091818
,NC,0,35.8,2023-07-20-091818
,NC,0,31,2023-07-20-091818
,NC,0,30.2,2023-07-20-091818
,NC,0,29.6,2023-07-20-091818
,NC,0,32.8,2023-07-20-091818
,NC,0,42.4,2023-07-20-091818
,NC,0,57.2,2023-07-20-091818
,NC,0,71.4,2023-07-20-091818
,NC,0,98.2,2023-07-20-091818
,NC,0,122.4,2023-07-20-091818
,NC,0,149.6,2023-07-20-091818
,NC,0,182.2,2023-07-20-091818
,NC,0,212.8,2023-07-20-091818
,NC,0,247.6,2023-07-20-091818
,NC,0,274.6,2023-07-20-091818
,NC,0,289,2023-07-20-091818
,NC,0,279.2,2023-07-20-091818
,NC,0,263.6,2023-07-20-091818
,NC,0,231.6,2023-07-20-091818
,NC,0,199.8,2023-07-20-091818
,NC,0,170.4,2023-07-20-091818
,NC,0,148.6,2023-07-20-091818
,NC,0,128,2023-07-20-091818
,NC,0,108.8,2023-07-20-091818
,NC,0,90.8,2023-07-20-091818
,NC,0,72.6,2023-07-20-091818
,NC,0,60.4,2023-07-20-091818
,NC,0,50.4,2023-07-20-091818
,NC,0,37.4,2023-07-20-091818
,NC,0,30,2023-07-20-091818
,NC,0,24.6,2023-07-20-091818
,NC,0,23,2023-07-20-091818
,NC,0,19.4,2023-07-20-091818
,NC,0,16.8,2023-07-20-091818
,NC,0,14,2023-07-20-091818
,NC,0,11.4,2023-07-20-091818
,NC,0,10.4,2023-07-20-091818
,NC,0,8.6,2023-07-20-091818
,NC,0,7.4,2023-07-20-091818
,NC,0,5.6,2023-07-20-091818
,NC,0,4,2023-07-20-091818
,NC,0,3.6,2023-07-20-091818
,NC,0,3,2023-07-20-091818
,NC,0,3.2,2023-07-20-091818
,NC,0,3.6,2023-07-20-091818
,NC,0,4.2,2023-07-20-091818
,NC,0,2.8,2023-07-20-091818
,NC,0,2.6,2023-07-20-091818
,NC,0,2.4,2023-07-20-091818
,NC,0,2.8,2023-07-20-091818
,NC,0,2.4,2023-07-20-091818
,NC,0,2.5,2023-07-20-091818
,NC,0,3,2023-07-20-091818
,ND,0,0.8,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.6,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.8,2023-07-20-091818
,ND,0,1.2,2023-07-20-091818
,ND,0,1.2,2023-07-20-091818
,ND,0,1.2,2023-07-20-091818
,ND,0,1,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.6,2023-07-20-091818
,ND,0,1.2,2023-07-20-091818
,ND,0,1.2,2023-07-20-091818
,ND,0,2,2023-07-20-091818
,ND,0,2.4,2023-07-20-091818
,ND,0,2.6,2023-07-20-091818
,ND,0,2.2,2023-07-20-091818
,ND,0,2.2,2023-07-20-091818
,ND,0,1.4,2023-07-20-091818
,ND,0,1.4,2023-07-20-091818
,ND,0,2.6,2023-07-20-091818
,ND,0,5,2023-07-20-091818
,ND,0,7,2023-07-20-091818
,ND,0,9.8,2023-07-20-091818
,ND,0,14.8,2023-07-20-091818
,ND,0,21,2023-07-20-091818
,ND,0,28.2,2023-07-20-091818
,ND,0,49.4,2023-07-20-091818
,ND,0,70.6,2023-07-20-091818
,ND,0,84.4,2023-07-20-091818
,ND,0,94.4,2023-07-20-091818
,ND,0,101,2023-07-20-091818
,ND,0,92,2023-07-20-091818
,ND,0,80.8,2023-07-20-091818
,ND,0,68.8,2023-07-20-091818
,ND,0,55.6,2023-07-20-091818
,ND,0,44,2023-07-20-091818
,ND,0,33.6,2023-07-20-091818
,ND,0,24.4,2023-07-20-091818
,ND,0,19.6,2023-07-20-091818
,ND,0,16.8,2023-07-20-091818
,ND,0,12.4,2023-07-20-091818
,ND,0,9.4,2023-07-20-091818
,ND,0,6.2,2023-07-20-091818
,ND,0,4,2023-07-20-091818
,ND,0,2.8,2023-07-20-091818
,ND,0,2.6,2023-07-20-091818
,ND,0,2,2023-07-20-091818
,ND,0,1.6,2023-07-20-091818
,ND,0,1.4,2023-07-20-091818
,ND,0,0.6,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.6,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.4,2023-07-20-091818
,ND,0,0.2,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,ND,0,0,2023-07-20-091818
,OH,27.2,136,2023-07-20-091818
,OH,34.2,166,2023-07-20-091818
,OH,63.2,207,2023-07-20-091818
,OH,103.6,245.8,2023-07-20-091818
,OH,110,267,2023-07-20-091818
,OH,131.4,274.2,2023-07-20-091818
,OH,153,289.8,2023-07-20-091818
,OH,134.4,272.4,2023-07-20-091818
,OH,121.4,267.6,2023-07-20-091818
,OH,132.4,269.6,2023-07-20-091818
,OH,115.4,247,2023-07-20-091818
,OH,101,223.8,2023-07-20-091818
,OH,100.4,210,2023-07-20-091818
,OH,75.4,175.2,2023-07-20-091818
,OH,59,144.2,2023-07-20-091818
,OH,43.2,172.6,2023-07-20-091818
,OH,30.4,183.6,2023-07-20-091818
,OH,22.6,174,2023-07-20-091818
,OH,20.4,197.2,2023-07-20-091818
,OH,15.4,184.2,2023-07-20-091818
,OH,12.6,146.4,2023-07-20-091818
,OH,11,120,2023-07-20-091818
,OH,6,114.8,2023-07-20-091818
,OH,4.6,80.2,2023-07-20-091818
,OH,4.2,75.4,2023-07-20-091818
,OH,3,50.8,2023-07-20-091818
,OH,1.2,35,2023-07-20-091818
,OH,1.2,25,2023-07-20-091818
,OH,0.8,18.8,2023-07-20-091818
,OH,0.8,17,2023-07-20-091818
,OH,0.6,17.4,2023-07-20-091818
,OH,0.6,20.2,2023-07-20-091818
,OH,0.4,23.8,2023-07-20-091818
,OH,0.8,25.8,2023-07-20-091818
,OH,0.4,28.4,2023-07-20-091818
,OH,0.6,29.6,2023-07-20-091818
,OH,0.6,33,2023-07-20-091818
,OH,1.2,31.4,2023-07-20-091818
,OH,1.2,33.6,2023-07-20-091818
,OH,1.6,35.6,2023-07-20-091818
,OH,1.4,41.2,2023-07-20-091818
,OH,2,46.4,2023-07-20-091818
,OH,2,57.8,2023-07-20-091818
,OH,2.2,69,2023-07-20-091818
,OH,2,83.4,2023-07-20-091818
,OH,2.4,91,2023-07-20-091818
,OH,2,97.8,2023-07-20-091818
,OH,1.8,98.8,2023-07-20-091818
,OH,1.8,99,2023-07-20-091818
,OH,1.8,93,2023-07-20-091818
,OH,1.8,92,2023-07-20-091818
,OH,1.6,88.8,2023-07-20-091818
,OH,2,88.8,2023-07-20-091818
,OH,1.6,89.4,2023-07-20-091818
,OH,1.6,93.2,2023-07-20-091818
,OH,2.6,106,2023-07-20-091818
,OH,4.2,124.6,2023-07-20-091818
,OH,4.4,146.4,2023-07-20-091818
,OH,7.4,185.6,2023-07-20-091818
,OH,10.4,241.2,2023-07-20-091818
,OH,13.4,319.6,2023-07-20-091818
,OH,23.8,442,2023-07-20-091818
,OH,37.2,593.2,2023-07-20-091818
,OH,56.8,787,2023-07-20-091818
,OH,89.2,1020,2023-07-20-091818
,OH,118.8,1234,2023-07-20-091818
,OH,155.4,1358.8,2023-07-20-091818
,OH,190.6,1443.4,2023-07-20-091818
,OH,204.4,1345.4,2023-07-20-091818
,OH,192.2,1234,2023-07-20-091818
,OH,175.6,1003,2023-07-20-091818
,OH,139,817,2023-07-20-091818
,OH,96.2,585.2,2023-07-20-091818
,OH,65.8,463.4,2023-07-20-091818
,OH,48.6,301.2,2023-07-20-091818
,OH,36,242,2023-07-20-091818
,OH,26.6,163.6,2023-07-20-091818
,OH,20.8,130.8,2023-07-20-091818
,OH,15.6,108,2023-07-20-091818
,OH,11.4,86.2,2023-07-20-091818
,OH,7.6,60.8,2023-07-20-091818
,OH,5.2,47.8,2023-07-20-091818
,OH,4.2,40.6,2023-07-20-091818
,OH,3.4,34.8,2023-07-20-091818
,OH,2,24.6,2023-07-20-091818
,OH,1,21.2,2023-07-20-091818
,OH,1.4,17.4,2023-07-20-091818
,OH,1.6,15.4,2023-07-20-091818
,OH,1.6,12.8,2023-07-20-091818
,OH,1.2,11.4,2023-07-20-091818
,OH,1.4,10.2,2023-07-20-091818
,OH,1,8.6,2023-07-20-091818
,OH,1,8.4,2023-07-20-091818
,OH,0.8,8,2023-07-20-091818
,OH,1,8.6,2023-07-20-091818
,OH,0.8,8,2023-07-20-091818
,OH,0.6,8,2023-07-20-091818
,OH,0.4,7.8,2023-07-20-091818
,OH,0.4,8.2,2023-07-20-091818
,OH,0,9.2,2023-07-20-091818
,OH,0,7.6,2023-07-20-091818
,OH,0,7,2023-07-20-091818
,OH,0,6.5,2023-07-20-091818
,OH,0,4.667,2023-07-20-091818
,OK,0,78.6,2023-07-20-091818
,OK,0,69.4,2023-07-20-091818
,OK,0,66,2023-07-20-091818
,OK,0,63,2023-07-20-091818
,OK,0,57.8,2023-07-20-091818
,OK,0,50,2023-07-20-091818
,OK,0,47.2,2023-07-20-091818
,OK,0,39.8,2023-07-20-091818
,OK,0,33.4,2023-07-20-091818
,OK,0,27.4,2023-07-20-091818
,OK,0,25.6,2023-07-20-091818
,OK,0,23.8,2023-07-20-091818
,OK,0,19.4,2023-07-20-091818
,OK,0,16.8,2023-07-20-091818
,OK,0,14.4,2023-07-20-091818
,OK,0,12.6,2023-07-20-091818
,OK,0,11,2023-07-20-091818
,OK,0,12.6,2023-07-20-091818
,OK,0,14.6,2023-07-20-091818
,OK,0,16.4,2023-07-20-091818
,OK,0,17,2023-07-20-091818
,OK,0,18.4,2023-07-20-091818
,OK,0,16.2,2023-07-20-091818
,OK,0,14,2023-07-20-091818
,OK,0,12.2,2023-07-20-091818
,OK,0,9.2,2023-07-20-091818
,OK,0,5.6,2023-07-20-091818
,OK,0,5.2,2023-07-20-091818
,OK,0,4.2,2023-07-20-091818
,OK,0,3.6,2023-07-20-091818
,OK,0,5.2,2023-07-20-091818
,OK,0,6,2023-07-20-091818
,OK,0,5.8,2023-07-20-091818
,OK,0,5.6,2023-07-20-091818
,OK,0,6.8,2023-07-20-091818
,OK,0,6.2,2023-07-20-091818
,OK,0,7,2023-07-20-091818
,OK,0,6.6,2023-07-20-091818
,OK,0,10.4,2023-07-20-091818
,OK,0,10.8,2023-07-20-091818
,OK,0,12.2,2023-07-20-091818
,OK,0,16.2,2023-07-20-091818
,OK,0,20.2,2023-07-20-091818
,OK,0,24.2,2023-07-20-091818
,OK,0,28,2023-07-20-091818
,OK,0,33.8,2023-07-20-091818
,OK,0,38.8,2023-07-20-091818
,OK,0,43.6,2023-07-20-091818
,OK,0,39.2,2023-07-20-091818
,OK,0,39.4,2023-07-20-091818
,OK,0,35.6,2023-07-20-091818
,OK,0,27.8,2023-07-20-091818
,OK,0,22.2,2023-07-20-091818
,OK,0,22,2023-07-20-091818
,OK,0,17.8,2023-07-20-091818
,OK,0,14.4,2023-07-20-091818
,OK,0,14.8,2023-07-20-091818
,OK,0,14.4,2023-07-20-091818
,OK,0,16.2,2023-07-20-091818
,OK,0,20.4,2023-07-20-091818
,OK,0,26.8,2023-07-20-091818
,OK,0,32,2023-07-20-091818
,OK,0,42,2023-07-20-091818
,OK,0,48.4,2023-07-20-091818
,OK,0,53.4,2023-07-20-091818
,OK,0,61.2,2023-07-20-091818
,OK,0,63.4,2023-07-20-091818
,OK,0,59.6,2023-07-20-091818
,OK,0,59.8,2023-07-20-091818
,OK,0,58,2023-07-20-091818
,OK,0,48.8,2023-07-20-091818
,OK,0,44.6,2023-07-20-091818
,OK,0,38.6,2023-07-20-091818
,OK,0,32,2023-07-20-091818
